"Status","Year","Ethnicity","Region_ITL1","Organisation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Mixed","London","Department for Business, Energy and Industrial Strategy (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","London","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","London","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","London","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","London","Department for International Development","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","London","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","London","Department for Transport (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","London","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","London","Department of Health and Social Care (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","London","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","London","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","London","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","London","Foreign and Commonwealth Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","London","Foreign, Commonwealth and Development Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","London","Government Actuary's Department","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","London","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","London","Government Legal Department","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","London","Government Property Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","London","Health and Safety Executive","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","London","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","London","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","London","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","London","HM Treasury (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","London","Home Office (incl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","London","Insolvency Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","London","Institute for Apprenticeships and Technical Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","London","Legal Aid Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","London","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","London","Medicines and Healthcare Products Regulatory Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","London","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","London","Ministry of Housing, Communities and Local Government (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","London","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","London","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","London","National Infrastructure Commission","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","London","National Savings and Investments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","London","Northern Ireland Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","London","Office for Budget Responsibility","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","London","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","London","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","London","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","London","Public Health England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","London","Queen Elizabeth II Centre","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","London","Scotland Office (incl. Office of the Advocate General for Scotland)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","London","Serious Fraud Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","London","Standards and Testing Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","London","Teaching Regulation Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","London","The National Archives","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","London","UK Export Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","London","UK Intellectual Property Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","London","UK Space Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","London","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","London","Valuation Office Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","London","Wales Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","North East (England)","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","North East (England)","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","North East (England)","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","North East (England)","Department for Business, Energy and Industrial Strategy (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","North East (England)","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","North East (England)","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","North East (England)","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","North East (England)","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","North East (England)","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","North East (England)","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","North East (England)","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","North East (England)","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","North East (England)","Home Office (incl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","North East (England)","Legal Aid Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","North East (England)","Ministry of Housing, Communities and Local Government (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","North East (England)","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","North East (England)","Rural Payments Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","North East (England)","Valuation Office Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","North West (England)","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","North West (England)","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","North West (England)","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","North West (England)","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","North West (England)","Crown Commercial Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","North West (England)","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","North West (England)","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","North West (England)","Department for Business, Energy and Industrial Strategy (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","North West (England)","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","North West (England)","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","North West (England)","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","North West (England)","Department of Health and Social Care (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","North West (England)","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","North West (England)","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","North West (England)","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","North West (England)","Government Property Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","North West (England)","Health and Safety Executive","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","North West (England)","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","North West (England)","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","North West (England)","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","North West (England)","Home Office (incl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","North West (England)","Insolvency Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","North West (England)","Legal Aid Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","North West (England)","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","North West (England)","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","North West (England)","Ministry of Housing, Communities and Local Government (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","North West (England)","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","North West (England)","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","North West (England)","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","North West (England)","Rural Payments Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","North West (England)","Submarine Delivery Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","North West (England)","Valuation Office Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Northern Ireland","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Northern Ireland","Home Office (incl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Northern Ireland","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Northern Ireland","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Northern Ireland","Northern Ireland Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Overseas","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Overseas","Department for International Development","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Overseas","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Overseas","Foreign and Commonwealth Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Overseas","Foreign, Commonwealth and Development Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Overseas","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Overseas","Welsh Government (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Scotland","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Scotland","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Scotland","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Scotland","Companies House","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Scotland","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Scotland","Criminal Injuries Compensation Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Scotland","Crown Office and Procurator Fiscal Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Scotland","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Scotland","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Scotland","Department for International Development","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Scotland","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Scotland","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Scotland","Education Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Scotland","Food Standards Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Scotland","Foreign, Commonwealth and Development Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Scotland","Forestry and Land Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Scotland","Health and Safety Executive","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Scotland","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Scotland","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Scotland","Home Office (incl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Scotland","Insolvency Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Scotland","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Scotland","Met Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Scotland","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Scotland","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Scotland","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Scotland","National Records of Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Scotland","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Scotland","Registers of Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Scotland","Revenue Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Scotland","Scotland Office (incl. Office of the Advocate General for Scotland)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Scotland","Scottish Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Scotland","Scottish Forestry","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Scotland","Scottish Government (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Scotland","Social Security Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","South East (England)","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","South East (England)","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","South East (England)","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","South East (England)","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","South East (England)","Defence Science and Technology Laboratory","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","South East (England)","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","South East (England)","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","South East (England)","Department for Transport (excl. agencies)","[c]","[c]","[c]","[c]"
