"Status","Year","Function_of_post","Responsibility_level","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Commercial","SEO/HEO","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","SEO/HEO","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","SEO/HEO","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","SEO/HEO","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","SEO/HEO","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","SEO/HEO","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","SEO/HEO","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","SEO/HEO","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","SEO/HEO","West Yorkshire","30","30","[c]","[c]"
"New entrant CS","2021","Commercial","Unknown","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Unknown","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Unknown","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Unknown","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Unknown","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Unknown","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","AA/AO","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","AA/AO","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","AA/AO","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","AA/AO","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","AA/AO","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","AA/AO","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","AA/AO","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","AA/AO","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","AA/AO","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","AA/AO","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","AA/AO","Inner London - West","40","40","[c]","[c]"
"New entrant CS","2021","Communications","AA/AO","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","AA/AO","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","AA/AO","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","AA/AO","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","AA/AO","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","EO","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","EO","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","EO","Derbyshire and Nottinghamshire","110","110","25430","25560"
"New entrant CS","2021","Communications","EO","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","EO","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","EO","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","EO","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","EO","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","EO","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","EO","Greater Manchester","140","140","25540","25560"
"New entrant CS","2021","Communications","EO","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","EO","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","EO","Inner London - West","80","80","27530","27500"
"New entrant CS","2021","Communications","EO","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","EO","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","EO","Northumberland and Tyne and Wear","280","280","25560","25560"
"New entrant CS","2021","Communications","EO","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","EO","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","EO","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","EO","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","EO","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","EO","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","EO","West Yorkshire","60","60","25490","25560"
"New entrant CS","2021","Communications","G6/G7","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","G6/G7","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","G6/G7","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","G6/G7","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","G6/G7","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","G6/G7","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","G6/G7","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","G6/G7","Inner London - West","60","60","58780","56240"
"New entrant CS","2021","Communications","G6/G7","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","G6/G7","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","G6/G7","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","SCS","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","SCS","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","SCS","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","SCS","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","SCS","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","SCS","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","SEO/HEO","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","SEO/HEO","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","SEO/HEO","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","SEO/HEO","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","SEO/HEO","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","SEO/HEO","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","SEO/HEO","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","SEO/HEO","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","SEO/HEO","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","SEO/HEO","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","SEO/HEO","Greater Manchester","40","40","[c]","[c]"
"New entrant CS","2021","Communications","SEO/HEO","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","SEO/HEO","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","SEO/HEO","Inner London - West","140","140","37530","36660"
"New entrant CS","2021","Communications","SEO/HEO","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","SEO/HEO","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","SEO/HEO","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","SEO/HEO","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","SEO/HEO","Northumberland and Tyne and Wear","50","50","[c]","[c]"
"New entrant CS","2021","Communications","SEO/HEO","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","SEO/HEO","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","SEO/HEO","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","SEO/HEO","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","SEO/HEO","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","SEO/HEO","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","AA/AO","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","AA/AO","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","AA/AO","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","AA/AO","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","AA/AO","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","EO","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","EO","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","EO","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","EO","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","EO","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","EO","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","EO","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","EO","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","EO","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","EO","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","EO","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","EO","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","EO","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","EO","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","EO","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","EO","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","G6/G7","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","G6/G7","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","G6/G7","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","SCS","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","SCS","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","SEO/HEO","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","SEO/HEO","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","SEO/HEO","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","SEO/HEO","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","SEO/HEO","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","SEO/HEO","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","SEO/HEO","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","SEO/HEO","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","SEO/HEO","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","SEO/HEO","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","SEO/HEO","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","SEO/HEO","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","SEO/HEO","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","SEO/HEO","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","SEO/HEO","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","SEO/HEO","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","SEO/HEO","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Debt","AA/AO","Derbyshire and Nottinghamshire","40","30","[c]","[c]"
"New entrant CS","2021","Debt","AA/AO","Eastern Scotland","250","250","20140","20140"
"New entrant CS","2021","Debt","AA/AO","Merseyside","40","40","[c]","[c]"
"New entrant CS","2021","Debt","AA/AO","Northumberland and Tyne and Wear","310","300","20140","20140"
"New entrant CS","2021","Debt","AA/AO","Outer London - South","40","40","[c]","[c]"
"New entrant CS","2021","Debt","AA/AO","Southern Scotland","110","110","20140","20140"
"New entrant CS","2021","Debt","AA/AO","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Debt","AA/AO","West Midlands","100","90","20140","20140"
"New entrant CS","2021","Debt","AA/AO","West Yorkshire","60","50","20140","20140"
"New entrant CS","2021","Debt","EO","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Debt","EO","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Debt","EO","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Debt","EO","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Debt","G6/G7","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","AA/AO","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","AA/AO","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","AA/AO","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","AA/AO","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","AA/AO","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","AA/AO","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","AA/AO","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","AA/AO","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","AA/AO","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","AA/AO","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","AA/AO","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","AA/AO","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","AA/AO","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","AA/AO","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","AA/AO","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","AA/AO","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","AA/AO","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","AA/AO","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","AA/AO","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","AA/AO","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","AA/AO","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","AA/AO","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","EO","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","EO","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","EO","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","EO","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","EO","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","EO","Devon","60","50","26740","27130"
"New entrant CS","2021","Digital, Data & Technology","EO","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","EO","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","EO","East Wales","60","60","25010","23320"
"New entrant CS","2021","Digital, Data & Technology","EO","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","EO","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","EO","Gloucestershire, Wiltshire and Bath/Bristol area","30","30","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","EO","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","EO","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","EO","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","EO","Inner London - East","30","30","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","EO","Inner London - West","[c]","[c]","[c]","[c]"
