"Status","Year","Sex","Sexual_orientation","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Female","Unknown","Devon","160","150","24730","22600"
"New entrant CS","2022","Female","Unknown","Dorset and Somerset","110","100","24350","22510"
"New entrant CS","2022","Female","Unknown","East Anglia","270","250","26280","24800"
"New entrant CS","2022","Female","Unknown","East Wales","330","310","25440","22840"
"New entrant CS","2022","Female","Unknown","East Yorkshire and Northern Lincolnshire","100","100","24820","23140"
"New entrant CS","2022","Female","Unknown","Eastern Scotland","740","710","29360","27020"
"New entrant CS","2022","Female","Unknown","Essex","150","140","25840","24800"
"New entrant CS","2022","Female","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","530","500","27610","25000"
"New entrant CS","2022","Female","Unknown","Greater Manchester","630","600","27990","25120"
"New entrant CS","2022","Female","Unknown","Hampshire and Isle of Wight","280","260","27280","24800"
"New entrant CS","2022","Female","Unknown","Herefordshire, Worcestershire and Warwickshire","110","110","24290","21300"
"New entrant CS","2022","Female","Unknown","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Unknown","Inner London - East","390","370","34730","30750"
"New entrant CS","2022","Female","Unknown","Inner London - West","1390","1370","36550","31120"
"New entrant CS","2022","Female","Unknown","Kent","220","210","26040","24880"
"New entrant CS","2022","Female","Unknown","Lancashire","270","260","25350","23170"
"New entrant CS","2022","Female","Unknown","Leicestershire, Rutland and Northamptonshire","190","180","24220","22140"
"New entrant CS","2022","Female","Unknown","Lincolnshire","40","40","[c]","[c]"
"New entrant CS","2022","Female","Unknown","Merseyside","640","610","24850","23710"
"New entrant CS","2022","Female","Unknown","North Eastern Scotland","50","50","27190","27230"
"New entrant CS","2022","Female","Unknown","North Yorkshire","90","80","28200","24800"
"New entrant CS","2022","Female","Unknown","Northern Ireland","130","130","26150","21250"
"New entrant CS","2022","Female","Unknown","Northumberland, and Tyne and Wear","520","490","25170","21300"
"New entrant CS","2022","Female","Unknown","Outer London - East and North East","110","110","28410","29020"
"New entrant CS","2022","Female","Unknown","Outer London - South","310","300","32910","28650"
"New entrant CS","2022","Female","Unknown","Outer London - West and North West","210","210","29780","28650"
"New entrant CS","2022","Female","Unknown","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Unknown","Shropshire and Staffordshire","180","170","26790","23140"
"New entrant CS","2022","Female","Unknown","South Yorkshire","220","200","26840","24880"
"New entrant CS","2022","Female","Unknown","Southern Scotland","150","140","24010","22000"
"New entrant CS","2022","Female","Unknown","Surrey, East and West Sussex","200","180","28090","25770"
"New entrant CS","2022","Female","Unknown","Tees Valley and Durham","220","210","25680","23140"
"New entrant CS","2022","Female","Unknown","Unknown","250","230","29120","28000"
"New entrant CS","2022","Female","Unknown","West Central Scotland","570","550","27990","24880"
"New entrant CS","2022","Female","Unknown","West Midlands","630","590","26860","24800"
"New entrant CS","2022","Female","Unknown","West Wales and The Valleys","270","250","23720","21840"
"New entrant CS","2022","Female","Unknown","West Yorkshire","610","570","27750","24880"
"New entrant CS","2022","Male","Heterosexual / straight","Bedfordshire and Hertfordshire","190","190","30230","28140"
"New entrant CS","2022","Male","Heterosexual / straight","Berkshire, Buckinghamshire and Oxfordshire","330","330","30640","28140"
"New entrant CS","2022","Male","Heterosexual / straight","Cheshire","140","140","31780","28840"
"New entrant CS","2022","Male","Heterosexual / straight","Cornwall and Isles of Scilly","80","70","25370","21260"
"New entrant CS","2022","Male","Heterosexual / straight","Cumbria","80","70","30630","27570"
"New entrant CS","2022","Male","Heterosexual / straight","Derbyshire and Nottinghamshire","540","530","27600","26590"
"New entrant CS","2022","Male","Heterosexual / straight","Devon","280","280","27810","24400"
"New entrant CS","2022","Male","Heterosexual / straight","Dorset and Somerset","200","200","27640","25000"
"New entrant CS","2022","Male","Heterosexual / straight","East Anglia","510","500","26850","24920"
"New entrant CS","2022","Male","Heterosexual / straight","East Wales","730","720","30200","26350"
"New entrant CS","2022","Male","Heterosexual / straight","East Yorkshire and Northern Lincolnshire","160","160","25900","23140"
"New entrant CS","2022","Male","Heterosexual / straight","Eastern Scotland","690","680","29760","27230"
"New entrant CS","2022","Male","Heterosexual / straight","Essex","150","150","29410","26140"
"New entrant CS","2022","Male","Heterosexual / straight","Gloucestershire, Wiltshire and Bath/Bristol area","1070","1060","33090","29230"
"New entrant CS","2022","Male","Heterosexual / straight","Greater Manchester","840","830","29880","26590"
"New entrant CS","2022","Male","Heterosexual / straight","Hampshire and Isle of Wight","520","490","30650","26350"
"New entrant CS","2022","Male","Heterosexual / straight","Herefordshire, Worcestershire and Warwickshire","150","150","27580","24520"
"New entrant CS","2022","Male","Heterosexual / straight","Highlands and Islands","50","50","27900","26130"
"New entrant CS","2022","Male","Heterosexual / straight","Inner London - East","760","750","38500","32330"
"New entrant CS","2022","Male","Heterosexual / straight","Inner London - West","1640","1630","39170","34020"
"New entrant CS","2022","Male","Heterosexual / straight","Kent","220","220","27180","26140"
"New entrant CS","2022","Male","Heterosexual / straight","Lancashire","440","430","26070","23140"
"New entrant CS","2022","Male","Heterosexual / straight","Leicestershire, Rutland and Northamptonshire","250","250","25760","23140"
"New entrant CS","2022","Male","Heterosexual / straight","Lincolnshire","160","150","27490","26130"
"New entrant CS","2022","Male","Heterosexual / straight","Merseyside","590","580","26820","24880"
"New entrant CS","2022","Male","Heterosexual / straight","North Eastern Scotland","60","60","35710","27400"
"New entrant CS","2022","Male","Heterosexual / straight","North Yorkshire","180","180","32990","29640"
"New entrant CS","2022","Male","Heterosexual / straight","Northern Ireland","140","140","30370","26590"
"New entrant CS","2022","Male","Heterosexual / straight","Northumberland, and Tyne and Wear","730","720","27820","26310"
"New entrant CS","2022","Male","Heterosexual / straight","Outer London - East and North East","150","150","31520","31060"
"New entrant CS","2022","Male","Heterosexual / straight","Outer London - South","200","200","35300","31060"
"New entrant CS","2022","Male","Heterosexual / straight","Outer London - West and North West","260","250","31770","31020"
"New entrant CS","2022","Male","Heterosexual / straight","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Heterosexual / straight","Shropshire and Staffordshire","270","260","29050","24800"
"New entrant CS","2022","Male","Heterosexual / straight","South Yorkshire","300","300","30700","27570"
"New entrant CS","2022","Male","Heterosexual / straight","Southern Scotland","150","150","24340","21260"
"New entrant CS","2022","Male","Heterosexual / straight","Surrey, East and West Sussex","300","290","29560","27570"
"New entrant CS","2022","Male","Heterosexual / straight","Tees Valley and Durham","270","270","27610","24430"
"New entrant CS","2022","Male","Heterosexual / straight","Unknown","110","100","34360","29290"
"New entrant CS","2022","Male","Heterosexual / straight","West Central Scotland","750","740","30070","27230"
"New entrant CS","2022","Male","Heterosexual / straight","West Midlands","840","830","29880","27570"
"New entrant CS","2022","Male","Heterosexual / straight","West Wales and The Valleys","430","420","27020","24610"
"New entrant CS","2022","Male","Heterosexual / straight","West Yorkshire","750","730","29010","26590"
"New entrant CS","2022","Male","LGBO","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","LGBO","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","LGBO","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","LGBO","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","LGBO","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","LGBO","Derbyshire and Nottinghamshire","50","50","[c]","[c]"
"New entrant CS","2022","Male","LGBO","Devon","40","30","[c]","[c]"
"New entrant CS","2022","Male","LGBO","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","LGBO","East Anglia","40","40","[c]","[c]"
"New entrant CS","2022","Male","LGBO","East Wales","90","90","27660","24730"
"New entrant CS","2022","Male","LGBO","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","LGBO","Eastern Scotland","100","100","28640","27230"
"New entrant CS","2022","Male","LGBO","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","LGBO","Gloucestershire, Wiltshire and Bath/Bristol area","80","80","30040","27540"
"New entrant CS","2022","Male","LGBO","Greater Manchester","120","120","28420","26590"
"New entrant CS","2022","Male","LGBO","Hampshire and Isle of Wight","40","40","[c]","[c]"
"New entrant CS","2022","Male","LGBO","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","LGBO","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","LGBO","Inner London - East","100","90","38840","33400"
"New entrant CS","2022","Male","LGBO","Inner London - West","280","270","38100","34210"
"New entrant CS","2022","Male","LGBO","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","LGBO","Lancashire","40","40","[c]","[c]"
"New entrant CS","2022","Male","LGBO","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","LGBO","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","LGBO","Merseyside","100","100","25080","24800"
"New entrant CS","2022","Male","LGBO","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","LGBO","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","LGBO","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","LGBO","Northumberland, and Tyne and Wear","100","90","25450","21840"
"New entrant CS","2022","Male","LGBO","Outer London - East and North East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","LGBO","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","LGBO","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","LGBO","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","LGBO","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","LGBO","South Yorkshire","30","30","[c]","[c]"
"New entrant CS","2022","Male","LGBO","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","LGBO","Surrey, East and West Sussex","30","30","[c]","[c]"
"New entrant CS","2022","Male","LGBO","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","LGBO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","LGBO","West Central Scotland","130","120","26590","24880"
"New entrant CS","2022","Male","LGBO","West Midlands","70","70","28270","26590"
"New entrant CS","2022","Male","LGBO","West Wales and The Valleys","50","50","25330","21840"
"New entrant CS","2022","Male","LGBO","West Yorkshire","60","60","33210","27570"
"New entrant CS","2022","Male","Undeclared","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Undeclared","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Undeclared","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Undeclared","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Undeclared","Derbyshire and Nottinghamshire","40","30","[c]","[c]"
"New entrant CS","2022","Male","Undeclared","Devon","40","40","[c]","[c]"
"New entrant CS","2022","Male","Undeclared","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Undeclared","East Anglia","40","40","[c]","[c]"
"New entrant CS","2022","Male","Undeclared","East Wales","50","50","31310","27080"
"New entrant CS","2022","Male","Undeclared","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Undeclared","Eastern Scotland","50","50","[c]","[c]"
"New entrant CS","2022","Male","Undeclared","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","100","100","33410","29180"
"New entrant CS","2022","Male","Undeclared","Greater Manchester","60","60","28920","26590"
"New entrant CS","2022","Male","Undeclared","Hampshire and Isle of Wight","40","30","[c]","[c]"
"New entrant CS","2022","Male","Undeclared","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Undeclared","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Undeclared","Inner London - East","80","80","42270","36450"
"New entrant CS","2022","Male","Undeclared","Inner London - West","290","220","38740","33210"
"New entrant CS","2022","Male","Undeclared","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Undeclared","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Undeclared","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Undeclared","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Undeclared","Merseyside","40","30","[c]","[c]"
"New entrant CS","2022","Male","Undeclared","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Undeclared","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Undeclared","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Undeclared","Northumberland, and Tyne and Wear","40","40","[c]","[c]"
"New entrant CS","2022","Male","Undeclared","Outer London - East and North East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Undeclared","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Undeclared","Outer London - West and North West","40","30","[c]","[c]"
"New entrant CS","2022","Male","Undeclared","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Undeclared","South Yorkshire","[c]","[c]","[c]","[c]"
