"Status","Year","Sex","Region_ITL1","Parent_department","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Male","Wales","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Wales","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Wales","UK Statistics Authority","130","130","31840","30130"
"Leaver CS","2022","Male","Wales","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Wales","Welsh Government","110","110","44610","37790"
"Leaver CS","2022","Male","West Midlands (England)","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","West Midlands (England)","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","West Midlands (England)","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","West Midlands (England)","Department for Education","40","40","[c]","[c]"
"Leaver CS","2022","Male","West Midlands (England)","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","West Midlands (England)","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","West Midlands (England)","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","West Midlands (England)","Department for Transport","30","30","[c]","[c]"
"Leaver CS","2022","Male","West Midlands (England)","Department for Work and Pensions","230","210","26260","27570"
"Leaver CS","2022","Male","West Midlands (England)","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","West Midlands (England)","Estyn","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","West Midlands (England)","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","West Midlands (England)","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","West Midlands (England)","HM Revenue and Customs","150","140","[c]","[c]"
"Leaver CS","2022","Male","West Midlands (England)","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","West Midlands (England)","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","West Midlands (England)","Ministry of Defence","140","130","30710","29200"
"Leaver CS","2022","Male","West Midlands (England)","Ministry of Justice","440","420","25610","20970"
"Leaver CS","2022","Male","West Midlands (England)","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","West Midlands (England)","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","West Midlands (England)","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","West Midlands (England)","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","West Midlands (England)","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Yorkshire and The Humber","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Yorkshire and The Humber","Cabinet Office","30","30","[c]","[c]"
"Leaver CS","2022","Male","Yorkshire and The Humber","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Yorkshire and The Humber","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Yorkshire and The Humber","Department for Education","30","30","[c]","[c]"
"Leaver CS","2022","Male","Yorkshire and The Humber","Department for Environment, Food and Rural Affairs","40","40","[c]","[c]"
"Leaver CS","2022","Male","Yorkshire and The Humber","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Yorkshire and The Humber","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Yorkshire and The Humber","Department for Transport","30","30","[c]","[c]"
"Leaver CS","2022","Male","Yorkshire and The Humber","Department for Work and Pensions","380","350","29650","27570"
"Leaver CS","2022","Male","Yorkshire and The Humber","Department of Health and Social Care","130","70","40990","34480"
"Leaver CS","2022","Male","Yorkshire and The Humber","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Yorkshire and The Humber","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Yorkshire and The Humber","HM Revenue and Customs","210","190","[c]","[c]"
"Leaver CS","2022","Male","Yorkshire and The Humber","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Yorkshire and The Humber","Home Office","100","90","29280","25040"
"Leaver CS","2022","Male","Yorkshire and The Humber","Ministry of Defence","140","130","30910","29200"
"Leaver CS","2022","Male","Yorkshire and The Humber","Ministry of Justice","480","440","28170","21170"
"Leaver CS","2022","Male","Yorkshire and The Humber","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Yorkshire and The Humber","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Yorkshire and The Humber","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","London","Chancellor's other departments","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North East (England)","Chancellor's other departments","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South East (England)","UK Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","East Midlands (England)","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","East Midlands (England)","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","East Midlands (England)","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","East Midlands (England)","Department for Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","East Midlands (England)","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","East Midlands (England)","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","East Midlands (England)","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","East Midlands (England)","HM Revenue and Customs","30","30","[c]","[c]"
"Leaver Dept.","2021","Female","East Midlands (England)","Home Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","East Midlands (England)","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","East Midlands (England)","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","East Midlands (England)","Ministry of Justice","70","70","22880","21170"
"Leaver Dept.","2021","Female","East Midlands (England)","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","East Midlands (England)","Office for Standards in Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","East Midlands (England)","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","East of England","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","East of England","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","East of England","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","East of England","Department for Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","East of England","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","East of England","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","East of England","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","East of England","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","East of England","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","East of England","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","East of England","Home Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","East of England","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","East of England","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","East of England","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","East of England","Office for Standards in Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","East of England","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","London","Attorney General's Departments","100","90","43150","39100"
"Leaver Dept.","2021","Female","London","Cabinet Office","370","370","44700","38320"
"Leaver Dept.","2021","Female","London","Chancellor's other departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","London","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","London","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","London","Department for Business, Energy and Industrial Strategy","210","200","46350","40220"
"Leaver Dept.","2021","Female","London","Department for Digital, Culture, Media and Sport","120","120","47670","49600"
"Leaver Dept.","2021","Female","London","Department for Education","110","110","46280","42660"
"Leaver Dept.","2021","Female","London","Department for Environment, Food and Rural Affairs","170","170","41950","36190"
"Leaver Dept.","2021","Female","London","Department for International Trade","110","110","42140","37410"
"Leaver Dept.","2021","Female","London","Department for Transport","90","80","46530","42680"
"Leaver Dept.","2021","Female","London","Department for Work and Pensions","120","120","39990","31880"
"Leaver Dept.","2021","Female","London","Department of Health and Social Care","100","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","London","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","London","Foreign, Commonwealth and Development Office","120","30","[c]","[c]"
"Leaver Dept.","2021","Female","London","HM Revenue and Customs","200","200","[c]","[c]"
"Leaver Dept.","2021","Female","London","HM Treasury","70","60","[c]","[c]"
"Leaver Dept.","2021","Female","London","Home Office","360","350","44740","40640"
"Leaver Dept.","2021","Female","London","Ministry of Defence","70","70","45810","45200"
"Leaver Dept.","2021","Female","London","Ministry of Housing, Communities and Local Government","170","160","42900","39050"
"Leaver Dept.","2021","Female","London","Ministry of Justice","310","300","39290","33960"
"Leaver Dept.","2021","Female","London","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","London","Northern Ireland Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","London","Office for Standards in Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","London","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","London","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","London","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","London","Scotland Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","London","The National Archives","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","London","UK Export Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","London","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","London","Wales Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","North East (England)","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","North East (England)","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","North East (England)","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","North East (England)","Department for Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","North East (England)","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","North East (England)","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","North East (England)","Department for Work and Pensions","120","110","26620","27570"
"Leaver Dept.","2021","Female","North East (England)","HM Revenue and Customs","140","130","[c]","[c]"
"Leaver Dept.","2021","Female","North East (England)","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","North East (England)","Home Office","30","30","[c]","[c]"
"Leaver Dept.","2021","Female","North East (England)","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","North East (England)","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","North West (England)","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","North West (England)","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","North West (England)","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","North West (England)","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","North West (England)","Department for Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","North West (England)","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","North West (England)","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","North West (England)","Department for Work and Pensions","140","130","29320","27570"
"Leaver Dept.","2021","Female","North West (England)","Department of Health and Social Care","[c]","[c]","[c]","[c]"
