"Status","Year","Region_ITL2","Responsibility_level","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","Male","120","110","57550","55000"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","SCS","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","SCS","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","Female","190","170","35070","33630"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","Male","300","290","36820","37070"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Male","40","30","[c]","[c]"
"Leaver CS","2021","Greater Manchester","AA/AO","Female","240","200","20350","20500"
"Leaver CS","2021","Greater Manchester","AA/AO","Male","180","170","20310","20920"
"Leaver CS","2021","Greater Manchester","EO","Female","130","110","26750","27570"
"Leaver CS","2021","Greater Manchester","EO","Male","110","100","26520","26890"
"Leaver CS","2021","Greater Manchester","G6/G7","Female","40","40","[c]","[c]"
"Leaver CS","2021","Greater Manchester","G6/G7","Male","40","30","[c]","[c]"
"Leaver CS","2021","Greater Manchester","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester","SCS","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester","SCS","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester","SEO/HEO","Female","90","80","35490","34530"
"Leaver CS","2021","Greater Manchester","SEO/HEO","Male","80","70","[c]","[c]"
"Leaver CS","2021","Greater Manchester","Unknown","Female","30","30","[c]","[c]"
"Leaver CS","2021","Greater Manchester","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hampshire and Isle of Wight","AA/AO","Female","180","150","20150","20500"
"Leaver CS","2021","Hampshire and Isle of Wight","AA/AO","Male","190","160","21690","19560"
"Leaver CS","2021","Hampshire and Isle of Wight","EO","Female","90","70","26650","26840"
"Leaver CS","2021","Hampshire and Isle of Wight","EO","Male","100","100","27640","26950"
"Leaver CS","2021","Hampshire and Isle of Wight","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hampshire and Isle of Wight","G6/G7","Male","40","40","[c]","[c]"
"Leaver CS","2021","Hampshire and Isle of Wight","SCS","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hampshire and Isle of Wight","SCS","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hampshire and Isle of Wight","SEO/HEO","Female","80","70","35300","34160"
"Leaver CS","2021","Hampshire and Isle of Wight","SEO/HEO","Male","130","120","36150","35480"
"Leaver CS","2021","Hampshire and Isle of Wight","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hampshire and Isle of Wight","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Herefordshire, Worcestershire and Warwickshire","AA/AO","Female","80","70","[c]","[c]"
"Leaver CS","2021","Herefordshire, Worcestershire and Warwickshire","AA/AO","Male","80","80","[c]","[c]"
"Leaver CS","2021","Herefordshire, Worcestershire and Warwickshire","EO","Female","40","30","[c]","[c]"
"Leaver CS","2021","Herefordshire, Worcestershire and Warwickshire","EO","Male","30","30","[c]","[c]"
"Leaver CS","2021","Herefordshire, Worcestershire and Warwickshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Herefordshire, Worcestershire and Warwickshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Herefordshire, Worcestershire and Warwickshire","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Herefordshire, Worcestershire and Warwickshire","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Highlands and Islands","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Highlands and Islands","AA/AO","Male","30","30","[c]","[c]"
"Leaver CS","2021","Highlands and Islands","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Highlands and Islands","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Highlands and Islands","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Highlands and Islands","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Highlands and Islands","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Highlands and Islands","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - East","AA/AO","Female","130","120","22660","22680"
"Leaver CS","2021","Inner London - East","AA/AO","Male","100","90","23440","23500"
"Leaver CS","2021","Inner London - East","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - East","EO","Female","110","100","29200","29190"
"Leaver CS","2021","Inner London - East","EO","Male","100","90","30330","31060"
"Leaver CS","2021","Inner London - East","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - East","G6/G7","Female","90","80","59480","55470"
"Leaver CS","2021","Inner London - East","G6/G7","Male","90","90","62370","60970"
"Leaver CS","2021","Inner London - East","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - East","SCS","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - East","SCS","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - East","SCS","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - East","SEO/HEO","Female","120","110","38570","38960"
"Leaver CS","2021","Inner London - East","SEO/HEO","Male","120","120","39100","39740"
"Leaver CS","2021","Inner London - East","SEO/HEO","Unknown","30","30","[c]","[c]"
"Leaver CS","2021","Inner London - East","Unknown","Female","40","30","[c]","[c]"
"Leaver CS","2021","Inner London - East","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - East","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","AA/AO","Female","320","280","22580","22680"
"Leaver CS","2021","Inner London - West","AA/AO","Male","310","290","23170","22680"
"Leaver CS","2021","Inner London - West","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","EO","Female","300","260","26960","27760"
"Leaver CS","2021","Inner London - West","EO","Male","210","180","27660","27760"
"Leaver CS","2021","Inner London - West","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","G6/G7","Female","380","320","61050","58800"
"Leaver CS","2021","Inner London - West","G6/G7","Male","420","370","60580","58090"
"Leaver CS","2021","Inner London - West","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","SCS","Female","90","70","90320","84080"
"Leaver CS","2021","Inner London - West","SCS","Male","110","90","103770","95620"
"Leaver CS","2021","Inner London - West","SEO/HEO","Female","440","410","36880","36620"
"Leaver CS","2021","Inner London - West","SEO/HEO","Male","470","420","37240","36740"
"Leaver CS","2021","Inner London - West","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kent","AA/AO","Female","180","150","21640","21430"
"Leaver CS","2021","Kent","AA/AO","Male","150","140","20650","20650"
"Leaver CS","2021","Kent","EO","Female","70","60","[c]","[c]"
"Leaver CS","2021","Kent","EO","Male","60","60","[c]","[c]"
"Leaver CS","2021","Kent","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kent","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kent","SEO/HEO","Female","30","30","[c]","[c]"
"Leaver CS","2021","Kent","SEO/HEO","Male","40","40","[c]","[c]"
"Leaver CS","2021","Kent","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kent","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","AA/AO","Female","240","190","20650","21010"
"Leaver CS","2021","Lancashire","AA/AO","Male","210","190","20660","21010"
"Leaver CS","2021","Lancashire","EO","Female","90","70","27200","27570"
"Leaver CS","2021","Lancashire","EO","Male","60","50","[c]","[c]"
"Leaver CS","2021","Lancashire","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","SCS","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","SCS","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","SEO/HEO","Female","40","40","[c]","[c]"
"Leaver CS","2021","Lancashire","SEO/HEO","Male","40","30","[c]","[c]"
"Leaver CS","2021","Lancashire","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leicestershire, Rutland and Northamptonshire","AA/AO","Female","230","190","20190","20100"
"Leaver CS","2021","Leicestershire, Rutland and Northamptonshire","AA/AO","Male","140","140","[c]","[c]"
"Leaver CS","2021","Leicestershire, Rutland and Northamptonshire","EO","Female","90","80","[c]","[c]"
"Leaver CS","2021","Leicestershire, Rutland and Northamptonshire","EO","Male","60","50","[c]","[c]"
"Leaver CS","2021","Leicestershire, Rutland and Northamptonshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leicestershire, Rutland and Northamptonshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leicestershire, Rutland and Northamptonshire","SCS","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leicestershire, Rutland and Northamptonshire","SCS","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leicestershire, Rutland and Northamptonshire","SEO/HEO","Female","50","50","[c]","[c]"
"Leaver CS","2021","Leicestershire, Rutland and Northamptonshire","SEO/HEO","Male","40","40","[c]","[c]"
"Leaver CS","2021","Leicestershire, Rutland and Northamptonshire","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leicestershire, Rutland and Northamptonshire","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lincolnshire","AA/AO","Female","70","60","[c]","[c]"
"Leaver CS","2021","Lincolnshire","AA/AO","Male","70","70","[c]","[c]"
"Leaver CS","2021","Lincolnshire","EO","Female","40","30","[c]","[c]"
"Leaver CS","2021","Lincolnshire","EO","Male","70","70","29490","29930"
"Leaver CS","2021","Lincolnshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lincolnshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lincolnshire","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lincolnshire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lincolnshire","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lincolnshire","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Merseyside","AA/AO","Female","230","170","20670","21010"
"Leaver CS","2021","Merseyside","AA/AO","Male","140","120","20510","21010"
"Leaver CS","2021","Merseyside","EO","Female","120","90","26060","26890"
"Leaver CS","2021","Merseyside","EO","Male","90","80","26060","26140"
"Leaver CS","2021","Merseyside","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Merseyside","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Merseyside","SCS","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Merseyside","SCS","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Merseyside","SEO/HEO","Female","60","50","[c]","[c]"
"Leaver CS","2021","Merseyside","SEO/HEO","Male","60","50","[c]","[c]"
"Leaver CS","2021","Merseyside","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Merseyside","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Eastern Scotland","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Eastern Scotland","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Eastern Scotland","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Eastern Scotland","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Eastern Scotland","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Eastern Scotland","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Eastern Scotland","SCS","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Eastern Scotland","SCS","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Eastern Scotland","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Eastern Scotland","SEO/HEO","Male","30","30","[c]","[c]"
"Leaver CS","2021","North Yorkshire","AA/AO","Female","60","50","20490","20920"
"Leaver CS","2021","North Yorkshire","AA/AO","Male","50","50","[c]","[c]"
"Leaver CS","2021","North Yorkshire","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire","SCS","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire","SCS","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire","SEO/HEO","Male","30","30","[c]","[c]"
"Leaver CS","2021","North Yorkshire","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland","AA/AO","Female","60","40","[c]","[c]"
"Leaver CS","2021","Northern Ireland","AA/AO","Male","50","40","[c]","[c]"
"Leaver CS","2021","Northern Ireland","EO","Female","30","20","[c]","[c]"
"Leaver CS","2021","Northern Ireland","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northumberland and Tyne and Wear","AA/AO","Female","390","280","20490","21010"
"Leaver CS","2021","Northumberland and Tyne and Wear","AA/AO","Male","230","200","20600","21010"
"Leaver CS","2021","Northumberland and Tyne and Wear","EO","Female","140","110","26850","27570"
"Leaver CS","2021","Northumberland and Tyne and Wear","EO","Male","100","90","26510","27570"
"Leaver CS","2021","Northumberland and Tyne and Wear","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northumberland and Tyne and Wear","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northumberland and Tyne and Wear","SCS","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northumberland and Tyne and Wear","SCS","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northumberland and Tyne and Wear","SEO/HEO","Female","60","50","[c]","[c]"
"Leaver CS","2021","Northumberland and Tyne and Wear","SEO/HEO","Male","70","60","[c]","[c]"
"Leaver CS","2021","Northumberland and Tyne and Wear","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northumberland and Tyne and Wear","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - East and North East","AA/AO","Female","60","60","[c]","[c]"
"Leaver CS","2021","Outer London - East and North East","AA/AO","Male","50","50","[c]","[c]"
"Leaver CS","2021","Outer London - East and North East","EO","Female","50","40","[c]","[c]"
"Leaver CS","2021","Outer London - East and North East","EO","Male","30","30","[c]","[c]"
"Leaver CS","2021","Outer London - East and North East","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - East and North East","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - East and North East","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - East and North East","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - South","AA/AO","Female","70","60","23530","25110"
"Leaver CS","2021","Outer London - South","AA/AO","Male","50","40","[c]","[c]"
"Leaver CS","2021","Outer London - South","EO","Female","80","60","29530","29370"
"Leaver CS","2021","Outer London - South","EO","Male","60","60","[c]","[c]"
"Leaver CS","2021","Outer London - South","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - South","G6/G7","Male","30","30","[c]","[c]"
