"Status","Year","Responsibility_level","Region_ITL3","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","EO","Barnsley, Doncaster and Rotherham","Male","330","310","29720","27570"
"In post","2021","EO","Bath and North East Somerset, North Somerset and South Gloucestershire","Female","1290","1170","24680","25500"
"In post","2021","EO","Bath and North East Somerset, North Somerset and South Gloucestershire","Male","1320","1300","24930","25750"
"In post","2021","EO","Bedford","Female","160","150","27420","27570"
"In post","2021","EO","Bedford","Male","120","120","28220","27570"
"In post","2021","EO","Belfast","Female","430","380","26340","25560"
"In post","2021","EO","Belfast","Male","390","380","26220","25560"
"In post","2021","EO","Berkshire","Female","460","420","29530","29290"
"In post","2021","EO","Berkshire","Male","340","330","32830","29290"
"In post","2021","EO","Bexley and Greenwich","Female","330","310","31310","31060"
"In post","2021","EO","Bexley and Greenwich","Male","210","210","33240","31880"
"In post","2021","EO","Birmingham","Female","1960","1750","26520","27570"
"In post","2021","EO","Birmingham","Male","1350","1310","26780","27370"
"In post","2021","EO","Blackburn with Darwen","Female","120","100","27360","27570"
"In post","2021","EO","Blackburn with Darwen","Male","100","100","27680","27570"
"In post","2021","EO","Blackpool","Female","1200","1040","27400","27570"
"In post","2021","EO","Blackpool","Male","660","640","27500","27570"
"In post","2021","EO","Bournemouth and Poole","Female","190","160","27020","27570"
"In post","2021","EO","Bournemouth and Poole","Male","140","130","27140","27570"
"In post","2021","EO","Bradford","Female","600","510","26650","27570"
"In post","2021","EO","Bradford","Male","360","340","26760","27570"
"In post","2021","EO","Breckland and South Norfolk","Female","60","60","27210","27570"
"In post","2021","EO","Breckland and South Norfolk","Male","70","70","30210","28860"
"In post","2021","EO","Brent","Female","170","160","30690","31060"
"In post","2021","EO","Brent","Male","100","100","30620","31060"
"In post","2021","EO","Bridgend and Neath Port Talbot","Female","210","180","27510","27570"
"In post","2021","EO","Bridgend and Neath Port Talbot","Male","80","80","29190","27570"
"In post","2021","EO","Brighton and Hove","Female","170","160","27470","27570"
"In post","2021","EO","Brighton and Hove","Male","90","90","27810","27570"
"In post","2021","EO","Bristol, City of","Female","790","690","26450","26780"
"In post","2021","EO","Bristol, City of","Male","650","620","26900","27530"
"In post","2021","EO","Bromley","Female","170","150","31010","31060"
"In post","2021","EO","Bromley","Male","70","70","31170","31060"
"In post","2021","EO","Buckinghamshire CC","Female","290","270","28260","27570"
"In post","2021","EO","Buckinghamshire CC","Male","200","200","29470","28670"
"In post","2021","EO","Caithness and Sutherland and Ross and Cromarty","Female","50","50","28290","27570"
"In post","2021","EO","Caithness and Sutherland and Ross and Cromarty","Male","40","40","[c]","[c]"
"In post","2021","EO","Calderdale and Kirklees","Female","370","320","27260","27570"
"In post","2021","EO","Calderdale and Kirklees","Male","240","230","27400","27570"
"In post","2021","EO","Cambridgeshire CC","Female","350","320","27130","26930"
"In post","2021","EO","Cambridgeshire CC","Male","360","350","28800","27570"
"In post","2021","EO","Camden and City of London","Female","500","460","29470","29570"
"In post","2021","EO","Camden and City of London","Male","430","420","30010","29570"
"In post","2021","EO","Cardiff and Vale of Glamorgan","Female","1810","1630","26740","27230"
"In post","2021","EO","Cardiff and Vale of Glamorgan","Male","1520","1470","27010","26670"
"In post","2021","EO","Causeway Coast and Glens","Female","[c]","[c]","[c]","[c]"
"In post","2021","EO","Causeway Coast and Glens","Male","[c]","[c]","[c]","[c]"
"In post","2021","EO","Central Bedfordshire","Female","70","60","27720","26930"
"In post","2021","EO","Central Bedfordshire","Male","60","60","28420","27570"
"In post","2021","EO","Central Hampshire","Female","410","380","26640","26670"
"In post","2021","EO","Central Hampshire","Male","310","310","27950","26670"
"In post","2021","EO","Central Valleys","Female","370","330","27730","27570"
"In post","2021","EO","Central Valleys","Male","180","170","27810","27570"
"In post","2021","EO","Cheshire East","Female","150","130","27400","27570"
"In post","2021","EO","Cheshire East","Male","100","90","27670","27570"
"In post","2021","EO","Cheshire West and Chester","Female","120","100","27160","27570"
"In post","2021","EO","Cheshire West and Chester","Male","60","60","27250","27570"
"In post","2021","EO","Chorley and West Lancashire","Female","170","150","28630","27570"
"In post","2021","EO","Chorley and West Lancashire","Male","160","140","30740","31610"
"In post","2021","EO","City of Edinburgh","Female","1340","1250","28040","27570"
"In post","2021","EO","City of Edinburgh","Male","1290","1250","28920","28170"
"In post","2021","EO","Clackmannanshire and Fife","Female","290","260","28560","27570"
"In post","2021","EO","Clackmannanshire and Fife","Male","260","250","30500","33650"
"In post","2021","EO","Conwy and Denbighshire","Female","110","100","27730","27570"
"In post","2021","EO","Conwy and Denbighshire","Male","60","60","27720","27570"
"In post","2021","EO","Cornwall and Isles of Scilly","Female","350","310","27370","27570"
"In post","2021","EO","Cornwall and Isles of Scilly","Male","270","260","27020","27570"
"In post","2021","EO","Coventry","Female","370","330","26840","27130"
"In post","2021","EO","Coventry","Male","220","210","27300","27130"
"In post","2021","EO","Croydon","Female","1570","1440","29650","29370"
"In post","2021","EO","Croydon","Male","1040","1020","29680","29370"
"In post","2021","EO","Darlington","Female","120","110","26290","26000"
"In post","2021","EO","Darlington","Male","70","60","26530","26000"
"In post","2021","EO","Derby","Female","190","170","26960","27570"
"In post","2021","EO","Derby","Male","110","100","28420","27570"
"In post","2021","EO","Devon CC","Female","700","610","26850","27570"
"In post","2021","EO","Devon CC","Male","630","600","27010","27570"
"In post","2021","EO","Dorset CC","Female","260","230","27220","27130"
"In post","2021","EO","Dorset CC","Male","300","290","28820","27570"
"In post","2021","EO","Dudley","Female","330","280","27240","27570"
"In post","2021","EO","Dudley","Male","150","140","27440","27570"
"In post","2021","EO","Dumfries and Galloway","Female","100","90","29090","27570"
"In post","2021","EO","Dumfries and Galloway","Male","130","110","31370","33650"
"In post","2021","EO","Durham CC","Female","740","650","27110","27130"
"In post","2021","EO","Durham CC","Male","520","480","28510","27570"
"In post","2021","EO","Ealing","Female","230","220","31250","31060"
"In post","2021","EO","Ealing","Male","120","120","31110","31060"
"In post","2021","EO","East Ayrshire and North Ayrshire mainland","Female","240","210","26890","27570"
"In post","2021","EO","East Ayrshire and North Ayrshire mainland","Male","240","230","24470","25460"
"In post","2021","EO","East Cumbria","Female","180","150","25590","26120"
"In post","2021","EO","East Cumbria","Male","130","120","24730","25190"
"In post","2021","EO","East Derbyshire","Female","140","110","27260","27570"
"In post","2021","EO","East Derbyshire","Male","70","60","27440","27570"
"In post","2021","EO","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Female","270","250","28930","27570"
"In post","2021","EO","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Male","350","340","32210","33650"
"In post","2021","EO","East Kent","Female","1100","970","27520","27370"
"In post","2021","EO","East Kent","Male","1270","1180","27340","27280"
"In post","2021","EO","East Lancashire","Female","130","110","27340","27570"
"In post","2021","EO","East Lancashire","Male","90","80","27180","27570"
"In post","2021","EO","East Lothian and Midlothian","Female","50","40","[c]","[c]"
"In post","2021","EO","East Lothian and Midlothian","Male","40","30","[c]","[c]"
"In post","2021","EO","East Merseyside","Female","340","300","27350","27570"
"In post","2021","EO","East Merseyside","Male","180","170","27760","27570"
"In post","2021","EO","East Riding of Yorkshire","Female","160","140","27640","27570"
"In post","2021","EO","East Riding of Yorkshire","Male","450","430","28810","26930"
"In post","2021","EO","East Surrey","Female","140","130","30690","29290"
"In post","2021","EO","East Surrey","Male","90","90","32880","31880"
"In post","2021","EO","East Sussex CC","Female","490","420","27180","27570"
"In post","2021","EO","East Sussex CC","Male","260","240","27710","27570"
"In post","2021","EO","Enfield","Female","160","150","30950","31060"
"In post","2021","EO","Enfield","Male","80","80","30960","31060"
"In post","2021","EO","Essex Haven Gateway","Female","260","240","29170","29290"
"In post","2021","EO","Essex Haven Gateway","Male","250","240","30470","29290"
"In post","2021","EO","Essex Thames Gateway","Female","290","250","29550","29290"
"In post","2021","EO","Essex Thames Gateway","Male","120","120","29420","29290"
"In post","2021","EO","Falkirk","Female","400","350","28350","27570"
"In post","2021","EO","Falkirk","Male","300","270","30860","33650"
"In post","2021","EO","Flintshire and Wrexham","Female","300","270","27320","27570"
"In post","2021","EO","Flintshire and Wrexham","Male","370","350","28530","27570"
"In post","2021","EO","Glasgow City","Female","1790","1610","26950","27570"
"In post","2021","EO","Glasgow City","Male","1460","1400","27710","27570"
"In post","2021","EO","Gloucestershire","Female","320","270","27250","27570"
"In post","2021","EO","Gloucestershire","Male","220","210","27760","27570"
"In post","2021","EO","Greater Manchester North East","Female","360","330","27470","27570"
"In post","2021","EO","Greater Manchester North East","Male","230","230","27910","27570"
"In post","2021","EO","Greater Manchester North West","Female","440","370","27210","27570"
"In post","2021","EO","Greater Manchester North West","Male","220","210","27860","27570"
"In post","2021","EO","Greater Manchester South East","Female","240","220","27110","27570"
"In post","2021","EO","Greater Manchester South East","Male","170","160","27310","27570"
"In post","2021","EO","Greater Manchester South West","Female","840","770","25900","25560"
"In post","2021","EO","Greater Manchester South West","Male","880","850","25830","25560"
"In post","2021","EO","Gwent Valleys","Female","330","300","27430","27570"
"In post","2021","EO","Gwent Valleys","Male","140","130","27640","27570"
"In post","2021","EO","Gwynedd","Female","100","90","27480","27570"
"In post","2021","EO","Gwynedd","Male","80","80","27570","27570"
"In post","2021","EO","Hackney and Newham","Female","680","620","30870","31060"
"In post","2021","EO","Hackney and Newham","Male","410","390","30800","31060"
"In post","2021","EO","Haringey and Islington","Female","300","270","30650","31060"
"In post","2021","EO","Haringey and Islington","Male","220","210","31800","31060"
"In post","2021","EO","Harrow and Hillingdon","Female","960","850","29690","29370"
"In post","2021","EO","Harrow and Hillingdon","Male","1050","930","29400","29080"
"In post","2021","EO","Hartlepool and Stockton-on-Tees","Female","310","260","27690","27570"
"In post","2021","EO","Hartlepool and Stockton-on-Tees","Male","200","190","28660","27570"
"In post","2021","EO","Heart of Essex","Female","200","190","28670","29290"
"In post","2021","EO","Heart of Essex","Male","130","120","29460","29290"
"In post","2021","EO","Herefordshire, County of","Female","80","70","27550","27570"
"In post","2021","EO","Herefordshire, County of","Male","60","60","28890","26930"
"In post","2021","EO","Hertfordshire","Female","570","520","29650","29290"
"In post","2021","EO","Hertfordshire","Male","350","340","30540","29290"
"In post","2021","EO","Hounslow and Richmond upon Thames","Female","510","470","29610","29250"
"In post","2021","EO","Hounslow and Richmond upon Thames","Male","440","420","30490","29520"
"In post","2021","EO","Inverclyde, East Renfrewshire and Renfrewshire","Female","280","250","27960","27570"
"In post","2021","EO","Inverclyde, East Renfrewshire and Renfrewshire","Male","200","190","29620","27570"
"In post","2021","EO","Inverness and Nairn and Moray, Badenoch and Strathspey","Female","210","190","28070","27570"
"In post","2021","EO","Inverness and Nairn and Moray, Badenoch and Strathspey","Male","170","170","29420","27840"
"In post","2021","EO","Isle of Anglesey","Female","70","60","26960","27570"
"In post","2021","EO","Isle of Anglesey","Male","60","60","26850","26670"
"In post","2021","EO","Isle of Wight","Female","120","100","27520","27570"
"In post","2021","EO","Isle of Wight","Male","100","90","29240","27570"
"In post","2021","EO","Kensington & Chelsea and Hammersmith & Fulham","Female","160","150","31500","31060"
"In post","2021","EO","Kensington & Chelsea and Hammersmith & Fulham","Male","110","110","32780","31060"
"In post","2021","EO","Kent Thames Gateway","Female","220","200","29790","29290"
"In post","2021","EO","Kent Thames Gateway","Male","180","170","31070","29290"
"In post","2021","EO","Kingston upon Hull, City of","Female","410","340","27240","27570"
"In post","2021","EO","Kingston upon Hull, City of","Male","300","290","27640","27570"
"In post","2021","EO","Lambeth","Female","810","760","31530","31060"
"In post","2021","EO","Lambeth","Male","480","460","33280","32260"
"In post","2021","EO","Lancaster and Wyre","Female","220","200","27200","26930"
"In post","2021","EO","Lancaster and Wyre","Male","150","150","28110","27570"
"In post","2021","EO","Leeds","Female","1600","1450","26360","26500"
"In post","2021","EO","Leeds","Male","1410","1370","26600","25920"
"In post","2021","EO","Leicester","Female","440","380","27000","27570"
"In post","2021","EO","Leicester","Male","310","300","27080","27570"
"In post","2021","EO","Leicestershire CC and Rutland","Female","280","250","26960","27370"
"In post","2021","EO","Leicestershire CC and Rutland","Male","270","260","28300","27380"
"In post","2021","EO","Lewisham and Southwark","Female","340","320","30330","31060"
"In post","2021","EO","Lewisham and Southwark","Male","240","240","29760","29970"
"In post","2021","EO","Lincolnshire","Female","390","360","27270","27570"
"In post","2021","EO","Lincolnshire","Male","360","340","28400","27570"
"In post","2021","EO","Lisburn and Castlereagh","Female","50","50","27360","27240"
"In post","2021","EO","Lisburn and Castlereagh","Male","50","50","27050","27240"
"In post","2021","EO","Liverpool","Female","1880","1670","25660","25310"
