"Status","Year","Region_ITL3","Sexual_orientation","Responsibility_level","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Bristol, City of","Undeclared","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bristol, City of","Undeclared","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bristol, City of","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bristol, City of","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bristol, City of","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bristol, City of","Unknown","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bristol, City of","Unknown","SEO/HEO","40","40","[c]","[c]"
"Leaver Dept.","2022","Bristol, City of","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bromley","Heterosexual / straight","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bromley","Heterosexual / straight","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bromley","Heterosexual / straight","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bromley","Heterosexual / straight","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bromley","LGBO","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bromley","LGBO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bromley","LGBO","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bromley","LGBO","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bromley","Undeclared","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bromley","Undeclared","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bromley","Undeclared","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bromley","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Buckinghamshire","Heterosexual / straight","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Buckinghamshire","Heterosexual / straight","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Buckinghamshire","Heterosexual / straight","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Buckinghamshire","Heterosexual / straight","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Buckinghamshire","LGBO","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Buckinghamshire","LGBO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Buckinghamshire","LGBO","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Buckinghamshire","LGBO","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Buckinghamshire","Undeclared","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Buckinghamshire","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Buckinghamshire","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Buckinghamshire","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Caithness and Sutherland, and Ross and Cromarty","Heterosexual / straight","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Caithness and Sutherland, and Ross and Cromarty","Heterosexual / straight","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Caithness and Sutherland, and Ross and Cromarty","LGBO","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Caithness and Sutherland, and Ross and Cromarty","LGBO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Caithness and Sutherland, and Ross and Cromarty","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Calderdale and Kirklees","Heterosexual / straight","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Calderdale and Kirklees","Heterosexual / straight","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Calderdale and Kirklees","Heterosexual / straight","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Calderdale and Kirklees","Heterosexual / straight","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Calderdale and Kirklees","Heterosexual / straight","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Calderdale and Kirklees","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Calderdale and Kirklees","LGBO","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Calderdale and Kirklees","LGBO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Calderdale and Kirklees","LGBO","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Calderdale and Kirklees","LGBO","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Calderdale and Kirklees","LGBO","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Calderdale and Kirklees","LGBO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Calderdale and Kirklees","Undeclared","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Calderdale and Kirklees","Undeclared","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Calderdale and Kirklees","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Calderdale and Kirklees","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Calderdale and Kirklees","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Calderdale and Kirklees","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cambridgeshire CC","Heterosexual / straight","AA/AO","40","40","[c]","[c]"
"Leaver Dept.","2022","Cambridgeshire CC","Heterosexual / straight","EO","40","40","[c]","[c]"
"Leaver Dept.","2022","Cambridgeshire CC","Heterosexual / straight","G6/G7","30","30","[c]","[c]"
"Leaver Dept.","2022","Cambridgeshire CC","Heterosexual / straight","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cambridgeshire CC","Heterosexual / straight","SEO/HEO","70","60","35490","36060"
"Leaver Dept.","2022","Cambridgeshire CC","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cambridgeshire CC","LGBO","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cambridgeshire CC","LGBO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cambridgeshire CC","LGBO","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cambridgeshire CC","LGBO","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cambridgeshire CC","LGBO","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cambridgeshire CC","LGBO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cambridgeshire CC","Undeclared","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cambridgeshire CC","Undeclared","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cambridgeshire CC","Undeclared","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cambridgeshire CC","Undeclared","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cambridgeshire CC","Undeclared","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cambridgeshire CC","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cambridgeshire CC","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cambridgeshire CC","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cambridgeshire CC","Unknown","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cambridgeshire CC","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Camden and City of London","Heterosexual / straight","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Camden and City of London","Heterosexual / straight","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Camden and City of London","Heterosexual / straight","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Camden and City of London","Heterosexual / straight","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Camden and City of London","Heterosexual / straight","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Camden and City of London","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Camden and City of London","LGBO","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Camden and City of London","LGBO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Camden and City of London","LGBO","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Camden and City of London","LGBO","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Camden and City of London","LGBO","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Camden and City of London","LGBO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Camden and City of London","Undeclared","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Camden and City of London","Undeclared","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Camden and City of London","Undeclared","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Camden and City of London","Undeclared","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Camden and City of London","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Camden and City of London","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Camden and City of London","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Camden and City of London","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Camden and City of London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cardiff and Vale of Glamorgan","Heterosexual / straight","AA/AO","30","30","[c]","[c]"
"Leaver Dept.","2022","Cardiff and Vale of Glamorgan","Heterosexual / straight","EO","60","60","26730","27460"
"Leaver Dept.","2022","Cardiff and Vale of Glamorgan","Heterosexual / straight","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cardiff and Vale of Glamorgan","Heterosexual / straight","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cardiff and Vale of Glamorgan","Heterosexual / straight","SEO/HEO","60","60","35230","35180"
"Leaver Dept.","2022","Cardiff and Vale of Glamorgan","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cardiff and Vale of Glamorgan","LGBO","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cardiff and Vale of Glamorgan","LGBO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cardiff and Vale of Glamorgan","LGBO","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cardiff and Vale of Glamorgan","LGBO","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cardiff and Vale of Glamorgan","LGBO","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cardiff and Vale of Glamorgan","LGBO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cardiff and Vale of Glamorgan","Undeclared","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cardiff and Vale of Glamorgan","Undeclared","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cardiff and Vale of Glamorgan","Undeclared","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cardiff and Vale of Glamorgan","Undeclared","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cardiff and Vale of Glamorgan","Unknown","AA/AO","40","40","[c]","[c]"
"Leaver Dept.","2022","Cardiff and Vale of Glamorgan","Unknown","EO","40","40","[c]","[c]"
"Leaver Dept.","2022","Cardiff and Vale of Glamorgan","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cardiff and Vale of Glamorgan","Unknown","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cardiff and Vale of Glamorgan","Unknown","SEO/HEO","30","30","[c]","[c]"
"Leaver Dept.","2022","Central Bedfordshire","Heterosexual / straight","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Central Bedfordshire","LGBO","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Central Hampshire","Heterosexual / straight","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Central Hampshire","Heterosexual / straight","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Central Hampshire","Heterosexual / straight","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Central Hampshire","Heterosexual / straight","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Central Hampshire","Heterosexual / straight","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Central Hampshire","LGBO","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Central Hampshire","LGBO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Central Hampshire","LGBO","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Central Hampshire","LGBO","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Central Hampshire","LGBO","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Central Hampshire","Undeclared","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Central Hampshire","Undeclared","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Central Hampshire","Undeclared","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Central Hampshire","Undeclared","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Central Hampshire","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Central Hampshire","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Central Hampshire","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Central Hampshire","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Central Valleys","Heterosexual / straight","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Central Valleys","Heterosexual / straight","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Central Valleys","Heterosexual / straight","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Central Valleys","Heterosexual / straight","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Central Valleys","LGBO","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Central Valleys","LGBO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Central Valleys","LGBO","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Central Valleys","LGBO","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Central Valleys","Undeclared","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Central Valleys","Undeclared","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Central Valleys","Undeclared","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Central Valleys","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Central Valleys","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Central Valleys","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Central Valleys","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cheshire East","Heterosexual / straight","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cheshire East","Heterosexual / straight","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cheshire East","Heterosexual / straight","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cheshire East","Heterosexual / straight","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cheshire East","Heterosexual / straight","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cheshire East","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cheshire East","LGBO","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cheshire East","LGBO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cheshire East","LGBO","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cheshire East","LGBO","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cheshire East","LGBO","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cheshire East","LGBO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cheshire East","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cheshire East","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cheshire East","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cheshire West and Chester","Heterosexual / straight","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cheshire West and Chester","Heterosexual / straight","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cheshire West and Chester","Heterosexual / straight","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cheshire West and Chester","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cheshire West and Chester","LGBO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cheshire West and Chester","LGBO","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cheshire West and Chester","LGBO","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cheshire West and Chester","LGBO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cheshire West and Chester","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Chorley and West Lancashire","Heterosexual / straight","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Chorley and West Lancashire","Heterosexual / straight","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Chorley and West Lancashire","Heterosexual / straight","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Chorley and West Lancashire","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Chorley and West Lancashire","LGBO","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Chorley and West Lancashire","LGBO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Chorley and West Lancashire","LGBO","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Chorley and West Lancashire","LGBO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Chorley and West Lancashire","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","City of Edinburgh","Heterosexual / straight","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","City of Edinburgh","Heterosexual / straight","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","City of Edinburgh","Heterosexual / straight","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","City of Edinburgh","Heterosexual / straight","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","City of Edinburgh","Heterosexual / straight","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","City of Edinburgh","LGBO","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","City of Edinburgh","LGBO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","City of Edinburgh","LGBO","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","City of Edinburgh","LGBO","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","City of Edinburgh","LGBO","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","City of Edinburgh","Undeclared","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","City of Edinburgh","Undeclared","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","City of Edinburgh","Unknown","AA/AO","50","50","[c]","[c]"
"Leaver Dept.","2022","City of Edinburgh","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","City of Edinburgh","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","City of Edinburgh","Unknown","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","City of Edinburgh","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Clackmannanshire and Fife","Heterosexual / straight","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Clackmannanshire and Fife","Heterosexual / straight","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Clackmannanshire and Fife","Heterosexual / straight","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Clackmannanshire and Fife","LGBO","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Clackmannanshire and Fife","LGBO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Clackmannanshire and Fife","LGBO","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Clackmannanshire and Fife","Undeclared","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Clackmannanshire and Fife","Undeclared","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Clackmannanshire and Fife","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Clackmannanshire and Fife","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Conwy and Denbighshire","Heterosexual / straight","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Conwy and Denbighshire","Heterosexual / straight","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Conwy and Denbighshire","Heterosexual / straight","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Conwy and Denbighshire","Heterosexual / straight","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Conwy and Denbighshire","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Conwy and Denbighshire","LGBO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Conwy and Denbighshire","LGBO","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Conwy and Denbighshire","LGBO","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Conwy and Denbighshire","LGBO","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Conwy and Denbighshire","LGBO","Unknown","[c]","[c]","[c]","[c]"
