"Status","Year","Function_of_post","Organisation","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","No function","Public Health England","Cambridgeshire CC","310","270","42390","34530"
"In post","2021","No function","Public Health England","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2021","No function","Public Health England","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","No function","Public Health England","Darlington","[c]","[c]","[c]","[c]"
"In post","2021","No function","Public Health England","Devon CC","40","40","[c]","[c]"
"In post","2021","No function","Public Health England","East Kent","[c]","[c]","[c]","[c]"
"In post","2021","No function","Public Health England","East Surrey","[c]","[c]","[c]","[c]"
"In post","2021","No function","Public Health England","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2021","No function","Public Health England","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2021","No function","Public Health England","Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2021","No function","Public Health England","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2021","No function","Public Health England","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2021","No function","Public Health England","Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","No function","Public Health England","Lambeth","1550","1390","49790","41790"
"In post","2021","No function","Public Health England","Leeds","230","210","42670","36330"
"In post","2021","No function","Public Health England","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2021","No function","Public Health England","Lewisham and Southwark","80","70","53610","49010"
"In post","2021","No function","Public Health England","Liverpool","110","100","45880","37490"
"In post","2021","No function","Public Health England","Manchester","390","350","33850","27900"
"In post","2021","No function","Public Health England","Mid Kent","40","30","[c]","[c]"
"In post","2021","No function","Public Health England","Mid Lancashire","50","40","[c]","[c]"
"In post","2021","No function","Public Health England","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","No function","Public Health England","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2021","No function","Public Health England","Nottingham","150","140","43420","36330"
"In post","2021","No function","Public Health England","Oxfordshire","350","310","44580","40030"
"In post","2021","No function","Public Health England","Sheffield","50","40","[c]","[c]"
"In post","2021","No function","Public Health England","Solihull","[c]","[c]","[c]","[c]"
"In post","2021","No function","Public Health England","Somerset","[c]","[c]","[c]","[c]"
"In post","2021","No function","Public Health England","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","No function","Public Health England","Southampton","[c]","[c]","[c]","[c]"
"In post","2021","No function","Public Health England","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2021","No function","Public Health England","Suffolk","[c]","[c]","[c]","[c]"
"In post","2021","No function","Public Health England","Tyneside","130","120","45640","38810"
"In post","2021","No function","Public Health England","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","No function","Public Health England","West Essex","70","60","46180","36160"
"In post","2021","No function","Public Health England","West Sussex (North East)","50","40","[c]","[c]"
"In post","2021","No function","Public Health England","Wiltshire","720","660","37190","34530"
"In post","2021","No function","Public Health England","York","70","70","46630","40560"
"In post","2021","No function","Registers of Scotland","City of Edinburgh","760","730","31090","30080"
"In post","2021","No function","Registers of Scotland","Glasgow City","170","160","32280","30080"
"In post","2021","No function","Scottish Prison Service","Aberdeen City and Aberdeenshire","280","270","30060","28410"
"In post","2021","No function","Scottish Prison Service","City of Edinburgh","570","530","33960","33650"
"In post","2021","No function","Scottish Prison Service","Clackmannanshire and Fife","360","340","31210","33650"
"In post","2021","No function","Scottish Prison Service","Dumfries and Galloway","140","130","30850","33650"
"In post","2021","No function","Scottish Prison Service","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","310","300","31430","33650"
"In post","2021","No function","Scottish Prison Service","Falkirk","440","400","31530","33650"
"In post","2021","No function","Scottish Prison Service","Glasgow City","580","540","31200","33650"
"In post","2021","No function","Scottish Prison Service","Inverclyde, East Renfrewshire and Renfrewshire","190","170","31060","33650"
"In post","2021","No function","Scottish Prison Service","Inverness and Nairn and Moray, Badenoch and Strathspey","110","100","31380","33650"
"In post","2021","No function","Scottish Prison Service","North Lanarkshire","340","310","31470","33650"
"In post","2021","No function","Scottish Prison Service","Perth and Kinross and Stirling","580","550","31250","33650"
"In post","2021","No function","Serious Fraud Office","Westminster","80","80","41860","40000"
"In post","2021","No function","Standards and Testing Agency","Coventry","60","60","39800","36780"
"In post","2021","No function","Standards and Testing Agency","Darlington","[c]","[c]","[c]","[c]"
"In post","2021","No function","Standards and Testing Agency","Manchester","[c]","[c]","[c]","[c]"
"In post","2021","No function","Standards and Testing Agency","Nottingham","[c]","[c]","[c]","[c]"
"In post","2021","No function","Standards and Testing Agency","Sheffield","[c]","[c]","[c]","[c]"
"In post","2021","No function","Standards and Testing Agency","Westminster","40","40","[c]","[c]"
"In post","2021","No function","Teaching Regulation Agency","Coventry","70","70","30230","26000"
"In post","2021","No function","Teaching Regulation Agency","Nottingham","[c]","[c]","[c]","[c]"
"In post","2021","No function","The National Archives","Hounslow and Richmond upon Thames","340","320","34280","30830"
"In post","2021","No function","UK Hydrographic Office","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2021","No function","UK Hydrographic Office","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","No function","UK Hydrographic Office","Somerset","560","530","32390","33290"
"In post","2021","No function","UK Intellectual Property Office","Monmouthshire and Newport","1040","970","35700","29890"
"In post","2021","No function","UK Intellectual Property Office","Westminster","[c]","[c]","[c]","[c]"
"In post","2021","No function","United Kingdom Statistics Authority","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2021","No function","United Kingdom Statistics Authority","Dorset CC","[c]","[c]","[c]","[c]"
"In post","2021","No function","United Kingdom Statistics Authority","Monmouthshire and Newport","890","820","28190","23520"
"In post","2021","No function","United Kingdom Statistics Authority","South Hampshire","1630","1210","24090","19520"
"In post","2021","No function","United Kingdom Statistics Authority","South Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2021","No function","United Kingdom Statistics Authority","Westminster","50","50","42110","33370"
"In post","2021","No function","Vehicle Certification Agency","Bristol, City of","100","90","32990","28300"
"In post","2021","No function","Vehicle Certification Agency","East Surrey","[c]","[c]","[c]","[c]"
"In post","2021","No function","Vehicle Certification Agency","Leicestershire CC and Rutland","70","60","36190","34290"
"In post","2021","No function","Vehicle Certification Agency","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","No function","Wales Office","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2021","No function","Wales Office","Westminster","[c]","[c]","[c]","[c]"
"In post","2021","No function","Water Services Regulation Authority","Birmingham","80","80","52380","50130"
"In post","2021","No function","Water Services Regulation Authority","Camden and City of London","40","30","[c]","[c]"
"In post","2021","No function","Water Services Regulation Authority","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Advisory, Conciliation and Arbitration Service","Birmingham","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Advisory, Conciliation and Arbitration Service","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Advisory, Conciliation and Arbitration Service","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Advisory, Conciliation and Arbitration Service","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Advisory, Conciliation and Arbitration Service","Leeds","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Advisory, Conciliation and Arbitration Service","Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Advisory, Conciliation and Arbitration Service","Nottingham","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Advisory, Conciliation and Arbitration Service","Suffolk","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Advisory, Conciliation and Arbitration Service","Tyneside","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Advisory, Conciliation and Arbitration Service","Westminster","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Animal and Plant Health Agency","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Animal and Plant Health Agency","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Animal and Plant Health Agency","East Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Animal and Plant Health Agency","Mid Lancashire","30","30","[c]","[c]"
"In post","2021","Project Delivery","Animal and Plant Health Agency","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Animal and Plant Health Agency","Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Animal and Plant Health Agency","South West Wales","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Animal and Plant Health Agency","Worcestershire","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Cabinet Office (excl. agencies)","Birmingham","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Cabinet Office (excl. agencies)","Leeds","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Cabinet Office (excl. agencies)","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Cabinet Office (excl. agencies)","Tyneside","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Cabinet Office (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Cabinet Office (excl. agencies)","Westminster","180","180","70510","64500"
"In post","2021","Project Delivery","Centre for Environment, Fisheries and Aquaculture Science","Dorset CC","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Centre for Environment, Fisheries and Aquaculture Science","Suffolk","50","50","[c]","[c]"
"In post","2021","Project Delivery","Charity Commission","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Charity Commission","Sefton","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Charity Commission","Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Charity Commission","Westminster","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Companies House","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Competition and Markets Authority","Belfast","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Competition and Markets Authority","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Competition and Markets Authority","City of Edinburgh","30","30","[c]","[c]"
"In post","2021","Project Delivery","Competition and Markets Authority","Tower Hamlets","340","330","61360","56630"
"In post","2021","Project Delivery","Crown Commercial Service","Birmingham","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Crown Commercial Service","Liverpool","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Crown Commercial Service","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Crown Commercial Service","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
