"Status","Year","Organisation","Responsibility_level","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Crown Prosecution Service Inspectorate","AA/AO","London","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service Inspectorate","AA/AO","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service Inspectorate","EO","London","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service Inspectorate","G6/G7","London","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service Inspectorate","G6/G7","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service Inspectorate","SCS","London","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service Inspectorate","SCS","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service Inspectorate","SEO/HEO","London","[c]","[c]","[c]","[c]"
"In post","2021","Debt Management Office","EO","London","[c]","[c]","[c]","[c]"
"In post","2021","Debt Management Office","G6/G7","London","60","60","71740","67260"
"In post","2021","Debt Management Office","SCS","London","[c]","[c]","[c]","[c]"
"In post","2021","Debt Management Office","SEO/HEO","London","50","40","[c]","[c]"
"In post","2021","Defence Electronics and Components Agency","AA/AO","Wales","80","70","19970","21000"
"In post","2021","Defence Electronics and Components Agency","AA/AO","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Defence Electronics and Components Agency","EO","Wales","230","220","28200","28750"
"In post","2021","Defence Electronics and Components Agency","EO","West Midlands (England)","40","30","[c]","[c]"
"In post","2021","Defence Electronics and Components Agency","G6/G7","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Defence Electronics and Components Agency","SCS","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Defence Electronics and Components Agency","SEO/HEO","Wales","70","70","36170","32850"
"In post","2021","Defence Electronics and Components Agency","SEO/HEO","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","EO","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","EO","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","EO","London","120","110","20440","19990"
"In post","2021","Defence Equipment and Support","EO","North West (England)","80","70","21320","20570"
"In post","2021","Defence Equipment and Support","EO","Scotland","260","250","21790","21370"
"In post","2021","Defence Equipment and Support","EO","South East (England)","210","200","21510","20800"
"In post","2021","Defence Equipment and Support","EO","South West (England)","1770","1690","22630","21980"
"In post","2021","Defence Equipment and Support","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","EO","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","EO","West Midlands (England)","130","120","20940","20520"
"In post","2021","Defence Equipment and Support","EO","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","G6/G7","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","G6/G7","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","G6/G7","London","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","G6/G7","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","G6/G7","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","G6/G7","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","G6/G7","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","G6/G7","South West (England)","1550","1520","56900","55250"
"In post","2021","Defence Equipment and Support","G6/G7","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","G6/G7","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","SCS","London","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","SCS","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","SCS","South West (England)","110","110","103820","94470"
"In post","2021","Defence Equipment and Support","SEO/HEO","East Midlands (England)","180","180","35210","34840"
"In post","2021","Defence Equipment and Support","SEO/HEO","East of England","180","180","34600","33710"
"In post","2021","Defence Equipment and Support","SEO/HEO","London","70","70","31310","28680"
"In post","2021","Defence Equipment and Support","SEO/HEO","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","SEO/HEO","North West (England)","60","60","35220","35560"
"In post","2021","Defence Equipment and Support","SEO/HEO","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","SEO/HEO","Overseas","30","30","[c]","[c]"
"In post","2021","Defence Equipment and Support","SEO/HEO","Scotland","220","220","34020","32320"
"In post","2021","Defence Equipment and Support","SEO/HEO","South East (England)","220","220","34480","33460"
"In post","2021","Defence Equipment and Support","SEO/HEO","South West (England)","5220","5040","35860","35630"
"In post","2021","Defence Equipment and Support","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","SEO/HEO","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","SEO/HEO","West Midlands (England)","80","80","32680","30980"
"In post","2021","Defence Equipment and Support","SEO/HEO","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","Unknown","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","Unknown","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Defence Science and Technology Laboratory","AA/AO","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Defence Science and Technology Laboratory","AA/AO","South West (England)","100","100","18880","17710"
"In post","2021","Defence Science and Technology Laboratory","EO","South East (England)","70","70","22920","22780"
"In post","2021","Defence Science and Technology Laboratory","EO","South West (England)","170","160","23110","22780"
"In post","2021","Defence Science and Technology Laboratory","G6/G7","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Defence Science and Technology Laboratory","G6/G7","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Defence Science and Technology Laboratory","G6/G7","South East (England)","840","800","50710","46720"
"In post","2021","Defence Science and Technology Laboratory","G6/G7","South West (England)","1120","1080","51440","46720"
"In post","2021","Defence Science and Technology Laboratory","SCS","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Defence Science and Technology Laboratory","SEO/HEO","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Defence Science and Technology Laboratory","SEO/HEO","London","[c]","[c]","[c]","[c]"
"In post","2021","Defence Science and Technology Laboratory","SEO/HEO","South East (England)","760","730","33320","37320"
"In post","2021","Defence Science and Technology Laboratory","SEO/HEO","South West (England)","1270","1230","33180","34410"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","AA/AO","London","60","60","25600","24900"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","AA/AO","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","AA/AO","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","AA/AO","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","EO","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","EO","London","330","330","28770","27690"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","EO","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","EO","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","EO","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","EO","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","EO","Wales","30","30","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","EO","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","G6/G7","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","G6/G7","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","G6/G7","London","2210","2150","58900","56760"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","G6/G7","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","G6/G7","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","G6/G7","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","G6/G7","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","G6/G7","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","G6/G7","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","G6/G7","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","G6/G7","West Midlands (England)","50","50","53580","49520"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","G6/G7","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","SCS","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","SCS","London","310","300","83440","75500"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","SCS","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","SCS","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","SCS","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","SCS","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","SCS","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","SCS","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","SEO/HEO","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","SEO/HEO","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","SEO/HEO","London","1990","1960","37770","38620"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","SEO/HEO","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","SEO/HEO","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","SEO/HEO","Scotland","60","60","54390","69170"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","SEO/HEO","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","SEO/HEO","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","SEO/HEO","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","SEO/HEO","West Midlands (England)","70","70","33900","34090"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","SEO/HEO","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","AA/AO","London","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","EO","London","170","170","27490","26180"
"In post","2021","Department for Digital, Culture, Media and Sport","EO","North East (England)","[c]","[c]","[c]","[c]"
