"Status","Year","Sexual_orientation","Sex","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Heterosexual / straight","Male","Nottingham","70","70","28440","24500"
"Leaver CS","2021","Heterosexual / straight","Male","Orkney Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Male","Overseas","30","30","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Male","Oxfordshire","60","50","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Male","Perth and Kinross and Stirling","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Male","Peterborough","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Male","Plymouth","50","40","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Male","Portsmouth","60","60","30620","27680"
"Leaver CS","2021","Heterosexual / straight","Male","Powys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Male","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Male","Sandwell","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Male","Scottish Borders","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Male","Sefton","40","30","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Male","Sheffield","80","80","29250","24460"
"Leaver CS","2021","Heterosexual / straight","Male","Shetland Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Male","Shropshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Male","Solihull","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Male","Somerset","60","50","32620","32370"
"Leaver CS","2021","Heterosexual / straight","Male","South and West Derbyshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Male","South Ayrshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Male","South Hampshire","100","80","25840","23050"
"Leaver CS","2021","Heterosexual / straight","Male","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Male","South Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Male","South Teesside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Male","South West Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Male","Southampton","30","30","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Male","Southend-on-Sea","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Male","Staffordshire CC","70","60","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Male","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Male","Suffolk","80","80","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Male","Sunderland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Male","Swansea","100","90","25630","21590"
"Leaver CS","2021","Heterosexual / straight","Male","Swindon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Male","Telford and Wrekin","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Male","Thurrock","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Male","Torbay","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Male","Tower Hamlets","90","80","51390","45370"
"Leaver CS","2021","Heterosexual / straight","Male","Tyneside","120","100","27880","21010"
"Leaver CS","2021","Heterosexual / straight","Male","Unknown","30","30","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Male","Wakefield","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Male","Walsall","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Male","Wandsworth","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Male","Warrington","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Male","Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Male","West Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Male","West Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Male","West Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Male","West Lothian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Male","West Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Male","West Surrey","30","30","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Male","West Sussex (North East)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Male","West Sussex (South West)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Male","Westminster","560","530","49000","42910"
"Leaver CS","2021","Heterosexual / straight","Male","Wiltshire","170","160","35120","32740"
"Leaver CS","2021","Heterosexual / straight","Male","Wirral","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Male","Wolverhampton","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Male","Worcestershire","50","40","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Male","York","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Unknown","Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Unknown","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Unknown","Tower Hamlets","40","40","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Unknown","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Female","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Female","Angus and Dundee City","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Female","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Female","Ards and North Down","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Female","Armagh City, Banbridge and Craigavon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Female","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Female","Barnet","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Female","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Female","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Female","Bedford","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Female","Belfast","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Female","Berkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Female","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Female","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Female","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Female","Blackpool","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Female","Bournemouth and Poole","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Female","Bradford","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Female","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Female","Brent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Female","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Female","Brighton and Hove","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Female","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Female","Bromley","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Female","Buckinghamshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Female","Caithness and Sutherland and Ross and Cromarty","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Female","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Female","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Female","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Female","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Female","Causeway Coast and Glens","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Female","Central Bedfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Female","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Female","Central Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Female","Cheshire East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Female","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Female","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Female","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Female","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Female","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Female","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Female","Coventry","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Female","Croydon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Female","Darlington","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Female","Derby","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Female","Derry City and Strabane","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Female","Devon CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Female","Dorset CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Female","Dudley","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Female","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Female","Durham CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Female","Ealing","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Female","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Female","East Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Female","East Derbyshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Female","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Female","East Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Female","East Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Female","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Female","East Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Female","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Female","East Surrey","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Female","East Sussex CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Female","Enfield","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Female","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Female","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Female","Falkirk","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Female","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Female","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Female","Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Female","Greater Manchester North East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Female","Greater Manchester North West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Female","Greater Manchester South East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Female","Greater Manchester South West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Female","Gwent Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Female","Gwynedd","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Female","Hackney and Newham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Female","Haringey and Islington","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Female","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Female","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Female","Heart of Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Female","Herefordshire, County of","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Female","Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Female","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Female","Inverclyde, East Renfrewshire and Renfrewshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Female","Inverness and Nairn and Moray, Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Female","Isle of Anglesey","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Female","Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Female","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Female","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Female","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Female","Lambeth","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Female","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Female","Leeds","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Female","Leicester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Female","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Female","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Female","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Female","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Female","Liverpool","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Female","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Female","Luton","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Female","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Female","Medway","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Female","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Female","Mid Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Female","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Female","Milton Keynes","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Female","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Female","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Female","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Female","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Female","North and West Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Female","North Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Female","North Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Female","North Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Female","North Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Female","North Yorkshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Female","Northumberland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Female","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Female","Nottingham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Female","Orkney Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Female","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Female","Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Female","Perth and Kinross and Stirling","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Female","Peterborough","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Female","Plymouth","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Female","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Female","Powys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Female","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Female","Sandwell","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Female","Scottish Borders","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Female","Sefton","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Female","Sheffield","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Female","Shetland Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Female","Shropshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Female","Solihull","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Female","Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Female","South and West Derbyshire","[c]","[c]","[c]","[c]"
