"Status","Year","Profession_of_post","Responsibility_level","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Economics","AA/AO","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","AA/AO","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","AA/AO","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","AA/AO","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","AA/AO","Wales","30","30","[c]","[c]"
"New entrant CS","2022","Economics","EO","London","50","50","[c]","[c]"
"New entrant CS","2022","Economics","EO","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","EO","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","EO","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","EO","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","G6/G7","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","G6/G7","London","30","30","[c]","[c]"
"New entrant CS","2022","Economics","G6/G7","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","G6/G7","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","G6/G7","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","G6/G7","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","G6/G7","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","SCS","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","SEO/HEO","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","SEO/HEO","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","SEO/HEO","London","150","140","34120","33570"
"New entrant CS","2022","Economics","SEO/HEO","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","SEO/HEO","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","SEO/HEO","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","SEO/HEO","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","SEO/HEO","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","SEO/HEO","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","SEO/HEO","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","SEO/HEO","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","SEO/HEO","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","AA/AO","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","AA/AO","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","AA/AO","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","AA/AO","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","AA/AO","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","AA/AO","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","AA/AO","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","AA/AO","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","AA/AO","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","AA/AO","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","AA/AO","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","EO","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","EO","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","EO","London","60","60","28250","27270"
"New entrant CS","2022","Finance","EO","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","EO","North West (England)","30","30","[c]","[c]"
"New entrant CS","2022","Finance","EO","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","EO","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","EO","South East (England)","40","30","[c]","[c]"
"New entrant CS","2022","Finance","EO","South West (England)","70","70","23050","23390"
"New entrant CS","2022","Finance","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","EO","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","EO","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","EO","Yorkshire and The Humber","50","40","[c]","[c]"
"New entrant CS","2022","Finance","G6/G7","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","G6/G7","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","G6/G7","London","50","50","59390","57130"
"New entrant CS","2022","Finance","G6/G7","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","G6/G7","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","G6/G7","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","G6/G7","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","G6/G7","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","G6/G7","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","G6/G7","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","G6/G7","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","G6/G7","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","SCS","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","SCS","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","SCS","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","SCS","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","SCS","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","SCS","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","SCS","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","SEO/HEO","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","SEO/HEO","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","SEO/HEO","London","140","120","39130","40650"
"New entrant CS","2022","Finance","SEO/HEO","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","SEO/HEO","North West (England)","60","60","35820","35950"
"New entrant CS","2022","Finance","SEO/HEO","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","SEO/HEO","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","SEO/HEO","South East (England)","40","40","[c]","[c]"
"New entrant CS","2022","Finance","SEO/HEO","South West (England)","50","50","[c]","[c]"
"New entrant CS","2022","Finance","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","SEO/HEO","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","SEO/HEO","West Midlands (England)","70","70","35690","36500"
"New entrant CS","2022","Finance","SEO/HEO","Yorkshire and The Humber","80","70","35180","36050"
"New entrant CS","2022","Finance","Unknown","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","AA/AO","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","AA/AO","South West (England)","50","50","20420","20420"
"New entrant CS","2022","Geography","EO","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","EO","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","G6/G7","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","SCS","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","SEO/HEO","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","SEO/HEO","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","SEO/HEO","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","SEO/HEO","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","SEO/HEO","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","SEO/HEO","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","SEO/HEO","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","SEO/HEO","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","AA/AO","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","AA/AO","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","AA/AO","London","40","40","[c]","[c]"
"New entrant CS","2022","Human Resources","AA/AO","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","AA/AO","North West (England)","60","60","21070","21170"
"New entrant CS","2022","Human Resources","AA/AO","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","AA/AO","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","AA/AO","South West (England)","40","30","[c]","[c]"
"New entrant CS","2022","Human Resources","AA/AO","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","AA/AO","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","AA/AO","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","EO","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","EO","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","EO","London","140","120","27060","27270"
"New entrant CS","2022","Human Resources","EO","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","EO","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","EO","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","EO","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","EO","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","EO","South West (England)","40","30","[c]","[c]"
"New entrant CS","2022","Human Resources","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","EO","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","EO","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","EO","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","G6/G7","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","G6/G7","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","G6/G7","London","50","50","[c]","[c]"
"New entrant CS","2022","Human Resources","G6/G7","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","G6/G7","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","G6/G7","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","G6/G7","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","G6/G7","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","G6/G7","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","G6/G7","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","G6/G7","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","G6/G7","Yorkshire and The Humber","30","30","[c]","[c]"
"New entrant CS","2022","Human Resources","SCS","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","SCS","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","SCS","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","SCS","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","SCS","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","SCS","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","SEO/HEO","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","SEO/HEO","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","SEO/HEO","London","140","140","35820","34260"
"New entrant CS","2022","Human Resources","SEO/HEO","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","SEO/HEO","North West (England)","50","50","[c]","[c]"
"New entrant CS","2022","Human Resources","SEO/HEO","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","SEO/HEO","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","SEO/HEO","South West (England)","50","50","34520","33290"
"New entrant CS","2022","Human Resources","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","SEO/HEO","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","SEO/HEO","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","SEO/HEO","Yorkshire and The Humber","40","40","[c]","[c]"
"New entrant CS","2022","Human Resources","Unknown","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Unknown","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Unknown","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inspector of Education and Training","G6/G7","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inspector of Education and Training","G6/G7","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inspector of Education and Training","G6/G7","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inspector of Education and Training","G6/G7","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inspector of Education and Training","G6/G7","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inspector of Education and Training","G6/G7","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inspector of Education and Training","G6/G7","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inspector of Education and Training","G6/G7","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inspector of Education and Training","G6/G7","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inspector of Education and Training","G6/G7","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inspector of Education and Training","SCS","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inspector of Education and Training","SEO/HEO","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inspector of Education and Training","SEO/HEO","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inspector of Education and Training","SEO/HEO","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inspector of Education and Training","SEO/HEO","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inspector of Education and Training","SEO/HEO","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inspector of Education and Training","SEO/HEO","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inspector of Education and Training","SEO/HEO","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inspector of Education and Training","SEO/HEO","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inspector of Education and Training","SEO/HEO","West Midlands (England)","[c]","[c]","[c]","[c]"
