"Status","Year","Region_ITL2","Responsibility_level","Disability","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Derbyshire and Nottinghamshire","EO","Declared non-disabled","300","290","26500","26590"
"New entrant CS","2022","Derbyshire and Nottinghamshire","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Derbyshire and Nottinghamshire","EO","Unknown","200","200","26760","26590"
"New entrant CS","2022","Derbyshire and Nottinghamshire","G6/G7","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Derbyshire and Nottinghamshire","G6/G7","Declared non-disabled","30","30","[c]","[c]"
"New entrant CS","2022","Derbyshire and Nottinghamshire","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Derbyshire and Nottinghamshire","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Derbyshire and Nottinghamshire","SCS","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Derbyshire and Nottinghamshire","SCS","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Derbyshire and Nottinghamshire","SCS","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Derbyshire and Nottinghamshire","SEO/HEO","Declared disabled","30","30","[c]","[c]"
"New entrant CS","2022","Derbyshire and Nottinghamshire","SEO/HEO","Declared non-disabled","210","200","34230","33080"
"New entrant CS","2022","Derbyshire and Nottinghamshire","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Derbyshire and Nottinghamshire","SEO/HEO","Unknown","120","110","33790","33080"
"New entrant CS","2022","Derbyshire and Nottinghamshire","Unknown","Declared disabled","60","50","29100","28200"
"New entrant CS","2022","Derbyshire and Nottinghamshire","Unknown","Declared non-disabled","130","120","26630","24770"
"New entrant CS","2022","Derbyshire and Nottinghamshire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Derbyshire and Nottinghamshire","Unknown","Unknown","150","120","28460","26310"
"New entrant CS","2022","Devon","AA/AO","Declared disabled","40","30","[c]","[c]"
"New entrant CS","2022","Devon","AA/AO","Declared non-disabled","260","260","21030","21260"
"New entrant CS","2022","Devon","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon","AA/AO","Unknown","170","170","22180","21750"
"New entrant CS","2022","Devon","EO","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon","EO","Declared non-disabled","90","90","25440","24720"
"New entrant CS","2022","Devon","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon","EO","Unknown","40","40","[c]","[c]"
"New entrant CS","2022","Devon","G6/G7","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon","G6/G7","Declared non-disabled","50","50","51690","47580"
"New entrant CS","2022","Devon","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon","SEO/HEO","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon","SEO/HEO","Declared non-disabled","100","90","34030","33000"
"New entrant CS","2022","Devon","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon","SEO/HEO","Unknown","30","30","[c]","[c]"
"New entrant CS","2022","Devon","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon","Unknown","Declared non-disabled","100","90","27610","24960"
"New entrant CS","2022","Devon","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon","Unknown","Unknown","80","70","26950","24090"
"New entrant CS","2022","Dorset and Somerset","AA/AO","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","AA/AO","Declared non-disabled","160","160","22050","21260"
"New entrant CS","2022","Dorset and Somerset","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","AA/AO","Unknown","120","120","21480","20970"
"New entrant CS","2022","Dorset and Somerset","EO","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","EO","Declared non-disabled","60","60","26350","26740"
"New entrant CS","2022","Dorset and Somerset","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","EO","Unknown","30","30","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","G6/G7","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","G6/G7","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","SCS","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","SCS","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","SCS","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","SEO/HEO","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","SEO/HEO","Declared non-disabled","60","60","35670","33290"
"New entrant CS","2022","Dorset and Somerset","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","SEO/HEO","Unknown","30","30","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","Unknown","Declared non-disabled","100","90","26870","24090"
"New entrant CS","2022","Dorset and Somerset","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","Unknown","Unknown","60","50","26990","24800"
"New entrant CS","2022","East Anglia","AA/AO","Declared disabled","50","40","[c]","[c]"
"New entrant CS","2022","East Anglia","AA/AO","Declared non-disabled","510","500","22800","21790"
"New entrant CS","2022","East Anglia","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","AA/AO","Unknown","180","170","22140","21250"
"New entrant CS","2022","East Anglia","EO","Declared disabled","30","30","[c]","[c]"
"New entrant CS","2022","East Anglia","EO","Declared non-disabled","210","200","26560","27130"
"New entrant CS","2022","East Anglia","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","EO","Unknown","70","70","26370","26350"
"New entrant CS","2022","East Anglia","G6/G7","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","G6/G7","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","SCS","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","SCS","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","SCS","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","SEO/HEO","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","SEO/HEO","Declared non-disabled","120","120","34730","33000"
"New entrant CS","2022","East Anglia","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","SEO/HEO","Unknown","50","40","[c]","[c]"
"New entrant CS","2022","East Anglia","Unknown","Declared disabled","60","60","26650","23970"
"New entrant CS","2022","East Anglia","Unknown","Declared non-disabled","230","210","25920","23170"
"New entrant CS","2022","East Anglia","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","Unknown","Unknown","170","150","26650","24800"
"New entrant CS","2022","East Wales","AA/AO","Declared disabled","90","80","21250","21250"
"New entrant CS","2022","East Wales","AA/AO","Declared non-disabled","600","580","21290","21250"
"New entrant CS","2022","East Wales","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","AA/AO","Unknown","360","340","21030","21250"
"New entrant CS","2022","East Wales","EO","Declared disabled","30","30","[c]","[c]"
"New entrant CS","2022","East Wales","EO","Declared non-disabled","290","280","26150","26590"
"New entrant CS","2022","East Wales","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","EO","Unknown","150","150","25670","25210"
"New entrant CS","2022","East Wales","G6/G7","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","G6/G7","Declared non-disabled","100","90","54400","51380"
"New entrant CS","2022","East Wales","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","G6/G7","Unknown","40","40","[c]","[c]"
"New entrant CS","2022","East Wales","SCS","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","SCS","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","SCS","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","SEO/HEO","Declared disabled","50","40","[c]","[c]"
"New entrant CS","2022","East Wales","SEO/HEO","Declared non-disabled","410","400","34730","33080"
"New entrant CS","2022","East Wales","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","SEO/HEO","Unknown","170","160","34050","33000"
"New entrant CS","2022","East Wales","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","Unknown","Declared non-disabled","90","90","26190","23170"
"New entrant CS","2022","East Wales","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","Unknown","Unknown","80","70","26670","23170"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","AA/AO","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","AA/AO","Declared non-disabled","210","200","22090","21840"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","AA/AO","Unknown","110","110","22100","21720"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","EO","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","EO","Declared non-disabled","40","40","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","G6/G7","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","G6/G7","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","SEO/HEO","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","SEO/HEO","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","Unknown","Declared non-disabled","70","70","29250","26080"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","Unknown","Unknown","50","50","[c]","[c]"
"New entrant CS","2022","Eastern Scotland","AA/AO","Declared disabled","100","100","21720","21250"
"New entrant CS","2022","Eastern Scotland","AA/AO","Declared non-disabled","720","700","21810","21250"
"New entrant CS","2022","Eastern Scotland","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Eastern Scotland","AA/AO","Unknown","610","590","21930","21640"
"New entrant CS","2022","Eastern Scotland","EO","Declared disabled","50","50","27340","27230"
"New entrant CS","2022","Eastern Scotland","EO","Declared non-disabled","410","400","27130","27230"
"New entrant CS","2022","Eastern Scotland","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Eastern Scotland","EO","Unknown","280","270","27380","27230"
"New entrant CS","2022","Eastern Scotland","G6/G7","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Eastern Scotland","G6/G7","Declared non-disabled","110","110","56070","53480"
"New entrant CS","2022","Eastern Scotland","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Eastern Scotland","G6/G7","Unknown","120","110","56600","53480"
"New entrant CS","2022","Eastern Scotland","SCS","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Eastern Scotland","SCS","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Eastern Scotland","SCS","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Eastern Scotland","SEO/HEO","Declared disabled","50","50","34420","33080"
"New entrant CS","2022","Eastern Scotland","SEO/HEO","Declared non-disabled","400","390","36030","33540"
"New entrant CS","2022","Eastern Scotland","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Eastern Scotland","SEO/HEO","Unknown","370","350","35650","33080"
"New entrant CS","2022","Eastern Scotland","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Eastern Scotland","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Eastern Scotland","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex","AA/AO","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex","AA/AO","Declared non-disabled","150","140","23560","24250"
"New entrant CS","2022","Essex","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex","AA/AO","Unknown","110","110","23170","23140"
"New entrant CS","2022","Essex","EO","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex","EO","Declared non-disabled","80","70","28820","29290"
"New entrant CS","2022","Essex","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex","EO","Unknown","60","50","29000","27190"
"New entrant CS","2022","Essex","G6/G7","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex","G6/G7","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex","SCS","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex","SCS","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex","SCS","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex","SEO/HEO","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex","SEO/HEO","Declared non-disabled","40","40","[c]","[c]"
"New entrant CS","2022","Essex","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex","Unknown","Declared non-disabled","120","110","30110","24800"
"New entrant CS","2022","Essex","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex","Unknown","Unknown","120","100","26210","24800"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","Declared disabled","60","50","20780","21260"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","Declared non-disabled","470","450","20980","21170"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","Unknown","250","240","21650","21170"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Declared disabled","60","60","24920","25120"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Declared non-disabled","450","440","24430","24750"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Unknown","260","260","23100","24880"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","Declared non-disabled","200","190","53430","51000"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","Unknown","80","80","56590","53500"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","SCS","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","SCS","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","SCS","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","Declared disabled","80","80","34200","33370"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","Declared non-disabled","850","830","33510","33000"
