"Status","Year","Parent_department","Region_ITL2","Responsibility_level","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Ministry of Defence","North Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Northumberland and Tyne and Wear","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Northumberland and Tyne and Wear","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Northumberland and Tyne and Wear","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Northumberland and Tyne and Wear","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Outer London - East and North East","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Outer London - East and North East","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Outer London - East and North East","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Outer London - East and North East","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Outer London - West and North West","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Outer London - West and North West","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Outer London - West and North West","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Outer London - West and North West","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Outer London - West and North West","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Overseas","SEO/HEO","70","70","36420","36960"
"Leaver CS","2021","Ministry of Defence","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Shropshire and Staffordshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Shropshire and Staffordshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Shropshire and Staffordshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Shropshire and Staffordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Shropshire and Staffordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","South Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Southern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Southern Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Southern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Surrey, East and West Sussex","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Surrey, East and West Sussex","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Surrey, East and West Sussex","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Surrey, East and West Sussex","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Unknown","Unknown","150","150","34870","32400"
"Leaver CS","2021","Ministry of Defence","West Central Scotland","AA/AO","60","50","27940","21600"
"Leaver CS","2021","Ministry of Defence","West Central Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","West Central Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","West Central Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","West Central Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","West Midlands","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","West Midlands","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","West Midlands","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","West Midlands","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","West Midlands","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","West Wales and The Valleys","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","West Wales and The Valleys","EO","30","30","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","West Wales and The Valleys","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","West Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Bedfordshire and Hertfordshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Bedfordshire and Hertfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Cheshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Cornwall and Isles of Scilly","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Derbyshire and Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","East Anglia","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Gloucestershire, Wiltshire and Bath/Bristol area","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Greater Manchester","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Inner London - West","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Inner London - West","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Inner London - West","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Inner London - West","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Inner London - West","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Merseyside","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Northumberland and Tyne and Wear","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","South Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","West Midlands","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","West Midlands","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","West Midlands","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","West Yorkshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","West Yorkshire","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Bedfordshire and Hertfordshire","AA/AO","110","100","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Bedfordshire and Hertfordshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Bedfordshire and Hertfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Bedfordshire and Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","200","190","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Berkshire, Buckinghamshire and Oxfordshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Berkshire, Buckinghamshire and Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Cheshire","AA/AO","80","70","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Cheshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Cheshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Cheshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Cheshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Cornwall and Isles of Scilly","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Cornwall and Isles of Scilly","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Cumbria","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Cumbria","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Cumbria","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Cumbria","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Derbyshire and Nottinghamshire","AA/AO","180","160","19050","18880"
"Leaver CS","2021","Ministry of Justice","Derbyshire and Nottinghamshire","EO","40","30","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Derbyshire and Nottinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Derbyshire and Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Devon","AA/AO","100","90","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Devon","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Devon","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Devon","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Devon","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Dorset and Somerset","AA/AO","80","70","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Dorset and Somerset","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Dorset and Somerset","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Dorset and Somerset","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Dorset and Somerset","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","East Anglia","AA/AO","260","240","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","East Anglia","EO","30","30","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","East Anglia","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","East Anglia","SEO/HEO","30","30","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","East Anglia","Unknown","30","30","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","East Wales","AA/AO","180","170","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","East Wales","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","East Wales","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","East Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","East Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","East Yorkshire and Northern Lincolnshire","AA/AO","110","100","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","East Yorkshire and Northern Lincolnshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","East Yorkshire and Northern Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","East Yorkshire and Northern Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Eastern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Essex","AA/AO","40","40","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Essex","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Essex","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Essex","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","120","110","19220","19930"
"Leaver CS","2021","Ministry of Justice","Gloucestershire, Wiltshire and Bath/Bristol area","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Greater Manchester","AA/AO","150","140","19490","19930"
"Leaver CS","2021","Ministry of Justice","Greater Manchester","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Greater Manchester","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Greater Manchester","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Greater Manchester","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Greater Manchester","Unknown","50","40","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Hampshire and Isle of Wight","AA/AO","80","70","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Hampshire and Isle of Wight","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Hampshire and Isle of Wight","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Hampshire and Isle of Wight","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Herefordshire, Worcestershire and Warwickshire","AA/AO","110","100","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Herefordshire, Worcestershire and Warwickshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Herefordshire, Worcestershire and Warwickshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Herefordshire, Worcestershire and Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Inner London - East","AA/AO","110","100","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Inner London - East","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Inner London - East","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Inner London - East","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Inner London - East","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Inner London - East","Unknown","50","40","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Inner London - West","AA/AO","220","210","22620","22680"
"Leaver CS","2021","Ministry of Justice","Inner London - West","EO","70","70","26680","26410"
"Leaver CS","2021","Ministry of Justice","Inner London - West","G6/G7","60","50","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Inner London - West","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Inner London - West","SEO/HEO","110","100","34860","31090"
"Leaver CS","2021","Ministry of Justice","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Kent","AA/AO","180","160","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Kent","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Kent","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Lancashire","AA/AO","140","120","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Lancashire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Lancashire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Lancashire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Lancashire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Leicestershire, Rutland and Northamptonshire","AA/AO","180","170","19600","18890"
"Leaver CS","2021","Ministry of Justice","Leicestershire, Rutland and Northamptonshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Leicestershire, Rutland and Northamptonshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Leicestershire, Rutland and Northamptonshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Leicestershire, Rutland and Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Lincolnshire","AA/AO","70","60","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Lincolnshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Merseyside","AA/AO","50","50","[c]","[c]"
