"Status","Year","Parent_department","Responsibility_level","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Ministry of Justice","Unknown","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Unknown","Sandwell","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Unknown","Sefton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Unknown","Sheffield","30","30","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Unknown","Shropshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Unknown","Somerset CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Unknown","South and West Derbyshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Unknown","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Unknown","South Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Unknown","South Teesside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Unknown","South West Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Unknown","Southampton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Unknown","Southend-on-Sea","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Unknown","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Unknown","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Unknown","Suffolk CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Unknown","Sunderland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Unknown","Swansea","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Unknown","Swindon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Unknown","Telford and Wrekin","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Unknown","Torbay","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Unknown","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Unknown","Tyneside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Unknown","Unknown","210","180","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Unknown","Wakefield","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Unknown","Walsall","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Unknown","Wandsworth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Unknown","Warrington","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Unknown","Warwickshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Unknown","West Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Unknown","West Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Unknown","West Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Unknown","West Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Unknown","West Surrey","30","30","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Unknown","West Sussex (North East)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Unknown","West Sussex (South West)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Unknown","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Unknown","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Unknown","Wirral","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Unknown","Wolverhampton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Unknown","Worcestershire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Unknown","York","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","AA/AO","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","AA/AO","Bedford","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","AA/AO","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","AA/AO","East Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","AA/AO","Heart of Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","AA/AO","Lambeth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","AA/AO","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","AA/AO","Nottingham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","AA/AO","Wakefield","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","AA/AO","Warrington","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","EO","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","EO","Bedford","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","EO","Belfast","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","EO","Berkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","EO","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","EO","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","EO","Bromley","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","EO","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","EO","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","EO","Coventry","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","EO","Devon CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","EO","East Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","EO","Hertfordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","EO","Lambeth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","EO","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","EO","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","EO","Nottingham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","EO","Sheffield","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","EO","South Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","EO","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","EO","Sunderland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","EO","Wakefield","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","EO","Warrington","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","EO","West Sussex (North East)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","G6/G7","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","G6/G7","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","G6/G7","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","G6/G7","Hertfordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","G6/G7","Lambeth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","G6/G7","Warrington","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","SCS","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","SCS","Lambeth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","SEO/HEO","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","SEO/HEO","Bedford","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","SEO/HEO","Belfast","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","SEO/HEO","Berkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","SEO/HEO","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","SEO/HEO","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","SEO/HEO","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","SEO/HEO","Coventry","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","SEO/HEO","Gloucestershire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","SEO/HEO","Hertfordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","SEO/HEO","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","SEO/HEO","Lambeth","40","30","[c]","[c]"
"Leaver CS","2022","National Crime Agency","SEO/HEO","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","SEO/HEO","Medway","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","SEO/HEO","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","SEO/HEO","Sheffield","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","SEO/HEO","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","SEO/HEO","Wakefield","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","SEO/HEO","Warrington","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","SEO/HEO","West Sussex (North East)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland Office","EO","Belfast","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland Office","G6/G7","Belfast","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland Office","G6/G7","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland Office","SEO/HEO","Belfast","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland Office","SEO/HEO","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","AA/AO","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","AA/AO","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","AA/AO","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","AA/AO","Nottingham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","AA/AO","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","EO","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","EO","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","EO","Nottingham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","EO","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","G6/G7","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","G6/G7","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","G6/G7","Bedford","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","G6/G7","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","G6/G7","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","G6/G7","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","G6/G7","Brighton and Hove","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","G6/G7","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","G6/G7","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","G6/G7","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","G6/G7","Devon CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","G6/G7","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","G6/G7","Ealing","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","G6/G7","East Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","G6/G7","East Derbyshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","G6/G7","East Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","G6/G7","East Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","G6/G7","Enfield","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","G6/G7","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","G6/G7","Greater Manchester North East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","G6/G7","Greater Manchester South East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","G6/G7","Greater Manchester South West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","G6/G7","Gwent Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","G6/G7","Hackney and Newham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","G6/G7","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","G6/G7","Herefordshire, County of","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","G6/G7","Hertfordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","G6/G7","Leeds","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","G6/G7","Lincolnshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","G6/G7","Medway","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","G6/G7","Mid Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","G6/G7","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","G6/G7","North Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","G6/G7","North Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","G6/G7","Peterborough","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","G6/G7","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","G6/G7","Sheffield","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","G6/G7","South Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","G6/G7","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","G6/G7","Suffolk CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","G6/G7","Warrington","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","G6/G7","West Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","G6/G7","West Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","G6/G7","West Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","G6/G7","West Sussex (South West)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","G6/G7","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","G6/G7","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","G6/G7","Wirral","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","G6/G7","Worcestershire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","SCS","Buckinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","SCS","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","SCS","North Yorkshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","SEO/HEO","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","SEO/HEO","Bedford","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","SEO/HEO","Belfast","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","SEO/HEO","Berkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","SEO/HEO","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","SEO/HEO","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","SEO/HEO","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
