"Status","Year","Region_ITL1","Age","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Scotland","40-49","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","40-49","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","40-49","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","40-49","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","40-49","Falkirk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","40-49","Glasgow City","50","50","[c]","[c]"
"Leaver Dept.","2021","Scotland","40-49","Inverclyde, East Renfrewshire and Renfrewshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","40-49","Inverness and Nairn and Moray, Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","40-49","North Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","40-49","Perth and Kinross and Stirling","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","40-49","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","40-49","West Lothian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","50-59","Angus and Dundee City","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","50-59","Caithness and Sutherland and Ross and Cromarty","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","50-59","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","50-59","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","50-59","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","50-59","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","50-59","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","50-59","Falkirk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","50-59","Glasgow City","60","50","30830","27570"
"Leaver Dept.","2021","Scotland","50-59","Inverness and Nairn and Moray, Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","50-59","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","50-59","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","50-59","North Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","50-59","Perth and Kinross and Stirling","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","50-59","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","50-59","West Lothian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","60-64","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","60-64","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","60-64","North Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","60-64","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","20-29","Berkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","20-29","Brighton and Hove","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","20-29","Buckinghamshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","20-29","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","20-29","East Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","20-29","East Surrey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","20-29","East Sussex CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","20-29","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","20-29","Medway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","20-29","Mid Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","20-29","Milton Keynes","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","20-29","North Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","20-29","Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","20-29","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","20-29","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","20-29","Southampton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","20-29","West Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","20-29","West Surrey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","20-29","West Sussex (North East)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","20-29","West Sussex (South West)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","30-39","Berkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","30-39","Brighton and Hove","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","30-39","Buckinghamshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","30-39","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","30-39","East Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","30-39","East Surrey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","30-39","East Sussex CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","30-39","Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","30-39","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","30-39","Medway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","30-39","Mid Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","30-39","Milton Keynes","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","30-39","North Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","30-39","Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","30-39","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","30-39","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","30-39","Southampton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","30-39","West Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","30-39","West Surrey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","30-39","West Sussex (North East)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","30-39","West Sussex (South West)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","40-49","Berkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","40-49","Brighton and Hove","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","40-49","Buckinghamshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","40-49","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","40-49","East Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","40-49","East Surrey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","40-49","East Sussex CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","40-49","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","40-49","Medway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","40-49","Milton Keynes","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","40-49","North Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","40-49","Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","40-49","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","40-49","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","40-49","Southampton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","40-49","West Surrey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","40-49","West Sussex (North East)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","40-49","West Sussex (South West)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","50-59","Berkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","50-59","Buckinghamshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","50-59","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","50-59","East Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","50-59","East Surrey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","50-59","East Sussex CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","50-59","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","50-59","Mid Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","50-59","Milton Keynes","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","50-59","Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","50-59","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","50-59","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","50-59","Southampton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","50-59","West Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","50-59","West Surrey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","50-59","West Sussex (North East)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","50-59","West Sussex (South West)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","60-64","Berkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","60-64","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","60-64","East Sussex CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","60-64","Mid Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","60-64","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","60-64","West Sussex (North East)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","65+","Buckinghamshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Unknown","Berkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","16-19","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","20-29","Bath and North East Somerset, North Somerset and South Gloucestershire","170","170","26940","26940"
"Leaver Dept.","2021","South West (England)","20-29","Bristol, City of","50","50","[c]","[c]"
"Leaver Dept.","2021","South West (England)","20-29","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","20-29","Devon CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","20-29","Dorset CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","20-29","Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","20-29","Plymouth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","20-29","Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","20-29","Swindon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","20-29","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","30-39","Bath and North East Somerset, North Somerset and South Gloucestershire","120","120","36420","34510"
"Leaver Dept.","2021","South West (England)","30-39","Bournemouth and Poole","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","30-39","Bristol, City of","50","50","[c]","[c]"
"Leaver Dept.","2021","South West (England)","30-39","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","30-39","Devon CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","30-39","Dorset CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","30-39","Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","30-39","Plymouth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","30-39","Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","30-39","Swindon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","30-39","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","40-49","Bath and North East Somerset, North Somerset and South Gloucestershire","80","80","44980","40960"
"Leaver Dept.","2021","South West (England)","40-49","Bournemouth and Poole","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","40-49","Bristol, City of","30","30","[c]","[c]"
"Leaver Dept.","2021","South West (England)","40-49","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","40-49","Devon CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","40-49","Dorset CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","40-49","Plymouth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","40-49","Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","40-49","Swindon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","40-49","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","50-59","Bath and North East Somerset, North Somerset and South Gloucestershire","60","60","42430","37460"
"Leaver Dept.","2021","South West (England)","50-59","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","50-59","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","50-59","Devon CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","50-59","Dorset CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","50-59","Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","50-59","Plymouth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","50-59","Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","50-59","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","60-64","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","60-64","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","60-64","Devon CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","60-64","Plymouth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","60-64","Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","60-64","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","65+","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Unknown","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Unknown","Swindon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","20-29","Unknown","470","470","32260","32000"
"Leaver Dept.","2021","Unknown","30-39","Unknown","160","160","39720","32040"
"Leaver Dept.","2021","Unknown","40-49","Unknown","40","40","[c]","[c]"
"Leaver Dept.","2021","Unknown","50-59","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","60-64","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","16-19","Swansea","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","20-29","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","20-29","Cardiff and Vale of Glamorgan","80","80","[c]","[c]"
"Leaver Dept.","2021","Wales","20-29","Central Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","20-29","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","20-29","Gwent Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","20-29","Gwynedd","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","20-29","Monmouthshire and Newport","50","50","[c]","[c]"
"Leaver Dept.","2021","Wales","20-29","South West Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","20-29","Swansea","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","30-39","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","30-39","Cardiff and Vale of Glamorgan","90","90","[c]","[c]"
"Leaver Dept.","2021","Wales","30-39","Central Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","30-39","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","30-39","Gwent Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","30-39","Gwynedd","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","30-39","Isle of Anglesey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","30-39","Monmouthshire and Newport","40","40","[c]","[c]"
"Leaver Dept.","2021","Wales","30-39","Powys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","30-39","South West Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","30-39","Swansea","60","60","26700","21590"
