"Status","Year","Sex","Organisation","Function_of_post","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Female","Insolvency Service","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Insolvency Service","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Insolvency Service","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Insolvency Service","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Insolvency Service","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Insolvency Service","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Insolvency Service","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Insolvency Service","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Insolvency Service","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Institute for Apprenticeships and Technical Education","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Institute for Apprenticeships and Technical Education","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Institute for Apprenticeships and Technical Education","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Institute for Apprenticeships and Technical Education","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Legal Aid Agency","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Legal Aid Agency","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Legal Aid Agency","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Legal Aid Agency","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Maritime and Coastguard Agency","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Maritime and Coastguard Agency","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Medicines and Healthcare Products Regulatory Agency","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Medicines and Healthcare Products Regulatory Agency","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Medicines and Healthcare Products Regulatory Agency","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Medicines and Healthcare Products Regulatory Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Met Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Ministry of Defence (excl. agencies)","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Ministry of Defence (excl. agencies)","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Ministry of Defence (excl. agencies)","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Ministry of Defence (excl. agencies)","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Ministry of Defence (excl. agencies)","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Ministry of Defence (excl. agencies)","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Ministry of Defence (excl. agencies)","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Ministry of Defence (excl. agencies)","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Ministry of Defence (excl. agencies)","Project Delivery","50","40","[c]","[c]"
"Leaver Dept.","2021","Female","Ministry of Defence (excl. agencies)","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Ministry of Defence (excl. agencies)","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Ministry of Defence (excl. agencies)","Unknown","90","80","32700","29200"
"Leaver Dept.","2021","Female","Ministry of Housing, Communities and Local Government (excl. agencies)","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Ministry of Housing, Communities and Local Government (excl. agencies)","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Ministry of Housing, Communities and Local Government (excl. agencies)","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Ministry of Housing, Communities and Local Government (excl. agencies)","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Ministry of Housing, Communities and Local Government (excl. agencies)","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Ministry of Housing, Communities and Local Government (excl. agencies)","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Ministry of Housing, Communities and Local Government (excl. agencies)","No function","130","130","42970","38820"
"Leaver Dept.","2021","Female","Ministry of Housing, Communities and Local Government (excl. agencies)","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Ministry of Justice (excl. agencies)","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Ministry of Justice (excl. agencies)","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Ministry of Justice (excl. agencies)","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Ministry of Justice (excl. agencies)","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Ministry of Justice (excl. agencies)","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Ministry of Justice (excl. agencies)","Human Resources","40","40","[c]","[c]"
"Leaver Dept.","2021","Female","Ministry of Justice (excl. agencies)","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Ministry of Justice (excl. agencies)","No function","110","100","39000","36800"
"Leaver Dept.","2021","Female","Ministry of Justice (excl. agencies)","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Ministry of Justice (excl. agencies)","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","National Crime Agency","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","National Crime Agency","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","National Crime Agency","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","National Crime Agency","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","National Crime Agency","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","National Crime Agency","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","National Crime Agency","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","National Crime Agency","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","National Infrastructure Commission","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","National Infrastructure Commission","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","National Records of Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","National Savings and Investments","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","National Savings and Investments","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Northern Ireland Office","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Northern Ireland Office","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Northern Ireland Office","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Northern Ireland Office","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Northern Ireland Office","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Office for Budget Responsibility","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Office for Standards in Education, Children's Services and Skills","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Office for Standards in Education, Children's Services and Skills","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Office for Standards in Education, Children's Services and Skills","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Office for Standards in Education, Children's Services and Skills","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Office for Standards in Education, Children's Services and Skills","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Office for Standards in Education, Children's Services and Skills","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Office for Standards in Education, Children's Services and Skills","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Office for Standards in Education, Children's Services and Skills","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Office of Gas and Electricity Markets","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Office of Gas and Electricity Markets","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Office of Gas and Electricity Markets","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Office of Gas and Electricity Markets","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Office of Gas and Electricity Markets","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Office of Gas and Electricity Markets","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Office of Qualifications and Examinations Regulation","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Office of Qualifications and Examinations Regulation","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Office of Rail and Road","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Office of Rail and Road","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Office of Rail and Road","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Office of Rail and Road","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Office of Rail and Road","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Office of Rail and Road","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Office of the Public Guardian","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Office of the Public Guardian","No function","40","40","[c]","[c]"
"Leaver Dept.","2021","Female","Planning Inspectorate","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Planning Inspectorate","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Planning Inspectorate","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Public Health England","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Public Health England","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Public Health England","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Public Health England","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Public Health England","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Queen Elizabeth II Centre","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Queen Elizabeth II Centre","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Registers of Scotland","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Registers of Scotland","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Registers of Scotland","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Revenue Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Royal Fleet Auxiliary","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Rural Payments Agency","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Rural Payments Agency","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Rural Payments Agency","Grants Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Rural Payments Agency","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Scotland Office (incl. Office of the Advocate General for Scotland)","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Scotland Office (incl. Office of the Advocate General for Scotland)","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Scotland Office (incl. Office of the Advocate General for Scotland)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Scottish Courts and Tribunals Service","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Scottish Forestry","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Scottish Forestry","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Scottish Government (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Serious Fraud Office","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Serious Fraud Office","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Serious Fraud Office","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Serious Fraud Office","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Serious Fraud Office","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Serious Fraud Office","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Social Security Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Standards and Testing Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Submarine Delivery Agency","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Submarine Delivery Agency","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Submarine Delivery Agency","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Submarine Delivery Agency","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Teaching Regulation Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","The National Archives","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","The National Archives","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","UK Export Finance","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","UK Export Finance","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","UK Export Finance","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","UK Export Finance","Debt","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","UK Export Finance","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","UK Export Finance","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","UK Export Finance","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","UK Hydrographic Office","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","UK Hydrographic Office","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","UK Hydrographic Office","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","UK Hydrographic Office","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","UK Hydrographic Office","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","UK Intellectual Property Office","Analysis","[c]","[c]","[c]","[c]"
