"Status","Year","Parent_department","Function_of_post","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","HM Revenue and Customs","Finance","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Finance","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Finance","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Finance","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Finance","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Finance","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Finance","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Human Resources","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Human Resources","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Human Resources","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Human Resources","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Legal","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Legal","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Legal","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","No function","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","No function","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","No function","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","No function","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","No function","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","No function","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","No function","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","No function","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","No function","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","No function","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","No function","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","No function","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","No function","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","No function","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","No function","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","No function","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","No function","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Project Delivery","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Project Delivery","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Project Delivery","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Project Delivery","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Project Delivery","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Project Delivery","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Project Delivery","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Project Delivery","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Project Delivery","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Property","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Property","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Property","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Property","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Property","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Property","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Property","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Property","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Property","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Property","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Property","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Property","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Property","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Property","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Property","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Property","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Property","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Property","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Property","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Property","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Property","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Property","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Property","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Property","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Property","Tees Valley and Durham","40","40","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Property","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Property","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Property","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Property","West Yorkshire","70","60","22910","22040"
"Leaver CS","2022","HM Revenue and Customs","Security","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Unknown","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Unknown","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Unknown","Derbyshire and Nottinghamshire","170","150","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Unknown","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Unknown","East Wales","300","250","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Unknown","Eastern Scotland","360","330","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Unknown","Essex","60","50","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","60","60","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Unknown","Greater Manchester","370","330","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Unknown","Hampshire and Isle of Wight","110","90","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Unknown","Inner London - East","280","260","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Unknown","Inner London - West","60","60","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Unknown","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Unknown","Lancashire","110","90","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Unknown","Leicestershire, Rutland and Northamptonshire","150","120","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Unknown","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Unknown","Merseyside","310","260","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Unknown","Northern Ireland","110","100","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Unknown","Northumberland, and Tyne and Wear","750","600","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Unknown","Outer London - South","110","100","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Unknown","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Unknown","Shropshire and Staffordshire","60","50","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Unknown","Southern Scotland","210","170","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Unknown","Surrey, East and West Sussex","30","30","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Unknown","Tees Valley and Durham","40","30","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Unknown","West Central Scotland","200","160","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Unknown","West Midlands","240","210","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Unknown","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Unknown","West Yorkshire","360","310","[c]","[c]"
"Leaver CS","2022","HM Treasury","Analysis","Inner London - West","40","30","[c]","[c]"
"Leaver CS","2022","HM Treasury","Analysis","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Communications","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Counter Fraud","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Counter Fraud","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Counter Fraud","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Counter Fraud","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Digital, Data & Technology","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Finance","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Human Resources","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Human Resources","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Internal Audit","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Internal Audit","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Internal Audit","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Internal Audit","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Internal Audit","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Internal Audit","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Internal Audit","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Internal Audit","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Internal Audit","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Internal Audit","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Internal Audit","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Internal Audit","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Internal Audit","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","No function","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","No function","Inner London - West","130","130","[c]","[c]"
"Leaver CS","2022","HM Treasury","No function","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Project Delivery","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Security","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Unknown","Bedfordshire and Hertfordshire","30","30","[c]","[c]"
"Leaver CS","2022","Home Office","Unknown","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Unknown","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Unknown","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Unknown","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Unknown","East Anglia","40","30","[c]","[c]"
"Leaver CS","2022","Home Office","Unknown","East Wales","50","30","[c]","[c]"
"Leaver CS","2022","Home Office","Unknown","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Unknown","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Unknown","Essex","60","50","27310","26500"
"Leaver CS","2022","Home Office","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Unknown","Greater Manchester","90","80","35640","30820"
"Leaver CS","2022","Home Office","Unknown","Hampshire and Isle of Wight","30","30","[c]","[c]"
"Leaver CS","2022","Home Office","Unknown","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Unknown","Inner London - East","30","30","[c]","[c]"
"Leaver CS","2022","Home Office","Unknown","Inner London - West","300","290","44350","37320"
"Leaver CS","2022","Home Office","Unknown","Kent","100","80","27990","27370"
"Leaver CS","2022","Home Office","Unknown","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Unknown","Merseyside","320","260","24730","24880"
"Leaver CS","2022","Home Office","Unknown","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Unknown","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Unknown","Northern Ireland","50","40","[c]","[c]"
"Leaver CS","2022","Home Office","Unknown","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Unknown","Outer London - South","330","300","38060","35050"
