"Status","Year","Age","Ethnicity","Parent_department","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","40-49","Other ethnicity","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Other ethnicity","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Other ethnicity","Chancellor's other departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Other ethnicity","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Other ethnicity","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Other ethnicity","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Other ethnicity","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Other ethnicity","Department for Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Other ethnicity","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Other ethnicity","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Other ethnicity","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Other ethnicity","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Other ethnicity","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Other ethnicity","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Other ethnicity","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Other ethnicity","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Other ethnicity","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Other ethnicity","Home Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Other ethnicity","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Other ethnicity","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Other ethnicity","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Other ethnicity","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Other ethnicity","Northern Ireland Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Other ethnicity","Office for Standards in Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Other ethnicity","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Other ethnicity","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Other ethnicity","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Other ethnicity","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Other ethnicity","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Other ethnicity","UK Export Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Other ethnicity","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Other ethnicity","Wales Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Other ethnicity","Welsh Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","Home Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","Northern Ireland Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Cabinet Office","50","50","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Department for Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Department for Environment, Food and Rural Affairs","100","90","45200","41990"
"Leaver Dept.","2021","40-49","Unknown","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","HM Revenue and Customs","100","100","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Home Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Northern Ireland Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Office for Standards in Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Welsh Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","White","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","White","Cabinet Office","80","80","55310","54700"
"Leaver Dept.","2021","40-49","White","Chancellor's other departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","White","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","White","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","White","Department for Business, Energy and Industrial Strategy","50","40","[c]","[c]"
"Leaver Dept.","2021","40-49","White","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","White","Department for Education","30","30","[c]","[c]"
"Leaver Dept.","2021","40-49","White","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","White","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","White","Department for Transport","40","40","[c]","[c]"
"Leaver Dept.","2021","40-49","White","Department for Work and Pensions","250","230","32000","27570"
"Leaver Dept.","2021","40-49","White","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","White","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","White","Foreign, Commonwealth and Development Office","40","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","White","HM Revenue and Customs","170","160","[c]","[c]"
"Leaver Dept.","2021","40-49","White","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","White","Home Office","150","140","42060","31100"
"Leaver Dept.","2021","40-49","White","Ministry of Defence","130","130","43650","39880"
"Leaver Dept.","2021","40-49","White","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","White","Ministry of Justice","160","160","43790","36800"
"Leaver Dept.","2021","40-49","White","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","White","Northern Ireland Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","White","Office for Standards in Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","White","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","White","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","White","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","White","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","White","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","White","UK Export Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","White","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","White","Wales Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","White","Welsh Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Asian","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Asian","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Asian","Chancellor's other departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Asian","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Asian","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Asian","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Asian","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Asian","Department for Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Asian","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Asian","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Asian","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Asian","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Asian","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Asian","ESTYN","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Asian","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Asian","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Asian","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Asian","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Asian","Home Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Asian","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Asian","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Asian","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Asian","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Asian","Northern Ireland Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Asian","Office for Standards in Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Asian","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Asian","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Asian","Scotland Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Asian","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Asian","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Asian","Wales Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Asian","Welsh Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","Chancellor's other departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","Department for Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","ESTYN","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","Home Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","Northern Ireland Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","Office for Standards in Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","Scotland Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","Wales Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","Welsh Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","Chancellor's other departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","Department for Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","ESTYN","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","Food Standards Agency","[c]","[c]","[c]","[c]"
