"Status","Year","Function_of_post","Region_ITL3","Age","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Property","Portsmouth","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Portsmouth","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Portsmouth","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Powys","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Powys","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Sefton","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Sefton","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Sefton","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Sefton","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Sefton","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Sheffield","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Sheffield","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Sheffield","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Sheffield","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Sheffield","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Shropshire","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Solihull","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Somerset CC","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","South Hampshire","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","South Hampshire","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","South Lanarkshire","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","South Nottinghamshire","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","South Nottinghamshire","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","South Nottinghamshire","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","South Nottinghamshire","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","South West Wales","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","South West Wales","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","South West Wales","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Southampton","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Southampton","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Southampton","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Southampton","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Staffordshire CC","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Staffordshire CC","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Staffordshire CC","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Staffordshire CC","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Stoke-on-Trent","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Stoke-on-Trent","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Suffolk CC","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Suffolk CC","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Suffolk CC","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Suffolk CC","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Swansea","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Swansea","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Swansea","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Swansea","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Swindon","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Swindon","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Telford and Wrekin","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Telford and Wrekin","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Telford and Wrekin","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Telford and Wrekin","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Tower Hamlets","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Tower Hamlets","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Tower Hamlets","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Tyneside","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Tyneside","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Tyneside","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Tyneside","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Tyneside","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Tyneside","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Unknown","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Unknown","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Unknown","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Wakefield","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Walsall","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Warrington","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Warwickshire CC","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","West Cumbria","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","West Kent","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","West Kent","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","West Northamptonshire","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","West Northamptonshire","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","West Northamptonshire","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","West Surrey","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","West Surrey","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","West Surrey","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","West Surrey","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","West Surrey","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","West Surrey","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","West Sussex (North East)","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","West Sussex (North East)","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","West Sussex (South West)","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Westminster","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Westminster","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Westminster","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Westminster","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Westminster","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Westminster","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Westminster","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Wiltshire","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Wiltshire","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Wiltshire","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Wiltshire","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Worcestershire CC","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Worcestershire CC","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","York","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","York","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","York","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Aberdeen City and Aberdeenshire","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Aberdeen City and Aberdeenshire","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Aberdeen City and Aberdeenshire","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Antrim and Newtownabbey","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Antrim and Newtownabbey","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Antrim and Newtownabbey","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Barnsley, Doncaster and Rotherham","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Barnsley, Doncaster and Rotherham","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Barnsley, Doncaster and Rotherham","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Bath and North East Somerset, North Somerset and South Gloucestershire","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Bath and North East Somerset, North Somerset and South Gloucestershire","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Bath and North East Somerset, North Somerset and South Gloucestershire","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Bath and North East Somerset, North Somerset and South Gloucestershire","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Belfast","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Belfast","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Belfast","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Berkshire","20-29","40","40","[c]","[c]"
"New entrant CS","2022","Security","Berkshire","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Berkshire","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Berkshire","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Birmingham","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Birmingham","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Birmingham","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Birmingham","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Bristol, City of","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Bristol, City of","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Bristol, City of","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Bristol, City of","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Buckinghamshire","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Buckinghamshire","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Buckinghamshire","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Buckinghamshire","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Caithness and Sutherland, and Ross and Cromarty","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Caithness and Sutherland, and Ross and Cromarty","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Cambridgeshire CC","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Cambridgeshire CC","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Cambridgeshire CC","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Cambridgeshire CC","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Camden and City of London","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Camden and City of London","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Camden and City of London","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Camden and City of London","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Camden and City of London","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Camden and City of London","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Cardiff and Vale of Glamorgan","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Cardiff and Vale of Glamorgan","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Cardiff and Vale of Glamorgan","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Causeway Coast and Glens","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Central Bedfordshire","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Central Bedfordshire","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Central Bedfordshire","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Central Hampshire","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Central Hampshire","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Central Hampshire","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Cheshire East","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Chorley and West Lancashire","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","City of Edinburgh","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","City of Edinburgh","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Clackmannanshire and Fife","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Cornwall and Isles of Scilly","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Cornwall and Isles of Scilly","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Croydon","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Croydon","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Croydon","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Darlington","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Darlington","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Derby","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Derby","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Derby","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Devon CC","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Devon CC","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Dorset","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Dorset","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Dorset","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Durham","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Durham","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","East Ayrshire and North Ayrshire mainland","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","East Ayrshire and North Ayrshire mainland","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","20-29","50","50","[c]","[c]"
"New entrant CS","2022","Security","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","East Kent","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","East Kent","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","East Kent","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","East Riding of Yorkshire","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","East Riding of Yorkshire","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","East Riding of Yorkshire","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","East Sussex CC","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Essex Haven Gateway","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Essex Haven Gateway","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Essex Haven Gateway","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Essex Haven Gateway","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Glasgow City","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Glasgow City","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Glasgow City","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Glasgow City","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Gloucestershire CC","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Gloucestershire CC","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Gloucestershire CC","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Greater Manchester North East","30-39","[c]","[c]","[c]","[c]"
