"Status","Year","Responsibility_level","Organisation","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","SEO/HEO","Driver and Vehicle Standards Agency","South West Wales","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Driver and Vehicle Standards Agency","Southampton","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Driver and Vehicle Standards Agency","Southend-on-Sea","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Driver and Vehicle Standards Agency","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Driver and Vehicle Standards Agency","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Driver and Vehicle Standards Agency","Suffolk CC","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Driver and Vehicle Standards Agency","Sunderland","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Driver and Vehicle Standards Agency","Swansea","120","120","36410","34800"
"In post","2022","SEO/HEO","Driver and Vehicle Standards Agency","Swindon","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Driver and Vehicle Standards Agency","Telford and Wrekin","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Driver and Vehicle Standards Agency","Thurrock","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Driver and Vehicle Standards Agency","Tyneside","60","50","34080","31860"
"In post","2022","SEO/HEO","Driver and Vehicle Standards Agency","Wakefield","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Driver and Vehicle Standards Agency","Warrington","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Driver and Vehicle Standards Agency","Warwickshire CC","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Driver and Vehicle Standards Agency","West Essex","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Driver and Vehicle Standards Agency","West Kent","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Driver and Vehicle Standards Agency","West Lothian","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Driver and Vehicle Standards Agency","West Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Driver and Vehicle Standards Agency","West Surrey","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Driver and Vehicle Standards Agency","West Sussex (North East)","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Driver and Vehicle Standards Agency","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Driver and Vehicle Standards Agency","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Driver and Vehicle Standards Agency","Wirral","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Driver and Vehicle Standards Agency","Worcestershire CC","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Driver and Vehicle Standards Agency","York","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Education and Skills Funding Agency","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Education and Skills Funding Agency","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Education and Skills Funding Agency","Bristol, City of","60","60","34370","36500"
"In post","2022","SEO/HEO","Education and Skills Funding Agency","Bromley","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Education and Skills Funding Agency","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Education and Skills Funding Agency","Coventry","300","290","34280","36500"
"In post","2022","SEO/HEO","Education and Skills Funding Agency","Croydon","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Education and Skills Funding Agency","Darlington","110","100","33520","31780"
"In post","2022","SEO/HEO","Education and Skills Funding Agency","Devon CC","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Education and Skills Funding Agency","Dudley","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Education and Skills Funding Agency","Durham","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Education and Skills Funding Agency","East Kent","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Education and Skills Funding Agency","Enfield","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Education and Skills Funding Agency","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Education and Skills Funding Agency","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Education and Skills Funding Agency","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Education and Skills Funding Agency","Leeds","40","30","[c]","[c]"
"In post","2022","SEO/HEO","Education and Skills Funding Agency","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Education and Skills Funding Agency","Liverpool","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Education and Skills Funding Agency","Manchester","150","140","34120","36500"
"In post","2022","SEO/HEO","Education and Skills Funding Agency","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Education and Skills Funding Agency","Northumberland","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Education and Skills Funding Agency","Nottingham","40","40","[c]","[c]"
"In post","2022","SEO/HEO","Education and Skills Funding Agency","Sheffield","190","180","34300","36500"
"In post","2022","SEO/HEO","Education and Skills Funding Agency","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Education and Skills Funding Agency","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Education and Skills Funding Agency","Tyneside","30","30","[c]","[c]"
"In post","2022","SEO/HEO","Education and Skills Funding Agency","Warrington","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Education and Skills Funding Agency","Warwickshire CC","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Education and Skills Funding Agency","West Kent","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Education and Skills Funding Agency","Westminster","120","120","38610","40230"
"In post","2022","SEO/HEO","Education and Skills Funding Agency","Wirral","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Education and Skills Funding Agency","York","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Education Scotland","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Education Scotland","Angus and Dundee City","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Education Scotland","Glasgow City","40","40","[c]","[c]"
"In post","2022","SEO/HEO","Education Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Education Scotland","Shetland Islands","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Education Scotland","West Lothian","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Estyn","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","FCDO Services","Milton Keynes","330","310","40520","40330"
"In post","2022","SEO/HEO","FCDO Services","Overseas","80","80","40080","40330"
"In post","2022","SEO/HEO","FCDO Services","Westminster","60","60","42880","42750"
"In post","2022","SEO/HEO","Food Standards Agency","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Food Standards Agency","Ards and North Down","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Food Standards Agency","Armagh City, Banbridge and Craigavon","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Food Standards Agency","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Food Standards Agency","Barnet","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Food Standards Agency","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Food Standards Agency","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Food Standards Agency","Bedford","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Food Standards Agency","Belfast","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Food Standards Agency","Berkshire","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Food Standards Agency","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Food Standards Agency","Birmingham","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Food Standards Agency","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Food Standards Agency","Bradford","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Food Standards Agency","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Food Standards Agency","Brent","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Food Standards Agency","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Food Standards Agency","Brighton and Hove","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Food Standards Agency","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Food Standards Agency","Bromley","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Food Standards Agency","Buckinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Food Standards Agency","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Food Standards Agency","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Food Standards Agency","Camden and City of London","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Food Standards Agency","Cardiff and Vale of Glamorgan","40","40","[c]","[c]"
"In post","2022","SEO/HEO","Food Standards Agency","Causeway Coast and Glens","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Food Standards Agency","Central Bedfordshire","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Food Standards Agency","Central Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Food Standards Agency","Central Valleys","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Food Standards Agency","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Food Standards Agency","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Food Standards Agency","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Food Standards Agency","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Food Standards Agency","Coventry","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Food Standards Agency","Croydon","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Food Standards Agency","Derby","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Food Standards Agency","Devon CC","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Food Standards Agency","Dorset","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Food Standards Agency","Dudley","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Food Standards Agency","Durham","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Food Standards Agency","Ealing","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Food Standards Agency","East Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Food Standards Agency","East Derbyshire","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Food Standards Agency","East Kent","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Food Standards Agency","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Food Standards Agency","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Food Standards Agency","East Surrey","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Food Standards Agency","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Food Standards Agency","Enfield","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Food Standards Agency","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Food Standards Agency","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Food Standards Agency","Fermanagh and Omagh","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Food Standards Agency","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Food Standards Agency","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Food Standards Agency","Gloucestershire CC","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Food Standards Agency","Greater Manchester North East","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Food Standards Agency","Greater Manchester North West","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Food Standards Agency","Greater Manchester South East","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Food Standards Agency","Greater Manchester South West","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Food Standards Agency","Gwent Valleys","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Food Standards Agency","Hackney and Newham","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Food Standards Agency","Haringey and Islington","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Food Standards Agency","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Food Standards Agency","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Food Standards Agency","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Food Standards Agency","Herefordshire, County of","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Food Standards Agency","Hertfordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Food Standards Agency","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Food Standards Agency","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Food Standards Agency","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Food Standards Agency","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Food Standards Agency","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Food Standards Agency","Lambeth","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Food Standards Agency","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Food Standards Agency","Leeds","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Food Standards Agency","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Food Standards Agency","Lincolnshire CC","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Food Standards Agency","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Food Standards Agency","Liverpool","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Food Standards Agency","Luton","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Food Standards Agency","Manchester","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Food Standards Agency","Medway","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Food Standards Agency","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Food Standards Agency","Mid and East Antrim","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Food Standards Agency","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Food Standards Agency","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Food Standards Agency","Mid Ulster","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Food Standards Agency","Milton Keynes","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Food Standards Agency","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Food Standards Agency","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Food Standards Agency","North and West Norfolk","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Food Standards Agency","North Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Food Standards Agency","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Food Standards Agency","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Food Standards Agency","Northumberland","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Food Standards Agency","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Food Standards Agency","Nottingham","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Food Standards Agency","Oxfordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Food Standards Agency","Peterborough","[c]","[c]","[c]","[c]"
"In post","2022","SEO/HEO","Food Standards Agency","Plymouth","[c]","[c]","[c]","[c]"
