"Status","Year","Parent_department","Region_ITL2","Disability","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Office for Standards in Education","East Anglia","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education","East Anglia","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education","Gloucestershire, Wiltshire and Bath/Bristol area","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education","Gloucestershire, Wiltshire and Bath/Bristol area","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education","Greater Manchester","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education","Greater Manchester","Declared non-disabled","40","40","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education","Greater Manchester","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education","Inner London - West","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education","Inner London - West","Declared non-disabled","40","40","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education","North Yorkshire","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education","North Yorkshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education","West Midlands","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education","West Midlands","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","Inner London - East","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","Inner London - East","Declared non-disabled","120","120","40980","34000"
"New entrant CS","2021","Office of Gas and Electricity Markets","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","West Central Scotland","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","West Central Scotland","Declared non-disabled","140","140","29560","23450"
"New entrant CS","2021","Office of Gas and Electricity Markets","West Central Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Qualifications and Examinations Regulation","West Midlands","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Qualifications and Examinations Regulation","West Midlands","Declared non-disabled","30","30","[c]","[c]"
"New entrant CS","2021","Office of Qualifications and Examinations Regulation","West Midlands","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Qualifications and Examinations Regulation","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Rail and Road","Gloucestershire, Wiltshire and Bath/Bristol area","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Rail and Road","Gloucestershire, Wiltshire and Bath/Bristol area","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Rail and Road","Greater Manchester","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Rail and Road","Greater Manchester","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Rail and Road","Inner London - East","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Rail and Road","Inner London - East","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Rail and Road","Inner London - East","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Rail and Road","West Central Scotland","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Rail and Road","West Central Scotland","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Rail and Road","West Midlands","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Rail and Road","West Midlands","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other Cabinet Office Agencies","Derbyshire and Nottinghamshire","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other Cabinet Office Agencies","Derbyshire and Nottinghamshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other Cabinet Office Agencies","East Anglia","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other Cabinet Office Agencies","East Anglia","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other Cabinet Office Agencies","East Anglia","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other Cabinet Office Agencies","East Anglia","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other Cabinet Office Agencies","East Wales","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other Cabinet Office Agencies","East Wales","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other Cabinet Office Agencies","East Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other Cabinet Office Agencies","Gloucestershire, Wiltshire and Bath/Bristol area","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other Cabinet Office Agencies","Gloucestershire, Wiltshire and Bath/Bristol area","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other Cabinet Office Agencies","Greater Manchester","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other Cabinet Office Agencies","Greater Manchester","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other Cabinet Office Agencies","Inner London - East","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other Cabinet Office Agencies","Inner London - East","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other Cabinet Office Agencies","Inner London - East","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other Cabinet Office Agencies","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other Cabinet Office Agencies","Inner London - West","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other Cabinet Office Agencies","Inner London - West","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other Cabinet Office Agencies","Inner London - West","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other Cabinet Office Agencies","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other Cabinet Office Agencies","Merseyside","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other Cabinet Office Agencies","Merseyside","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other Cabinet Office Agencies","Merseyside","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other Cabinet Office Agencies","Merseyside","Unknown","60","60","38400","34800"
"New entrant CS","2021","Other Cabinet Office Agencies","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other Cabinet Office Agencies","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other Cabinet Office Agencies","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other Cabinet Office Agencies","West Midlands","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other Cabinet Office Agencies","West Midlands","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other Cabinet Office Agencies","West Midlands","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other Cabinet Office Agencies","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other Cabinet Office Agencies","West Wales and The Valleys","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other Cabinet Office Agencies","West Wales and The Valleys","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other Cabinet Office Agencies","West Yorkshire","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other Cabinet Office Agencies","West Yorkshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other Cabinet Office Agencies","West Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other Cabinet Office Agencies","West Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland Office","Eastern Scotland","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland Office","Eastern Scotland","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland Office","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland Office","Inner London - West","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland Office","Inner London - West","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland Office","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government","Eastern Scotland","Declared disabled","70","70","32710","30650"
"New entrant CS","2021","Scottish Government","Eastern Scotland","Declared non-disabled","360","350","32210","30650"
"New entrant CS","2021","Scottish Government","Eastern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government","Eastern Scotland","Unknown","640","620","33510","30650"
"New entrant CS","2021","Scottish Government","Highlands and Islands","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government","Highlands and Islands","Declared non-disabled","60","50","25680","25140"
"New entrant CS","2021","Scottish Government","Highlands and Islands","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government","North Eastern Scotland","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government","North Eastern Scotland","Declared non-disabled","40","40","[c]","[c]"
"New entrant CS","2021","Scottish Government","North Eastern Scotland","Unknown","70","60","26160","21280"
"New entrant CS","2021","Scottish Government","Southern Scotland","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government","Southern Scotland","Declared non-disabled","50","50","26680","26160"
"New entrant CS","2021","Scottish Government","Southern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government","Southern Scotland","Unknown","40","40","[c]","[c]"
"New entrant CS","2021","Scottish Government","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government","West Central Scotland","Declared disabled","60","50","24010","20060"
"New entrant CS","2021","Scottish Government","West Central Scotland","Declared non-disabled","320","310","27830","21320"
"New entrant CS","2021","Scottish Government","West Central Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government","West Central Scotland","Unknown","310","300","28930","25980"
"New entrant CS","2021","The National Archives","Outer London - West and North West","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","The National Archives","Outer London - West and North West","Declared non-disabled","50","50","33690","33000"
"New entrant CS","2021","The National Archives","Outer London - West and North West","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Export Finance","Inner London - West","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Export Finance","Inner London - West","Declared non-disabled","80","80","46370","44080"
"New entrant CS","2021","UK Supreme Court","Inner London - West","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Supreme Court","Inner London - West","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","East Wales","Declared disabled","30","30","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","East Wales","Declared non-disabled","140","140","31750","29540"
"New entrant CS","2021","United Kingdom Statistics Authority","East Wales","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","East Wales","Unknown","260","260","29820","29540"
"New entrant CS","2021","United Kingdom Statistics Authority","Eastern Scotland","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","Eastern Scotland","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","Hampshire and Isle of Wight","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","Hampshire and Isle of Wight","Declared non-disabled","130","120","28950","29540"
"New entrant CS","2021","United Kingdom Statistics Authority","Hampshire and Isle of Wight","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","Hampshire and Isle of Wight","Unknown","200","190","29050","29540"
"New entrant CS","2021","United Kingdom Statistics Authority","Inner London - West","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","Inner London - West","Declared non-disabled","90","90","39240","32540"
"New entrant CS","2021","United Kingdom Statistics Authority","Inner London - West","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","Inner London - West","Unknown","150","150","36930","32540"
