"Status","Year","Responsibility_level","Region_ITL3","Age","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","AA/AO","Cambridgeshire CC","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Cambridgeshire CC","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Cambridgeshire CC","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Camden and City of London","20-29","40","40","[c]","[c]"
"Leaver CS","2022","AA/AO","Camden and City of London","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Camden and City of London","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Camden and City of London","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Camden and City of London","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Camden and City of London","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Cardiff and Vale of Glamorgan","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Cardiff and Vale of Glamorgan","20-29","120","120","[c]","[c]"
"Leaver CS","2022","AA/AO","Cardiff and Vale of Glamorgan","30-39","60","50","[c]","[c]"
"Leaver CS","2022","AA/AO","Cardiff and Vale of Glamorgan","40-49","40","30","[c]","[c]"
"Leaver CS","2022","AA/AO","Cardiff and Vale of Glamorgan","50-59","60","50","[c]","[c]"
"Leaver CS","2022","AA/AO","Cardiff and Vale of Glamorgan","60-64","50","40","[c]","[c]"
"Leaver CS","2022","AA/AO","Cardiff and Vale of Glamorgan","65+","50","30","[c]","[c]"
"Leaver CS","2022","AA/AO","Causeway Coast and Glens","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Causeway Coast and Glens","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Causeway Coast and Glens","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Central Bedfordshire","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Central Bedfordshire","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Central Bedfordshire","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Central Bedfordshire","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Central Bedfordshire","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Central Bedfordshire","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Central Hampshire","20-29","40","40","[c]","[c]"
"Leaver CS","2022","AA/AO","Central Hampshire","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Central Hampshire","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Central Hampshire","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Central Hampshire","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Central Hampshire","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Central Valleys","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Central Valleys","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Central Valleys","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Central Valleys","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Central Valleys","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Cheshire East","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Cheshire East","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Cheshire East","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Cheshire East","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Cheshire East","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Cheshire East","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Cheshire West and Chester","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Cheshire West and Chester","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Cheshire West and Chester","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Cheshire West and Chester","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Cheshire West and Chester","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Cheshire West and Chester","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Chorley and West Lancashire","20-29","40","40","[c]","[c]"
"Leaver CS","2022","AA/AO","Chorley and West Lancashire","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Chorley and West Lancashire","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Chorley and West Lancashire","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Chorley and West Lancashire","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Chorley and West Lancashire","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","City of Edinburgh","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","City of Edinburgh","20-29","150","140","22520","21450"
"Leaver CS","2022","AA/AO","City of Edinburgh","30-39","60","60","[c]","[c]"
"Leaver CS","2022","AA/AO","City of Edinburgh","40-49","40","30","[c]","[c]"
"Leaver CS","2022","AA/AO","City of Edinburgh","50-59","50","40","[c]","[c]"
"Leaver CS","2022","AA/AO","City of Edinburgh","60-64","40","40","[c]","[c]"
"Leaver CS","2022","AA/AO","City of Edinburgh","65+","30","30","[c]","[c]"
"Leaver CS","2022","AA/AO","Clackmannanshire and Fife","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Clackmannanshire and Fife","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Clackmannanshire and Fife","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Clackmannanshire and Fife","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Clackmannanshire and Fife","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Clackmannanshire and Fife","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Conwy and Denbighshire","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Conwy and Denbighshire","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Conwy and Denbighshire","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Conwy and Denbighshire","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Conwy and Denbighshire","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Conwy and Denbighshire","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Cornwall and Isles of Scilly","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Cornwall and Isles of Scilly","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Cornwall and Isles of Scilly","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Cornwall and Isles of Scilly","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Cornwall and Isles of Scilly","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Cornwall and Isles of Scilly","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Coventry","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Coventry","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Coventry","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Coventry","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Coventry","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Coventry","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Coventry","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Croydon","20-29","50","50","[c]","[c]"
"Leaver CS","2022","AA/AO","Croydon","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Croydon","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Croydon","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Croydon","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Croydon","65+","30","20","[c]","[c]"
"Leaver CS","2022","AA/AO","Darlington","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Darlington","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Darlington","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Darlington","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Darlington","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Derby","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Derby","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Derby","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Derby","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Derby","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Derby","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Derby","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Derry City and Strabane","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Derry City and Strabane","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Devon CC","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Devon CC","20-29","90","80","20060","21010"
"Leaver CS","2022","AA/AO","Devon CC","30-39","50","40","[c]","[c]"
"Leaver CS","2022","AA/AO","Devon CC","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Devon CC","50-59","40","40","[c]","[c]"
"Leaver CS","2022","AA/AO","Devon CC","60-64","30","20","[c]","[c]"
"Leaver CS","2022","AA/AO","Devon CC","65+","30","20","[c]","[c]"
"Leaver CS","2022","AA/AO","Dorset","20-29","40","40","[c]","[c]"
"Leaver CS","2022","AA/AO","Dorset","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Dorset","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Dorset","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Dorset","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Dorset","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Dudley","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Dudley","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Dudley","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Dudley","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Dudley","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Dudley","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Dumfries and Galloway","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Dumfries and Galloway","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Dumfries and Galloway","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Dumfries and Galloway","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Dumfries and Galloway","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Dumfries and Galloway","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Durham","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Durham","20-29","80","70","[c]","[c]"
"Leaver CS","2022","AA/AO","Durham","30-39","70","70","[c]","[c]"
"Leaver CS","2022","AA/AO","Durham","40-49","40","30","[c]","[c]"
"Leaver CS","2022","AA/AO","Durham","50-59","50","50","[c]","[c]"
"Leaver CS","2022","AA/AO","Durham","60-64","50","30","[c]","[c]"
"Leaver CS","2022","AA/AO","Durham","65+","40","30","[c]","[c]"
"Leaver CS","2022","AA/AO","Ealing","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Ealing","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Ealing","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Ealing","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","East Ayrshire and North Ayrshire mainland","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","East Ayrshire and North Ayrshire mainland","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","East Ayrshire and North Ayrshire mainland","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","East Ayrshire and North Ayrshire mainland","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","East Ayrshire and North Ayrshire mainland","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","East Ayrshire and North Ayrshire mainland","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","East Ayrshire and North Ayrshire mainland","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","East Cumbria","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","East Cumbria","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","East Cumbria","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","East Cumbria","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","East Cumbria","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","East Cumbria","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","East Cumbria","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","East Derbyshire","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","East Derbyshire","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","East Derbyshire","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","East Derbyshire","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","East Derbyshire","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","East Derbyshire","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","50-59","30","30","[c]","[c]"
"Leaver CS","2022","AA/AO","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","East Kent","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","East Kent","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","East Kent","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","East Kent","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","East Kent","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","East Kent","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","East Kent","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","East Lancashire","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","East Lancashire","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","East Lancashire","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","East Lancashire","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","East Lancashire","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","East Lancashire","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","East Lothian and Midlothian","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","East Lothian and Midlothian","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","East Merseyside","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","East Merseyside","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","East Merseyside","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","East Merseyside","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","East Merseyside","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","East Merseyside","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","East Riding of Yorkshire","20-29","40","40","[c]","[c]"
"Leaver CS","2022","AA/AO","East Riding of Yorkshire","30-39","30","30","[c]","[c]"
"Leaver CS","2022","AA/AO","East Riding of Yorkshire","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","East Riding of Yorkshire","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","East Riding of Yorkshire","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","East Riding of Yorkshire","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","East Surrey","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","East Surrey","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","East Surrey","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","East Surrey","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","East Surrey","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","East Surrey","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","East Sussex CC","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","East Sussex CC","20-29","60","60","[c]","[c]"
"Leaver CS","2022","AA/AO","East Sussex CC","30-39","30","30","[c]","[c]"
"Leaver CS","2022","AA/AO","East Sussex CC","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","East Sussex CC","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","East Sussex CC","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","East Sussex CC","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Enfield","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Enfield","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Essex Haven Gateway","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Essex Haven Gateway","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Essex Haven Gateway","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Essex Haven Gateway","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Essex Haven Gateway","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Essex Haven Gateway","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Essex Thames Gateway","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Essex Thames Gateway","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Essex Thames Gateway","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Essex Thames Gateway","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Essex Thames Gateway","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Essex Thames Gateway","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Falkirk","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Falkirk","20-29","40","30","[c]","[c]"
"Leaver CS","2022","AA/AO","Falkirk","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Falkirk","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Falkirk","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Falkirk","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Falkirk","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Flintshire and Wrexham","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Flintshire and Wrexham","20-29","90","90","[c]","[c]"
"Leaver CS","2022","AA/AO","Flintshire and Wrexham","30-39","60","60","[c]","[c]"
"Leaver CS","2022","AA/AO","Flintshire and Wrexham","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Flintshire and Wrexham","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Flintshire and Wrexham","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Flintshire and Wrexham","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Flintshire and Wrexham","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Glasgow City","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Glasgow City","20-29","80","70","21460","21260"
"Leaver CS","2022","AA/AO","Glasgow City","30-39","50","50","[c]","[c]"
"Leaver CS","2022","AA/AO","Glasgow City","40-49","30","30","[c]","[c]"
"Leaver CS","2022","AA/AO","Glasgow City","50-59","50","40","[c]","[c]"
"Leaver CS","2022","AA/AO","Glasgow City","60-64","40","30","[c]","[c]"
"Leaver CS","2022","AA/AO","Glasgow City","65+","50","30","[c]","[c]"
"Leaver CS","2022","AA/AO","Gloucestershire CC","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Gloucestershire CC","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Gloucestershire CC","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Gloucestershire CC","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Gloucestershire CC","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Gloucestershire CC","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Greater Manchester North East","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Greater Manchester North East","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Greater Manchester North East","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Greater Manchester North East","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Greater Manchester North East","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Greater Manchester North East","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Greater Manchester North West","20-29","30","30","[c]","[c]"
"Leaver CS","2022","AA/AO","Greater Manchester North West","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Greater Manchester North West","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Greater Manchester North West","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Greater Manchester North West","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Greater Manchester North West","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","AA/AO","Greater Manchester South East","16-19","[c]","[c]","[c]","[c]"
