"Status","Year","Sexual_orientation","Organisation","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","LGBO","Crown Prosecution Service","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Crown Prosecution Service","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Crown Prosecution Service","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Crown Prosecution Service","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Crown Prosecution Service","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Crown Prosecution Service","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Crown Prosecution Service","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Crown Prosecution Service","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Crown Prosecution Service","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Crown Prosecution Service","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Crown Prosecution Service","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Crown Prosecution Service","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Crown Prosecution Service","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Crown Prosecution Service","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Crown Prosecution Service","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Crown Prosecution Service","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Crown Prosecution Service","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Crown Prosecution Service","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Crown Prosecution Service","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Crown Prosecution Service","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Crown Prosecution Service","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Defence Equipment and Support","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Defence Equipment and Support","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Defence Equipment and Support","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Defence Equipment and Support","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Defence Equipment and Support","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Defence Equipment and Support","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Defence Equipment and Support","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Defence Equipment and Support","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Defence Equipment and Support","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Defence Equipment and Support","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Defence Equipment and Support","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Defence Equipment and Support","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Defence Equipment and Support","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Defence Equipment and Support","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Defence Equipment and Support","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Defence Science and Technology Laboratory","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Defence Science and Technology Laboratory","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Defence Science and Technology Laboratory","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Department for Business, Energy and Industrial Strategy (excl. agencies)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Department for Business, Energy and Industrial Strategy (excl. agencies)","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Department for Business, Energy and Industrial Strategy (excl. agencies)","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Department for Business, Energy and Industrial Strategy (excl. agencies)","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Department for Business, Energy and Industrial Strategy (excl. agencies)","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Department for Business, Energy and Industrial Strategy (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Department for Business, Energy and Industrial Strategy (excl. agencies)","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Department for Business, Energy and Industrial Strategy (excl. agencies)","Inner London - West","60","50","43680","40050"
"Leaver Dept.","2022","LGBO","Department for Business, Energy and Industrial Strategy (excl. agencies)","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Department for Business, Energy and Industrial Strategy (excl. agencies)","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Department for Business, Energy and Industrial Strategy (excl. agencies)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Department for Business, Energy and Industrial Strategy (excl. agencies)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Department for Business, Energy and Industrial Strategy (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Department for Business, Energy and Industrial Strategy (excl. agencies)","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Department for Business, Energy and Industrial Strategy (excl. agencies)","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Department for Digital, Culture, Media and Sport","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Department for Digital, Culture, Media and Sport","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Department for Digital, Culture, Media and Sport","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Department for Digital, Culture, Media and Sport","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Department for Digital, Culture, Media and Sport","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Department for Education (excl. agencies)","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Department for Education (excl. agencies)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Department for Education (excl. agencies)","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Department for Education (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Department for Education (excl. agencies)","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Department for Education (excl. agencies)","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Department for Education (excl. agencies)","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Department for Education (excl. agencies)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Department for Education (excl. agencies)","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Department for Education (excl. agencies)","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Department for Education (excl. agencies)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Department for Education (excl. agencies)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Department for Education (excl. agencies)","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Department for Education (excl. agencies)","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Department for Environment, Food and Rural Affairs (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Department for Environment, Food and Rural Affairs (excl. agencies)","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Department for Environment, Food and Rural Affairs (excl. agencies)","Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Department for Environment, Food and Rural Affairs (excl. agencies)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Department for Environment, Food and Rural Affairs (excl. agencies)","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Department for Environment, Food and Rural Affairs (excl. agencies)","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Department for Environment, Food and Rural Affairs (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Department for Environment, Food and Rural Affairs (excl. agencies)","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Department for Environment, Food and Rural Affairs (excl. agencies)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Department for Environment, Food and Rural Affairs (excl. agencies)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Department for Environment, Food and Rural Affairs (excl. agencies)","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Department for Environment, Food and Rural Affairs (excl. agencies)","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Department for Environment, Food and Rural Affairs (excl. agencies)","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Department for Environment, Food and Rural Affairs (excl. agencies)","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Department for Environment, Food and Rural Affairs (excl. agencies)","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Department for Environment, Food and Rural Affairs (excl. agencies)","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Department for Environment, Food and Rural Affairs (excl. agencies)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Department for Environment, Food and Rural Affairs (excl. agencies)","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Department for Environment, Food and Rural Affairs (excl. agencies)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Department for Environment, Food and Rural Affairs (excl. agencies)","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Department for Environment, Food and Rural Affairs (excl. agencies)","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Department for Environment, Food and Rural Affairs (excl. agencies)","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Department for International Trade","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Department for International Trade","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Department for International Trade","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Department for International Trade","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Department for International Trade","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Department for International Trade","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Department for Levelling Up, Housing and Communities (excl. agencies)","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Department for Levelling Up, Housing and Communities (excl. agencies)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Department for Levelling Up, Housing and Communities (excl. agencies)","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Department for Levelling Up, Housing and Communities (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Department for Levelling Up, Housing and Communities (excl. agencies)","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Department for Levelling Up, Housing and Communities (excl. agencies)","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Department for Levelling Up, Housing and Communities (excl. agencies)","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Department for Levelling Up, Housing and Communities (excl. agencies)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Department for Levelling Up, Housing and Communities (excl. agencies)","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Department for Levelling Up, Housing and Communities (excl. agencies)","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Department for Levelling Up, Housing and Communities (excl. agencies)","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Department for Transport (excl. agencies)","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Department for Transport (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Department for Transport (excl. agencies)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Department for Transport (excl. agencies)","Inner London - West","30","30","[c]","[c]"
"Leaver Dept.","2022","LGBO","Department for Transport (excl. agencies)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Department for Transport (excl. agencies)","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Department for Transport (excl. agencies)","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Department for Transport (excl. agencies)","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Department for Work and Pensions (excl. agencies)","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Department for Work and Pensions (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Department for Work and Pensions (excl. agencies)","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Department for Work and Pensions (excl. agencies)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Department for Work and Pensions (excl. agencies)","Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Department for Work and Pensions (excl. agencies)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Department for Work and Pensions (excl. agencies)","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Department for Work and Pensions (excl. agencies)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Department for Work and Pensions (excl. agencies)","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Department for Work and Pensions (excl. agencies)","East Wales","[c]","[c]","[c]","[c]"
