"Status","Year","Region_ITL2","Responsibility_level","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","AA/AO","Nottingham","50","50","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","AA/AO","South and West Derbyshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","AA/AO","South Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","EO","Derby","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","EO","East Derbyshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","EO","North Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","EO","Nottingham","40","40","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","EO","South and West Derbyshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","EO","South Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","G6/G7","Nottingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","G6/G7","South and West Derbyshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","SEO/HEO","North Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","SEO/HEO","Nottingham","40","40","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","SEO/HEO","South and West Derbyshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","SEO/HEO","South Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","Unknown","North Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","Unknown","Nottingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon","AA/AO","Devon CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon","AA/AO","Plymouth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon","EO","Devon CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon","EO","Plymouth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon","G6/G7","Devon CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon","G6/G7","Plymouth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon","SEO/HEO","Devon CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon","SEO/HEO","Plymouth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset and Somerset","AA/AO","Dorset CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset and Somerset","AA/AO","Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset and Somerset","EO","Dorset CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset and Somerset","EO","Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset and Somerset","G6/G7","Dorset CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset and Somerset","G6/G7","Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset and Somerset","SEO/HEO","Bournemouth and Poole","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset and Somerset","SEO/HEO","Dorset CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset and Somerset","SEO/HEO","Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset and Somerset","Unknown","Bournemouth and Poole","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","AA/AO","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","AA/AO","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","AA/AO","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","AA/AO","Peterborough","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","AA/AO","Suffolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","EO","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","EO","North and West Norfolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","EO","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","EO","Peterborough","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","EO","Suffolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","G6/G7","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","G6/G7","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","SEO/HEO","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","SEO/HEO","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","SEO/HEO","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","SEO/HEO","Peterborough","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","SEO/HEO","Suffolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","AA/AO","Cardiff and Vale of Glamorgan","100","100","[c]","[c]"
"Leaver Dept.","2021","East Wales","AA/AO","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","AA/AO","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","EO","Cardiff and Vale of Glamorgan","70","70","[c]","[c]"
"Leaver Dept.","2021","East Wales","EO","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","EO","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","EO","Powys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","G6/G7","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","G6/G7","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","G6/G7","Monmouthshire and Newport","30","30","[c]","[c]"
"Leaver Dept.","2021","East Wales","SCS","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","SCS","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","SEO/HEO","Cardiff and Vale of Glamorgan","50","40","[c]","[c]"
"Leaver Dept.","2021","East Wales","SEO/HEO","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","SEO/HEO","Monmouthshire and Newport","70","70","34830","36030"
"Leaver Dept.","2021","East Wales","SEO/HEO","Powys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","Unknown","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","Unknown","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Yorkshire and Northern Lincolnshire","AA/AO","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Yorkshire and Northern Lincolnshire","AA/AO","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Yorkshire and Northern Lincolnshire","AA/AO","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Yorkshire and Northern Lincolnshire","EO","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Yorkshire and Northern Lincolnshire","EO","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Yorkshire and Northern Lincolnshire","EO","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Yorkshire and Northern Lincolnshire","G6/G7","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Yorkshire and Northern Lincolnshire","SEO/HEO","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Yorkshire and Northern Lincolnshire","SEO/HEO","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Eastern Scotland","AA/AO","Angus and Dundee City","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Eastern Scotland","AA/AO","City of Edinburgh","40","40","[c]","[c]"
"Leaver Dept.","2021","Eastern Scotland","AA/AO","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Eastern Scotland","AA/AO","Falkirk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Eastern Scotland","AA/AO","Perth and Kinross and Stirling","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Eastern Scotland","AA/AO","West Lothian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Eastern Scotland","EO","Angus and Dundee City","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Eastern Scotland","EO","City of Edinburgh","30","30","[c]","[c]"
"Leaver Dept.","2021","Eastern Scotland","EO","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Eastern Scotland","EO","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Eastern Scotland","EO","Falkirk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Eastern Scotland","EO","Perth and Kinross and Stirling","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Eastern Scotland","EO","West Lothian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Eastern Scotland","G6/G7","Angus and Dundee City","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Eastern Scotland","G6/G7","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Eastern Scotland","SCS","West Lothian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Eastern Scotland","SEO/HEO","Angus and Dundee City","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Eastern Scotland","SEO/HEO","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Eastern Scotland","SEO/HEO","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Eastern Scotland","SEO/HEO","Falkirk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Eastern Scotland","SEO/HEO","Perth and Kinross and Stirling","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Eastern Scotland","SEO/HEO","West Lothian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Eastern Scotland","Unknown","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex","AA/AO","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex","AA/AO","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex","AA/AO","Heart of Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex","AA/AO","Southend-on-Sea","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex","EO","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex","EO","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex","EO","Heart of Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex","EO","Southend-on-Sea","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex","EO","Thurrock","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex","EO","West Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex","G6/G7","Heart of Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex","G6/G7","Thurrock","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex","G6/G7","West Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex","SEO/HEO","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex","SEO/HEO","Heart of Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex","SEO/HEO","Southend-on-Sea","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex","SEO/HEO","Thurrock","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex","SEO/HEO","West Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex","Unknown","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex","Unknown","Heart of Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex","Unknown","Southend-on-Sea","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","Swindon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Bath and North East Somerset, North Somerset and South Gloucestershire","90","90","23630","24110"
"Leaver Dept.","2021","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Bristol, City of","40","40","[c]","[c]"
"Leaver Dept.","2021","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Swindon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","Bath and North East Somerset, North Somerset and South Gloucestershire","70","70","54360","54130"
"Leaver Dept.","2021","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","Bristol, City of","30","30","[c]","[c]"
"Leaver Dept.","2021","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","Swindon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gloucestershire, Wiltshire and Bath/Bristol area","SCS","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gloucestershire, Wiltshire and Bath/Bristol area","SCS","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gloucestershire, Wiltshire and Bath/Bristol area","SCS","Swindon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gloucestershire, Wiltshire and Bath/Bristol area","SCS","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","Bath and North East Somerset, North Somerset and South Gloucestershire","240","240","32710","32530"
"Leaver Dept.","2021","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","Bristol, City of","50","50","[c]","[c]"
"Leaver Dept.","2021","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","Swindon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Swindon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester","AA/AO","Greater Manchester North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester","AA/AO","Greater Manchester South East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester","AA/AO","Greater Manchester South West","70","70","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester","AA/AO","Manchester","50","50","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester","EO","Greater Manchester North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester","EO","Greater Manchester North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester","EO","Greater Manchester South East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester","EO","Greater Manchester South West","40","40","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester","EO","Manchester","60","60","25980","25880"
"Leaver Dept.","2021","Greater Manchester","G6/G7","Greater Manchester South West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester","G6/G7","Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester","SEO/HEO","Greater Manchester North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester","SEO/HEO","Greater Manchester North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester","SEO/HEO","Greater Manchester South East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester","SEO/HEO","Greater Manchester South West","40","40","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester","SEO/HEO","Manchester","70","60","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester","Unknown","Greater Manchester North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester","Unknown","Greater Manchester South East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester","Unknown","Greater Manchester South West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester","Unknown","Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hampshire and Isle of Wight","AA/AO","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hampshire and Isle of Wight","AA/AO","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hampshire and Isle of Wight","AA/AO","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hampshire and Isle of Wight","AA/AO","Southampton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hampshire and Isle of Wight","EO","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hampshire and Isle of Wight","EO","Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hampshire and Isle of Wight","EO","North Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hampshire and Isle of Wight","EO","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hampshire and Isle of Wight","EO","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hampshire and Isle of Wight","EO","Southampton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hampshire and Isle of Wight","G6/G7","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hampshire and Isle of Wight","G6/G7","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hampshire and Isle of Wight","G6/G7","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hampshire and Isle of Wight","G6/G7","Southampton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hampshire and Isle of Wight","SCS","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hampshire and Isle of Wight","SCS","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hampshire and Isle of Wight","SEO/HEO","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hampshire and Isle of Wight","SEO/HEO","North Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hampshire and Isle of Wight","SEO/HEO","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hampshire and Isle of Wight","SEO/HEO","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hampshire and Isle of Wight","SEO/HEO","Southampton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hampshire and Isle of Wight","Unknown","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hampshire and Isle of Wight","Unknown","Southampton","[c]","[c]","[c]","[c]"
