"Status","Year","Sex","Organisation","Parent_department","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Female","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","50","50","[c]","[c]"
"Leaver Dept.","2022","Female","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Office of Rail and Road","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Office of the Public Guardian","Ministry of Justice","80","80","24020","21170"
"Leaver Dept.","2022","Female","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Office of the Secretary of State for Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Office of the Secretary of State for Wales","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Planning Inspectorate","Department for Levelling Up, Housing and Communities","30","30","[c]","[c]"
"Leaver Dept.","2022","Female","Public Health England","Department of Health and Social Care","4400","3970","41040","36330"
"Leaver Dept.","2022","Female","Queen Elizabeth II Centre","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Registers of Scotland","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Royal Fleet Auxiliary","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Rural Payments Agency","Department for Environment, Food and Rural Affairs","50","40","[c]","[c]"
"Leaver Dept.","2022","Female","Scottish Courts and Tribunals Service","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Scottish Forestry","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Scottish Government (excl. agencies)","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Serious Fraud Office","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Social Security Scotland","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Standards and Testing Agency","Department for Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Student Awards Agency for Scotland","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Submarine Delivery Agency","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Teaching Regulation Agency","Department for Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","The Insolvency Service","Department for Business, Energy and Industrial Strategy","50","40","[c]","[c]"
"Leaver Dept.","2022","Female","The National Archives","The National Archives","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Transport Scotland","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","UK Export Finance","UK Export Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","UK Health Security Agency","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","UK Hydrographic Office","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","UK Statistics Authority","UK Statistics Authority","120","120","33510","30210"
"Leaver Dept.","2022","Female","Valuation Office Agency","HM Revenue and Customs","40","40","[c]","[c]"
"Leaver Dept.","2022","Female","Vehicle Certification Agency","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Veterinary Medicines Directorate","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Water Services Regulation Authority","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Welsh Government (excl. agencies)","Welsh Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Welsh Revenue Authority","Welsh Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Wilton Park","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Attorney General's Office","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Cabinet Office (excl. agencies)","Cabinet Office","810","810","42220","34550"
"Leaver Dept.","2022","Male","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Charity Commission","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Companies House","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Competition and Markets Authority","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Criminal Injuries Compensation Authority","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Crown Commercial Service","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Crown Office and Procurator Fiscal Service","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Crown Prosecution Service","Attorney General's Departments","40","40","[c]","[c]"
"Leaver Dept.","2022","Male","Defence Equipment and Support","Ministry of Defence","260","260","35500","32410"
"Leaver Dept.","2022","Male","Defence Science and Technology Laboratory","Ministry of Defence","40","40","[c]","[c]"
"Leaver Dept.","2022","Male","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","290","280","46670","40220"
"Leaver Dept.","2022","Male","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","100","100","47700","51730"
"Leaver Dept.","2022","Male","Department for Education (excl. agencies)","Department for Education","170","170","43230","40230"
"Leaver Dept.","2022","Male","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","180","180","[c]","[c]"
"Leaver Dept.","2022","Male","Department for International Trade","Department for International Trade","100","100","[c]","[c]"
"Leaver Dept.","2022","Male","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","140","140","42560","39600"
"Leaver Dept.","2022","Male","Department for Transport (excl. agencies)","Department for Transport","160","160","44460","42470"
"Leaver Dept.","2022","Male","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","1230","1220","30390","27570"
"Leaver Dept.","2022","Male","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","560","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Disclosure Scotland","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Driver and Vehicle Licensing Agency","Department for Transport","70","70","29870","27080"
"Leaver Dept.","2022","Male","Driver and Vehicle Standards Agency","Department for Transport","70","70","31550","27570"
"Leaver Dept.","2022","Male","Education and Skills Funding Agency","Department for Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Estyn","Estyn","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","FCDO Services","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Food Standards Agency","Food Standards Agency","30","30","[c]","[c]"
"Leaver Dept.","2022","Male","Food Standards Scotland","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Foreign, Commonwealth and Development Office (excl. agencies)","Foreign, Commonwealth and Development Office","190","40","[c]","[c]"
"Leaver Dept.","2022","Male","Forestry and Land Scotland","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Government Actuary's Department","Chancellor's other departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Government Internal Audit Agency","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Government Legal Department","Attorney General's Departments","30","30","[c]","[c]"
"Leaver Dept.","2022","Male","Government Property Agency","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Health and Safety Executive","Department for Work and Pensions","30","30","[c]","[c]"
"Leaver Dept.","2022","Male","HM Courts and Tribunals Service","Ministry of Justice","180","180","25700","21490"
"Leaver Dept.","2022","Male","HM Crown Prosecution Service Inspectorate","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","HM Prison and Probation Service","Ministry of Justice","220","220","[c]","[c]"
"Leaver Dept.","2022","Male","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","630","620","[c]","[c]"
"Leaver Dept.","2022","Male","HM Treasury (excl. agencies)","HM Treasury","90","90","[c]","[c]"
"Leaver Dept.","2022","Male","Home Office","Home Office","660","660","35710","29610"
"Leaver Dept.","2022","Male","Institute for Apprenticeships and Technical Education","Department for Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Intellectual Property Office","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Legal Aid Agency","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Maritime and Coastguard Agency","Department for Transport","40","40","[c]","[c]"
"Leaver Dept.","2022","Male","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Met Office","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Ministry of Defence (excl. agencies)","Ministry of Defence","270","270","39020","36460"
"Leaver Dept.","2022","Male","Ministry of Justice (excl. agencies)","Ministry of Justice","170","170","41080","36800"
"Leaver Dept.","2022","Male","National Crime Agency","National Crime Agency","60","50","43180","40170"
"Leaver Dept.","2022","Male","National Infrastructure Commission","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","National Records of Scotland","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","National Savings and Investments","Chancellor's other departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Northern Ireland Office","Northern Ireland Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Office for Budget Responsibility","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","50","50","37520","34240"
"Leaver Dept.","2022","Male","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Office of Rail and Road","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Office of the Public Guardian","Ministry of Justice","60","60","24450","20970"
"Leaver Dept.","2022","Male","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Office of the Secretary of State for Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Office of the Secretary of State for Wales","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Planning Inspectorate","Department for Levelling Up, Housing and Communities","30","30","[c]","[c]"
"Leaver Dept.","2022","Male","Public Health England","Department of Health and Social Care","2100","1980","47110","40080"
"Leaver Dept.","2022","Male","Queen Elizabeth II Centre","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Registers of Scotland","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Royal Fleet Auxiliary","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Rural Payments Agency","Department for Environment, Food and Rural Affairs","30","30","[c]","[c]"
"Leaver Dept.","2022","Male","Scottish Courts and Tribunals Service","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Scottish Forestry","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Scottish Government (excl. agencies)","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Serious Fraud Office","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Social Security Scotland","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Standards and Testing Agency","Department for Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Student Awards Agency for Scotland","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Submarine Delivery Agency","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Teaching Regulation Agency","Department for Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","The Insolvency Service","Department for Business, Energy and Industrial Strategy","40","40","[c]","[c]"
"Leaver Dept.","2022","Male","The National Archives","The National Archives","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Transport Scotland","Scottish Government","[c]","[c]","[c]","[c]"
