"Status","Year","Region_ITL3","Responsibility_level","Organisation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","SCS","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","SCS","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","SCS","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","Defence Equipment and Support","4870","4710","35840","35630"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","Government Legal Department","[c]","[c]","[c]","[c]"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","HM Prison and Probation Service","110","100","40850","38160"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","Home Office (incl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","Ministry of Defence (excl. agencies)","1150","1110","38610","40000"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","National Crime Agency","150","150","41920","41640"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","Submarine Delivery Agency","[c]","[c]","[c]","[c]"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","HM Prison and Probation Service","110","100","31060","31420"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","Ministry of Defence (excl. agencies)","50","40","[c]","[c]"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","Submarine Delivery Agency","1370","1340","41930","39860"
"In post","2021","Bedford","AA/AO","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Bedford","AA/AO","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"In post","2021","Bedford","AA/AO","Health and Safety Executive","[c]","[c]","[c]","[c]"
"In post","2021","Bedford","AA/AO","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"In post","2021","Bedford","AA/AO","HM Prison and Probation Service","220","220","27410","29410"
"In post","2021","Bedford","AA/AO","Home Office (incl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Bedford","AA/AO","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Bedford","AA/AO","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2021","Bedford","EO","Department for Work and Pensions (excl. agencies)","140","120","27980","27570"
"In post","2021","Bedford","EO","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"In post","2021","Bedford","EO","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2021","Bedford","EO","Health and Safety Executive","[c]","[c]","[c]","[c]"
"In post","2021","Bedford","EO","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"In post","2021","Bedford","EO","HM Prison and Probation Service","30","30","[c]","[c]"
"In post","2021","Bedford","EO","Home Office (incl. agencies)","70","60","25720","25310"
"In post","2021","Bedford","EO","Met Office","[c]","[c]","[c]","[c]"
"In post","2021","Bedford","EO","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Bedford","EO","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2021","Bedford","G6/G7","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Bedford","G6/G7","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Bedford","G6/G7","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"In post","2021","Bedford","G6/G7","Health and Safety Executive","[c]","[c]","[c]","[c]"
"In post","2021","Bedford","G6/G7","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"In post","2021","Bedford","G6/G7","Home Office (incl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Bedford","G6/G7","Met Office","[c]","[c]","[c]","[c]"
"In post","2021","Bedford","G6/G7","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2021","Bedford","SCS","Health and Safety Executive","[c]","[c]","[c]","[c]"
"In post","2021","Bedford","SCS","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"In post","2021","Bedford","SCS","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"In post","2021","Bedford","SEO/HEO","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Bedford","SEO/HEO","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"In post","2021","Bedford","SEO/HEO","Health and Safety Executive","30","30","[c]","[c]"
"In post","2021","Bedford","SEO/HEO","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"In post","2021","Bedford","SEO/HEO","HM Prison and Probation Service","40","40","[c]","[c]"
"In post","2021","Bedford","SEO/HEO","Home Office (incl. agencies)","40","30","[c]","[c]"
"In post","2021","Bedford","SEO/HEO","Met Office","[c]","[c]","[c]","[c]"
"In post","2021","Bedford","SEO/HEO","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Bedford","SEO/HEO","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2021","Bedford","Unknown","HM Prison and Probation Service","70","60","27390","23840"
"In post","2021","Belfast","AA/AO","Companies House","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","AA/AO","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","AA/AO","HM Revenue and Customs (excl. agencies)","710","640","20450","20140"
"In post","2021","Belfast","AA/AO","Home Office (incl. agencies)","220","180","21260","21430"
"In post","2021","Belfast","AA/AO","Ministry of Defence (excl. agencies)","60","60","20430","20310"
"In post","2021","Belfast","AA/AO","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","AA/AO","Northern Ireland Office","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","EO","Companies House","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","EO","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","EO","HM Revenue and Customs (excl. agencies)","560","510","25960","25560"
"In post","2021","Belfast","EO","Home Office (incl. agencies)","180","170","25630","25310"
"In post","2021","Belfast","EO","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","EO","National Crime Agency","50","50","[c]","[c]"
"In post","2021","Belfast","EO","Northern Ireland Office","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","G6/G7","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","G6/G7","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","G6/G7","Department for Business, Energy and Industrial Strategy (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","G6/G7","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","G6/G7","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","G6/G7","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","G6/G7","HM Revenue and Customs (excl. agencies)","160","150","54520","52580"
"In post","2021","Belfast","G6/G7","Home Office (incl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","G6/G7","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","G6/G7","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","G6/G7","Northern Ireland Office","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","SCS","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","SCS","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","SCS","Home Office (incl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","SCS","Northern Ireland Office","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","SEO/HEO","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","SEO/HEO","Companies House","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","SEO/HEO","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","SEO/HEO","Food Standards Agency","50","50","35280","37910"
"In post","2021","Belfast","SEO/HEO","HM Revenue and Customs (excl. agencies)","570","540","33510","31810"
"In post","2021","Belfast","SEO/HEO","Home Office (incl. agencies)","50","50","33230","30980"
"In post","2021","Belfast","SEO/HEO","National Crime Agency","50","50","42640","43710"
"In post","2021","Belfast","SEO/HEO","Northern Ireland Office","40","40","[c]","[c]"
"In post","2021","Berkshire","AA/AO","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","AA/AO","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","AA/AO","Department for Work and Pensions (excl. agencies)","80","60","24110","24180"
"In post","2021","Berkshire","AA/AO","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","AA/AO","HM Courts and Tribunals Service","70","60","21100","22080"
"In post","2021","Berkshire","AA/AO","HM Revenue and Customs (excl. agencies)","40","30","[c]","[c]"
"In post","2021","Berkshire","AA/AO","Home Office (incl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","AA/AO","Insolvency Service","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","AA/AO","Ministry of Defence (excl. agencies)","660","650","30000","27680"
"In post","2021","Berkshire","AA/AO","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","AA/AO","Rural Payments Agency","70","60","21050","21050"
"In post","2021","Berkshire","EO","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","EO","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","EO","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","EO","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","EO","Department for Work and Pensions (excl. agencies)","340","320","29660","29290"
"In post","2021","Berkshire","EO","Driver and Vehicle Standards Agency","30","30","[c]","[c]"
"In post","2021","Berkshire","EO","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","EO","HM Revenue and Customs (excl. agencies)","100","90","28600","28130"
"In post","2021","Berkshire","EO","Home Office (incl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","EO","Insolvency Service","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","EO","Met Office","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","EO","Ministry of Defence (excl. agencies)","130","130","37730","43770"
"In post","2021","Berkshire","EO","National Crime Agency","70","70","36870","37560"
"In post","2021","Berkshire","EO","Rural Payments Agency","30","30","[c]","[c]"
"In post","2021","Berkshire","G6/G7","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","G6/G7","Crown Prosecution Service","60","50","59990","62120"
"In post","2021","Berkshire","G6/G7","Department for Environment, Food and Rural Affairs (excl. agencies)","60","60","52580","49440"
"In post","2021","Berkshire","G6/G7","Department for International Trade","60","60","55130","51970"
"In post","2021","Berkshire","G6/G7","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","G6/G7","Department of Health and Social Care (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","G6/G7","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","G6/G7","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","G6/G7","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","G6/G7","HM Revenue and Customs (excl. agencies)","30","30","[c]","[c]"
"In post","2021","Berkshire","G6/G7","Home Office (incl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","G6/G7","Insolvency Service","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","G6/G7","Met Office","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","G6/G7","Ministry of Defence (excl. agencies)","30","30","[c]","[c]"
"In post","2021","Berkshire","G6/G7","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","G6/G7","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","G6/G7","Rural Payments Agency","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","SCS","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","SCS","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","SCS","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","SCS","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","SCS","Department of Health and Social Care (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","SCS","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","SCS","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","SCS","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","SCS","Rural Payments Agency","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","SEO/HEO","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","SEO/HEO","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","SEO/HEO","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","SEO/HEO","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","SEO/HEO","Department for Environment, Food and Rural Affairs (excl. agencies)","90","80","35040","35900"
"In post","2021","Berkshire","SEO/HEO","Department for International Trade","50","50","[c]","[c]"
