"Status","Year","Region_ITL3","Disability","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Central Hampshire","Declared disabled","Hampshire and Isle of Wight","30","30","[c]","[c]"
"New entrant CS","2021","Central Hampshire","Declared non-disabled","Hampshire and Isle of Wight","250","240","28060","26350"
"New entrant CS","2021","Central Hampshire","Undeclared","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Central Hampshire","Unknown","Hampshire and Isle of Wight","90","90","32200","29310"
"New entrant CS","2021","Central Valleys","Declared disabled","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Central Valleys","Declared non-disabled","West Wales and The Valleys","70","70","24420","22920"
"New entrant CS","2021","Central Valleys","Undeclared","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Central Valleys","Unknown","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cheshire East","Declared disabled","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cheshire East","Declared non-disabled","Cheshire","50","50","27190","24920"
"New entrant CS","2021","Cheshire East","Undeclared","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cheshire East","Unknown","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cheshire West and Chester","Declared disabled","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cheshire West and Chester","Declared non-disabled","Cheshire","100","100","22200","21010"
"New entrant CS","2021","Cheshire West and Chester","Undeclared","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cheshire West and Chester","Unknown","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chorley and West Lancashire","Declared disabled","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chorley and West Lancashire","Declared non-disabled","Lancashire","40","40","[c]","[c]"
"New entrant CS","2021","Chorley and West Lancashire","Unknown","Lancashire","70","60","26400","24240"
"New entrant CS","2021","City of Edinburgh","Declared disabled","Eastern Scotland","90","90","31160","27570"
"New entrant CS","2021","City of Edinburgh","Declared non-disabled","Eastern Scotland","530","520","29920","27570"
"New entrant CS","2021","City of Edinburgh","Undeclared","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","City of Edinburgh","Unknown","Eastern Scotland","860","840","30980","26070"
"New entrant CS","2021","Clackmannanshire and Fife","Declared disabled","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Clackmannanshire and Fife","Declared non-disabled","Eastern Scotland","60","50","27620","27570"
"New entrant CS","2021","Clackmannanshire and Fife","Undeclared","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Clackmannanshire and Fife","Unknown","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Conwy and Denbighshire","Declared disabled","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Conwy and Denbighshire","Declared non-disabled","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Conwy and Denbighshire","Unknown","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cornwall and Isles of Scilly","Declared disabled","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cornwall and Isles of Scilly","Declared non-disabled","Cornwall and Isles of Scilly","130","120","26130","27570"
"New entrant CS","2021","Cornwall and Isles of Scilly","Undeclared","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cornwall and Isles of Scilly","Unknown","Cornwall and Isles of Scilly","40","30","[c]","[c]"
"New entrant CS","2021","Coventry","Declared disabled","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Coventry","Declared non-disabled","West Midlands","160","150","29990","27570"
"New entrant CS","2021","Coventry","Undeclared","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Coventry","Unknown","West Midlands","170","160","33540","29360"
"New entrant CS","2021","Croydon","Declared disabled","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Croydon","Declared non-disabled","Outer London - South","230","230","32850","29570"
"New entrant CS","2021","Croydon","Undeclared","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Croydon","Unknown","Outer London - South","490","480","35610","30120"
"New entrant CS","2021","Darlington","Declared disabled","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Darlington","Declared non-disabled","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Darlington","Undeclared","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Darlington","Unknown","Tees Valley and Durham","50","50","31290","25000"
"New entrant CS","2021","Derby","Declared disabled","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Derby","Declared non-disabled","Derbyshire and Nottinghamshire","100","90","26110","27570"
"New entrant CS","2021","Derby","Undeclared","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Derby","Unknown","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Devon CC","Declared disabled","Devon","50","50","[c]","[c]"
"New entrant CS","2021","Devon CC","Declared non-disabled","Devon","480","470","26410","22920"
"New entrant CS","2021","Devon CC","Undeclared","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Devon CC","Unknown","Devon","140","140","26050","22850"
"New entrant CS","2021","Dorset CC","Declared disabled","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Dorset CC","Declared non-disabled","Dorset and Somerset","100","100","24970","25380"
"New entrant CS","2021","Dorset CC","Undeclared","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Dorset CC","Unknown","Dorset and Somerset","70","70","25820","22850"
"New entrant CS","2021","Dudley","Declared disabled","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Dudley","Declared non-disabled","West Midlands","60","60","24470","25240"
"New entrant CS","2021","Dudley","Undeclared","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Dudley","Unknown","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Dumfries and Galloway","Declared disabled","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Dumfries and Galloway","Declared non-disabled","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Dumfries and Galloway","Unknown","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Durham CC","Declared disabled","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Durham CC","Declared non-disabled","Tees Valley and Durham","190","180","22290","21010"
"New entrant CS","2021","Durham CC","Undeclared","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Durham CC","Unknown","Tees Valley and Durham","190","190","23870","22350"
"New entrant CS","2021","Ealing","Declared disabled","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ealing","Declared non-disabled","Outer London - West and North West","130","130","30340","31060"
"New entrant CS","2021","Ealing","Undeclared","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ealing","Unknown","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Ayrshire and North Ayrshire mainland","Declared disabled","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Ayrshire and North Ayrshire mainland","Declared non-disabled","Southern Scotland","50","50","[c]","[c]"
"New entrant CS","2021","East Ayrshire and North Ayrshire mainland","Undeclared","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Ayrshire and North Ayrshire mainland","Unknown","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Cumbria","Declared disabled","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Cumbria","Declared non-disabled","Cumbria","40","40","[c]","[c]"
"New entrant CS","2021","East Cumbria","Undeclared","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Cumbria","Unknown","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Derbyshire","Declared disabled","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Derbyshire","Declared non-disabled","Derbyshire and Nottinghamshire","40","40","[c]","[c]"
"New entrant CS","2021","East Derbyshire","Undeclared","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Derbyshire","Unknown","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Declared disabled","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Declared non-disabled","West Central Scotland","90","90","27440","24480"
"New entrant CS","2021","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Undeclared","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Unknown","West Central Scotland","50","50","23820","23540"
"New entrant CS","2021","East Kent","Declared disabled","Kent","40","30","[c]","[c]"
"New entrant CS","2021","East Kent","Declared non-disabled","Kent","230","230","26390","24920"
"New entrant CS","2021","East Kent","Undeclared","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Kent","Unknown","Kent","230","220","25330","24880"
"New entrant CS","2021","East Lancashire","Declared disabled","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Lancashire","Declared non-disabled","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Lancashire","Undeclared","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Lancashire","Unknown","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Lothian and Midlothian","Declared disabled","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Lothian and Midlothian","Declared non-disabled","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Lothian and Midlothian","Undeclared","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Merseyside","Declared disabled","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Merseyside","Declared non-disabled","Merseyside","90","90","26700","27570"
"New entrant CS","2021","East Merseyside","Undeclared","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Merseyside","Unknown","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Riding of Yorkshire","Declared disabled","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Riding of Yorkshire","Declared non-disabled","East Yorkshire and Northern Lincolnshire","100","100","23910","22850"
"New entrant CS","2021","East Riding of Yorkshire","Undeclared","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Riding of Yorkshire","Unknown","East Yorkshire and Northern Lincolnshire","60","50","24950","22280"
"New entrant CS","2021","East Surrey","Declared disabled","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Surrey","Declared non-disabled","Surrey, East and West Sussex","100","100","28210","29290"
"New entrant CS","2021","East Surrey","Undeclared","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Surrey","Unknown","Surrey, East and West Sussex","40","40","[c]","[c]"
"New entrant CS","2021","East Sussex CC","Declared disabled","Surrey, East and West Sussex","30","30","[c]","[c]"
"New entrant CS","2021","East Sussex CC","Declared non-disabled","Surrey, East and West Sussex","250","240","24220","25850"
"New entrant CS","2021","East Sussex CC","Undeclared","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Sussex CC","Unknown","Surrey, East and West Sussex","50","40","[c]","[c]"
"New entrant CS","2021","Enfield","Declared disabled","Outer London - East and North East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Enfield","Declared non-disabled","Outer London - East and North East","100","100","30080","31060"
"New entrant CS","2021","Enfield","Undeclared","Outer London - East and North East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Enfield","Unknown","Outer London - East and North East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Essex Haven Gateway","Declared disabled","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Essex Haven Gateway","Declared non-disabled","Essex","90","90","27880","29290"
"New entrant CS","2021","Essex Haven Gateway","Undeclared","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Essex Haven Gateway","Unknown","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Essex Thames Gateway","Declared disabled","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Essex Thames Gateway","Declared non-disabled","Essex","110","110","26320","29290"
"New entrant CS","2021","Essex Thames Gateway","Undeclared","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Essex Thames Gateway","Unknown","Essex","30","30","[c]","[c]"
"New entrant CS","2021","Falkirk","Declared disabled","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Falkirk","Declared non-disabled","Eastern Scotland","90","90","21870","21010"
"New entrant CS","2021","Falkirk","Undeclared","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Falkirk","Unknown","Eastern Scotland","50","50","23500","20810"
"New entrant CS","2021","Fermanagh and Omagh","Declared disabled","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Fermanagh and Omagh","Declared non-disabled","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Flintshire and Wrexham","Declared disabled","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Flintshire and Wrexham","Declared non-disabled","East Wales","120","120","22830","22850"
"New entrant CS","2021","Flintshire and Wrexham","Undeclared","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Flintshire and Wrexham","Unknown","East Wales","60","50","[c]","[c]"
"New entrant CS","2021","Glasgow City","Declared disabled","West Central Scotland","100","90","24260","21010"
"New entrant CS","2021","Glasgow City","Declared non-disabled","West Central Scotland","700","680","27250","23450"
"New entrant CS","2021","Glasgow City","Undeclared","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Glasgow City","Unknown","West Central Scotland","380","370","28920","24880"
"New entrant CS","2021","Gloucestershire","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Gloucestershire","Declared non-disabled","Gloucestershire, Wiltshire and Bath/Bristol area","90","90","26700","27570"
"New entrant CS","2021","Gloucestershire","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Gloucestershire","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","70","60","25770","22350"
"New entrant CS","2021","Greater Manchester North East","Declared disabled","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester North East","Declared non-disabled","Greater Manchester","170","170","26460","27570"
"New entrant CS","2021","Greater Manchester North East","Undeclared","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester North East","Unknown","Greater Manchester","40","40","[c]","[c]"
"New entrant CS","2021","Greater Manchester North West","Declared disabled","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester North West","Declared non-disabled","Greater Manchester","140","140","23590","22010"
"New entrant CS","2021","Greater Manchester North West","Undeclared","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester North West","Unknown","Greater Manchester","30","30","[c]","[c]"
