"Status","Year","Sexual_orientation","Region_ITL1","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Heterosexual / straight","Yorkshire and The Humber","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Yorkshire and The Humber","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Yorkshire and The Humber","Unknown","70","60","37830","34310"
"Leaver Dept.","2022","LGBO","East Midlands (England)","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","East Midlands (England)","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","East Midlands (England)","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","East Midlands (England)","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","East Midlands (England)","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","East Midlands (England)","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","East Midlands (England)","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","East Midlands (England)","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","East Midlands (England)","Medicine","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","East Midlands (England)","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","East Midlands (England)","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","East Midlands (England)","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","East Midlands (England)","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","East Midlands (England)","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","East Midlands (England)","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","East Midlands (England)","Psychology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","East Midlands (England)","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","East Midlands (England)","Social Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","East Midlands (England)","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","East Midlands (England)","Tax","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","East of England","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","East of England","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","East of England","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","East of England","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","East of England","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","East of England","Geography","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","East of England","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","East of England","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","East of England","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","East of England","International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","East of England","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","East of England","Medicine","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","East of England","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","East of England","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","East of England","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","East of England","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","East of England","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","East of England","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","East of England","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","East of England","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","London","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","London","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","London","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","London","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","London","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","London","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","London","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","London","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","London","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","London","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","London","International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","London","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","London","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","London","Medicine","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","London","Operational Delivery","150","140","38880","32650"
"Leaver Dept.","2022","LGBO","London","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","London","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","London","Planning","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","London","Policy","160","140","45330","40230"
"Leaver Dept.","2022","LGBO","London","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","London","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","London","Psychology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","London","Science and Engineering","50","50","[c]","[c]"
"Leaver Dept.","2022","LGBO","London","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","London","Social Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","London","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","London","Tax","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","London","Unknown","100","100","42040","35240"
"Leaver Dept.","2022","LGBO","London","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","North East (England)","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","North East (England)","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","North East (England)","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","North East (England)","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","North East (England)","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","North East (England)","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","North East (England)","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","North East (England)","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","North East (England)","Medicine","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","North East (England)","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","North East (England)","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","North East (England)","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","North East (England)","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","North East (England)","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","North East (England)","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","North East (England)","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","North East (England)","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","North East (England)","Tax","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","North West (England)","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","North West (England)","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","North West (England)","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","North West (England)","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","North West (England)","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","North West (England)","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","North West (England)","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","North West (England)","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","North West (England)","International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","North West (England)","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","North West (England)","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","North West (England)","Medicine","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","North West (England)","Operational Delivery","50","50","[c]","[c]"
"Leaver Dept.","2022","LGBO","North West (England)","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","North West (England)","Planning Inspectors","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","North West (England)","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","North West (England)","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","North West (England)","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","North West (England)","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","North West (England)","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","North West (England)","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","North West (England)","Tax","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Northern Ireland","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Northern Ireland","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Northern Ireland","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Northern Ireland","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Northern Ireland","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Northern Ireland","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Northern Ireland","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Northern Ireland","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Northern Ireland","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Overseas","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Overseas","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Overseas","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Overseas","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Overseas","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Overseas","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Overseas","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Overseas","Tax","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Scotland","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Scotland","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Scotland","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Scotland","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Scotland","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Scotland","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Scotland","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Scotland","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Scotland","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Scotland","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Scotland","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Scotland","Medicine","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Scotland","Operational Delivery","50","50","[c]","[c]"
"Leaver Dept.","2022","LGBO","Scotland","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Scotland","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Scotland","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Scotland","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Scotland","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Scotland","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Scotland","Social Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Scotland","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Scotland","Tax","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","South East (England)","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","South East (England)","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","South East (England)","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","South East (England)","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","South East (England)","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","South East (England)","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","South East (England)","Geography","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","South East (England)","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","South East (England)","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","South East (England)","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","South East (England)","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","South East (England)","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","South East (England)","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","South East (England)","Medicine","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","South East (England)","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","South East (England)","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","South East (England)","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","South East (England)","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","South East (England)","Project Delivery","[c]","[c]","[c]","[c]"
