"Status","Year","Region_ITL2","Parent_department","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Inner London - East","Office of Rail and Road","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - East","Office of Rail and Road","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - East","Other Cabinet Office Agencies","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - East","Other Cabinet Office Agencies","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","Attorney General's Departments","Heterosexual / straight","120","120","50320","51250"
"Leaver CS","2021","Inner London - West","Attorney General's Departments","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","Attorney General's Departments","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","Attorney General's Departments","Unknown","50","40","[c]","[c]"
"Leaver CS","2021","Inner London - West","Cabinet Office","Heterosexual / straight","70","70","51060","41360"
"Leaver CS","2021","Inner London - West","Cabinet Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","Cabinet Office","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","Cabinet Office","Unknown","60","60","52740","54700"
"Leaver CS","2021","Inner London - West","Chancellor's other departments","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","Chancellor's other departments","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","Chancellor's other departments","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","Chancellor's other departments","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","Charity Commission","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","Charity Commission","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","Charity Commission","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","Department for Business, Energy and Industrial Strategy","Heterosexual / straight","120","120","48680","43080"
"Leaver CS","2021","Inner London - West","Department for Business, Energy and Industrial Strategy","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","Department for Business, Energy and Industrial Strategy","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","Department for Business, Energy and Industrial Strategy","Unknown","50","50","[c]","[c]"
"Leaver CS","2021","Inner London - West","Department for Digital, Culture, Media and Sport","Heterosexual / straight","40","40","[c]","[c]"
"Leaver CS","2021","Inner London - West","Department for Digital, Culture, Media and Sport","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","Department for Digital, Culture, Media and Sport","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","Department for Digital, Culture, Media and Sport","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","Department for Education","Heterosexual / straight","90","80","50180","46160"
"Leaver CS","2021","Inner London - West","Department for Education","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","Department for Education","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","Department for Education","Unknown","40","40","[c]","[c]"
"Leaver CS","2021","Inner London - West","Department for Environment, Food and Rural Affairs","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","Department for Environment, Food and Rural Affairs","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","Department for Environment, Food and Rural Affairs","Unknown","150","140","38380","33120"
"Leaver CS","2021","Inner London - West","Department for International Trade","Heterosexual / straight","40","40","[c]","[c]"
"Leaver CS","2021","Inner London - West","Department for International Trade","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","Department for International Trade","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","Department for International Trade","Unknown","90","90","29430","18200"
"Leaver CS","2021","Inner London - West","Department for Transport","Heterosexual / straight","50","40","[c]","[c]"
"Leaver CS","2021","Inner London - West","Department for Transport","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","Department for Transport","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","Department for Work and Pensions","Heterosexual / straight","70","70","35630","31060"
"Leaver CS","2021","Inner London - West","Department for Work and Pensions","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","Department for Work and Pensions","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","Department for Work and Pensions","Unknown","50","50","43640","31880"
"Leaver CS","2021","Inner London - West","Department of Health and Social Care","Heterosexual / straight","40","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","Department of Health and Social Care","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","Department of Health and Social Care","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","Department of Health and Social Care","Unknown","110","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","Food Standards Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","Food Standards Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","Food Standards Agency","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","Foreign, Commonwealth and Development Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","Foreign, Commonwealth and Development Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","Foreign, Commonwealth and Development Office","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","Foreign, Commonwealth and Development Office","Unknown","100","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","HM Revenue and Customs","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","HM Revenue and Customs","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","HM Revenue and Customs","Unknown","340","300","[c]","[c]"
"Leaver CS","2021","Inner London - West","HM Treasury","Heterosexual / straight","60","60","[c]","[c]"
"Leaver CS","2021","Inner London - West","HM Treasury","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","HM Treasury","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","Home Office","Heterosexual / straight","160","150","43110","36180"
"Leaver CS","2021","Inner London - West","Home Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","Home Office","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","Home Office","Unknown","50","50","[c]","[c]"
"Leaver CS","2021","Inner London - West","Ministry of Defence","Heterosexual / straight","70","60","48710","42590"
"Leaver CS","2021","Inner London - West","Ministry of Defence","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","Ministry of Defence","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","Ministry of Housing, Communities and Local Government","Heterosexual / straight","50","50","44270","40750"
"Leaver CS","2021","Inner London - West","Ministry of Housing, Communities and Local Government","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","Ministry of Housing, Communities and Local Government","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","Ministry of Housing, Communities and Local Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","Ministry of Justice","Heterosexual / straight","220","210","36770","26410"
"Leaver CS","2021","Inner London - West","Ministry of Justice","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","Ministry of Justice","Undeclared","40","40","[c]","[c]"
"Leaver CS","2021","Inner London - West","Ministry of Justice","Unknown","190","180","32100","26410"
"Leaver CS","2021","Inner London - West","Northern Ireland Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","Northern Ireland Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","Northern Ireland Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","Office for Standards in Education","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","Office for Standards in Education","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","Office for Standards in Education","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","Office for Standards in Education","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","Other Cabinet Office Agencies","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","Other Cabinet Office Agencies","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","Other Cabinet Office Agencies","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","Scotland Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","Scotland Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","Scotland Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","Scottish Government","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","Scottish Government","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","UK Export Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","UK Export Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","UK Export Finance","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","UK Export Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","UK Supreme Court","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","UK Supreme Court","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","UK Supreme Court","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","UK Supreme Court","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","United Kingdom Statistics Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","United Kingdom Statistics Authority","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","United Kingdom Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","Wales Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","Wales Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","Water Services Regulation Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","Water Services Regulation Authority","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","Water Services Regulation Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kent","Attorney General's Departments","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kent","Attorney General's Departments","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kent","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kent","Department for Business, Energy and Industrial Strategy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kent","Department for Business, Energy and Industrial Strategy","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kent","Department for Environment, Food and Rural Affairs","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kent","Department for Environment, Food and Rural Affairs","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kent","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kent","Department for Transport","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kent","Department for Transport","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kent","Department for Transport","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kent","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kent","Department for Work and Pensions","Heterosexual / straight","50","40","[c]","[c]"
"Leaver CS","2021","Kent","Department for Work and Pensions","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kent","Department for Work and Pensions","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kent","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kent","Department of Health and Social Care","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kent","Department of Health and Social Care","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kent","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kent","HM Revenue and Customs","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kent","HM Revenue and Customs","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kent","HM Revenue and Customs","Unknown","100","80","[c]","[c]"
"Leaver CS","2021","Kent","Home Office","Heterosexual / straight","40","40","[c]","[c]"
"Leaver CS","2021","Kent","Home Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kent","Home Office","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kent","Home Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kent","Ministry of Defence","Heterosexual / straight","50","40","[c]","[c]"
"Leaver CS","2021","Kent","Ministry of Defence","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kent","Ministry of Defence","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kent","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kent","Ministry of Justice","Heterosexual / straight","120","110","[c]","[c]"
"Leaver CS","2021","Kent","Ministry of Justice","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kent","Ministry of Justice","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kent","Ministry of Justice","Unknown","70","70","[c]","[c]"
"Leaver CS","2021","Kent","National Crime Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kent","National Crime Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kent","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","Attorney General's Departments","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","Attorney General's Departments","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
